"idnum","obs","distance","avgdirection","avgthrust"
"48085030202",285,19.0269586273026,4.40049303972525,2.39454461938872
"48085031100",1263,19.2748600255587,3.5825492405312,2.44252254504288
"48085031706",194,11.0465704898232,4.67569175385687,0.637488531888544
"48085031709",467,9.89438827333343,4.15307873563523,0.682114405853569
"48097001100",722,12.8403121467751,5.15096795003503,3.07301952425521
"48113008200",553,10.8703307451181,2.83381744868814,0.775154721389304
"48113009804",617,9.52427211145007,1.21639508327686,0.132493575549472
"48113011103",725,12.723364271481,1.9363712774277,1.03584115180351
"48113011602",903,15.5298739829002,2.24050124409357,1.37379901468509
"48113012211",745,11.4821138006959,2.58573527549304,0.905627705404467
"48113012302",1110,12.0324989243823,2.58128736066367,0.930411984401638
"48113012400",811,11.0168037632917,2.76555547110925,0.823999875228984
"48113012900",549,10.6950790185126,2.74274204946722,0.676666816933025
"48113017304",1222,17.0273862720782,2.64052079845071,1.75476322512066
"48113019025",811,12.4082917074556,3.32816929212674,1.08281530283644
"48121021408",906,15.0316280684465,5.18664764719778,1.38930111952727
"48121021513",392,13.9730233602456,5.1498236221626,1.2199692116012
"48121021621",435,11.6831142729516,5.14993935848073,0.528931542636759
"48121021622",707,11.2224263507894,5.28874413655523,0.568056540821658
"48147950402",678,12.2777579673622,3.80278107104432,1.66373651241875
"48181000902",850,11.4033306413539,4.45201412937265,2.55769358817329
"48213950100",696,13.7584864024892,0.356120389033205,1.13229018082472
"48213950300",673,13.2859762493748,0.484023003862748,0.608996040983356
"48213950400",445,13.7069181952253,0.120298375129506,1.32604473542368
"48213950500",231,17.1391969375771,5.85170105043049,1.05405008586709
"48213950800",331,17.2369769391652,1.48472795976533,0.41740407616241
"48213951200",774,9.76111310002306,0.359557197240996,0.993877127063669
"48213951300",698,10.3909815300378,0.531756591046529,0.743591771194601
"48213951400",745,19.5161063972111,0.408535817425036,1.2319945145972
"48217960900",348,15.1471608289409,1.38769319419407,1.23641712825531
"48251130302",732,16.2188442543644,1.05226436510693,2.29712739722878
"48251130409",789,19.4373951751428,1.4241475962896,2.18220801593351
"48251131000",535,18.3347165528362,1.15095121328557,2.51061941270383
"48251131100",736,16.1509888763951,1.24461446700534,2.38203599291416
"48257050203",1121,22.3083973430003,2.61531796726659,2.18298436807912
"48257050205",824,19.4943301988454,2.92503882112761,1.83985468965476
"48349970200",724,14.9065338398944,2.0981146316014,2.2501888008382
"48367140501",880,20.3582060754268,5.88106666757667,2.74167376598328
"48379950200",337,19.316135751352,2.99356838497053,0.897220486058583
"48397040200",571,16.9563993330552,3.48635678522446,1.73624449298473
"48439102302",932,13.7953902992568,0.359262860887116,1.50115301961687
"48439104505",626,11.777486762434,0.652359792160897,1.05075302565534
"48439111516",1059,12.7995169761666,1.25550120736471,0.965863656142815
"48439111531",633,13.3295844659027,0.958201407439537,1.10143649557368
"48439113113",716,11.5577120667647,0.418120158472356,0.238586665188145
"48439113405",997,12.226179767443,0.239586491085858,0.776661630871308
