"idnum","obs","distance","avgdirection","avgthrust"
"48467950400",748,21.9253176029102,3.18726956427413,0.305494680012826
"48467950700",1141,16.761702470583,0.0801437371164233,0.671610131506765
"48085030302",1461,18.5030029391122,4.5387252786641,1.73019881439714
"48085031632",2653,12.4450679643058,4.05636627349684,1.20724267539913
"48085031636",3096,11.1573675545786,4.20645839281844,1.05049322552309
"48085031638",3093,12.2337731670355,4.32978755067259,1.20061527196792
"48085031900",1868,11.1248365600362,3.62042482503647,0.881981979039998
"48085032008",2310,12.1127797522116,3.71722130875365,1.09280782185186
"48113000100",2075,9.59678544341504,2.54268647712203,0.87454944109094
"48113000405",923,9.49523014092458,1.77075741185261,0.50735709204995
"48113000900",2202,8.20607594111047,2.19282570820261,0.654518225513636
"48113004000",522,11.8732730496244,2.15863006696532,0.770861686954774
"48113007102",2784,8.37770518557985,1.22308925502016,0.25835141328088
"48113007809",1315,9.63681784464306,2.77616670935537,0.505786741478322
"48113007820",1914,10.5469600305406,2.93882203897045,0.44808936011117
"48113007910",1861,8.31420155603579,2.77246468720268,0.411779838471042
"48113009201",2124,13.6126753880179,2.36684313931402,1.19506163357281
"48113009802",2078,8.64719822506228,0.454652720273247,0.0994674540370849
"48113009900",1740,8.17173024106527,6.20856555391875,0.170866584185649
"48113010102",1208,9.8683947139425,1.89674391774768,0.572622407867717
"48113012207",2579,12.1420067139758,2.66852159304816,1.09900442074179
"48113012210",1586,11.9216379980287,2.60900531901059,0.963832545059729
"48113012601",2278,12.064759917889,2.90504904340449,0.864047065370586
"48113013806",1798,7.642740092844,5.57332743577801,0.102029621104314
"48113014001",1834,9.07947361685476,5.81455457494079,0.0767711903681192
"48113016610",2246,15.689596410238,1.7480100708474,1.44382397452954
"48113016619",1547,15.9246740474372,1.78751341863305,1.45390579080919
"48113016701",2796,14.5615986623146,2.04530524511494,1.22822761273807
"48113016705",3101,17.1353754457202,1.94578638577077,1.62747788393457
"48113017500",1708,13.951425248522,2.49113937050723,1.2570757678076
"48113017804",2494,12.6979242517414,2.64300257263443,1.0792366836377
"48113017812",1256,12.507223792181,2.81500042666328,0.996732758248932
"48113018122",6450,15.558712945912,3.47117330549984,1.79701128257682
"48113018501",1658,10.2712101239224,3.00784428205116,0.694458652965078
"48113018801",1955,11.7841086368714,3.23774271932945,1.03952292331347
"48113019036",1437,10.8864123416008,3.6068336830229,0.944657390051591
"48121020103",4442,19.3366358896038,4.82603944929826,2.70563958846779
"48121020113",5172,16.8591948056884,4.78841912981199,1.69484700083752
"48121021303",3224,15.7352729845037,5.2066821492526,1.63664596011586
"48121021516",3712,13.6407471253416,4.90687614438869,0.901680299741292
"48121021525",4934,14.3666590437939,4.76062720862793,1.46193297277157
"48121021527",3054,15.3463157740503,4.81377756261798,1.38222719504402
"48121021625",3667,11.8650727598314,4.67654998265856,0.836657337650544
"48121021800",1824,13.1353939813134,4.7743362518018,1.11264436521645
"48139060204",4077,18.6583334737715,1.80299395665981,1.90066819154219
"48139060206",2555,18.4575040084707,1.87077309160139,1.76977430550083
"48139061600",2294,19.8636604485215,2.05449790211828,3.24463643440795
"48213950901",811,19.0913398367465,0.729877624626205,0.712990662963921
"48213950903",412,20.2358234931589,0.710920614744607,1.17596097756975
"48213951000",456,17.6934019870709,0.254764864345356,1.73975216764132
"48213951100",786,18.5287034300075,0.866463081718341,0.939787219766421
"48217961000",553,20.1632918692391,1.55863689577515,1.17941775948616
"48251130100",1330,20.5579661092983,0.887272833448013,2.42865138255821
"48251130204",4370,16.1761575764541,0.984398627052725,1.89447429616998
"48251130207",3085,15.756421437144,1.20596418285146,1.78860659398347
"48251130208",2506,15.9913814261567,1.08858937121396,1.78392713441019
"48251130210",2106,17.8245469101758,1.21626953835626,2.10037559829759
"48251130211",2505,17.0229383928744,1.16997744509013,2.0937211142969
"48251130408",2358,20.3455137719274,1.60154358600549,2.24064582130455
"48251130410",2731,19.4344754273096,1.5017143672875,2.09725094230518
"48251130601",2240,20.4055197751826,1.24422153293359,3.0723598592221
"48257050300",1530,19.0835611854301,2.82067232407724,2.47887085507333
"48257050400",2706,19.5878046836898,2.95745502359663,2.60111381156244
"48257050500",1827,19.7659968584464,2.77705766929181,2.82230907525817
"48367140407",3937,20.4597371878473,6.09216358137064,2.57232709319237
"48397040301",2592,16.8683378886273,3.28380325359193,1.55009063740515
"48397040402",4233,20.0264816246698,3.38144032355592,2.32376991885565
"48397040503",2642,17.4523766053662,3.11570945052059,1.90347670469518
"48439100101",2182,12.4815488742946,0.0556313700759145,0.92506696917039
"48439100201",1697,13.0823455298357,6.22101831764246,1.08187790875166
"48439103602",930,13.7001633560304,0.88166703346229,0.862582775552349
"48439110807",2507,15.735199262577,0.13064473070974,2.03817078640177
"48439110901",1899,14.4838263520237,0.303958443281565,1.80779756952731
"48439111013",3976,17.3934004510494,0.8861458619394,1.99237149496192
"48439111311",2915,15.7325364728189,1.57996167121425,1.38536998847711
"48439111537",3351,13.5633538353149,1.619106192584,0.827025107926868
"48439111552",1531,13.0973447682487,1.06491883632844,0.738766646178806
"48439113514",2183,11.3559415908465,0.367432168681655,0.235547939856926
"48439113627",3128,11.0353627434186,5.7745564585942,0.311571859159814
"48439113815",2607,14.219064227551,5.61570691093991,0.874794296840511
"48439113907",2843,13.6650968867053,5.45418307225552,0.862258786682265
"48439113910",3607,15.4151805068384,5.52009727247147,1.20678168740487
"48439113921",8875,14.2788957324673,5.6871513043665,1.42867478490551
"48439114003",3802,16.0139256143137,5.96231253826781,1.61194945123204
"48439123300",1797,13.21104947087,0.355559660876802,1.59301793055171
"48467950100",1141,17.0366527397321,4.98243447949964,0.58619024771036
"48467950800",1508,16.4003233310391,5.73105788402991,0.728063815565812
"48085030203",7548,24.0682311033108,4.12295941029342,2.8921611890135
"48085030521",1711,16.5496643843756,4.55926745031499,1.50421915384584
"48085030527",2315,17.5812896780403,4.28237993550472,1.79648313151943
"48085030529",1617,16.3816177126892,4.39807552382962,1.47328172083972
"48085030802",2451,15.8256467358098,4.01371516255582,1.8360226955586
"48085031309",4718,14.5171392097803,3.52818629575072,1.61225402298271
"48085031313",5521,14.9116156440645,3.71142979864356,1.65844201795374
"48085031315",8500,14.9596340855796,3.62063653105113,1.77090689141999
"48085031316",3095,13.5654341369792,3.57826587575588,1.26069294673033
"48085031317",4134,14.47913074868,3.45037305766696,1.52839762230742
"48085031406",8057,15.6215159418113,3.99279318641754,1.96573444180735
"48085031407",2564,17.3002931082205,3.84661233724689,2.04506070140008
"48085031648",3076,9.84310925304557,4.65536041697694,0.652940325605807
"48085031713",2591,9.84525180450435,4.92180434429378,0.441658706566531
"48113004400",1709,9.74348447872148,1.60551524838861,0.809684843829279
"48113007601",779,9.22643815906719,2.53074950824384,0.207077892740781
"48113007811",2656,10.1348786589331,3.12347595090381,0.578509357641058
"48113009104",1252,12.2797171281558,2.23690086619386,0.935959720661351
"48113009301",1560,13.6554185652659,2.17163993640402,1.15551256416548
"48113009500",1142,8.54483683718157,0.156467560886961,0.0692173092779896
"48113009603",2200,9.09257120334494,4.04844665508025,0.25010531343874
"48113010602",1198,10.3971397914307,1.05445888091568,0.258949080643278
"48113011101",1854,13.5423024914385,1.77413051885663,1.13516321579881
"48113011900",2995,14.2322341964205,2.44247212673785,1.3417310770048
"48113013607",1590,9.41483821502764,3.9381502479745,0.425578804627791
"48113013617",1475,9.7415845996717,4.32534562649704,0.422071825423922
"48113013620",2261,8.69359056408915,4.82426041237969,0.359611949806759
"48113013714",2772,8.37098932162736,5.48010057319927,0.335914060587514
"48113014312",2984,8.72328630522827,0.0464323215747666,0.110764826684957
"48113016616",2514,19.18619521316,1.43357729672047,1.93341852478024
"48113017004",2349,18.6721334248293,2.41636836065824,1.9311068929991
"48113017202",3398,16.4860278652657,2.42389410076754,1.65978428336377
"48113017301",2502,16.7448535600571,2.42341927769777,1.75221308665898
"48113017305",4542,17.7997376236628,2.5881987507351,2.01692149220655
"48113018110",2279,13.3018619932746,3.0699887010289,1.21170582012276
"48113018123",4036,13.2482638541978,3.49497026497571,1.36509594406849
"48113018135",1724,16.3190777921714,3.08156808063638,1.49183787709137
"48113018402",1671,12.2442647978709,2.99095879074161,0.943515434896873
"48113019301",1112,8.31636520014739,2.65981086453328,0.531512566295302
"48121020107",3104,17.7394556463256,5.01550259240666,1.6250117180945
"48121020309",3706,20.5283452737309,5.64607781450218,2.50668468511586
"48121021201",2457,16.5161369090351,5.12515906130621,1.92722377153168
"48121021403",4509,14.7665310807988,5.05498049966755,1.26062666968816
"48121021404",3870,16.4641221122334,5.01478949099068,1.64149214638918
"48121021627",4135,10.7474116014226,4.48603260103514,0.75090170472304
"48121021630",2838,11.3772577065123,4.80326265223369,0.595863250203077
"48121021719",2221,15.5507095505024,5.39956341677398,1.31969055298298
"48121021743",1706,12.868231393176,5.45861524093146,0.805410929777646
"48139060214",3763,18.0268276611463,1.61178645833418,1.75340523611282
"48139060300",1864,19.2201800508455,1.78010890201049,2.35354491465043
"48139060400",1817,21.0970532579223,1.77218224994824,2.8083084552691
"48139060600",3528,18.8760679859881,1.7433366516858,2.48006681161476
"48139060701",904,19.0369160392733,1.31552605989706,1.47178540239765
"48139060801",2918,20.8017989043456,1.56171212043139,2.26229082273441
"48139061100",1723,23.1453369371851,1.73258214044602,3.0850052011396
"48217960700",371,18.5363116955372,5.50870887774164,0.407775469863618
"48217961100",561,19.354063107577,2.53693417602766,0.791393687182367
"48257050201",3351,17.8768629082974,2.69948402500644,1.77548390237205
"48257051100",1953,22.2312488904398,2.48914175947726,3.04684166040623
"48367140405",2278,21.3041314690496,5.71865677678494,2.3579798287127
"48367140602",3302,21.3253725772386,0.254498586324165,3.08226546472234
"48397040101",2821,16.9519738395147,3.37342687897999,1.83998317500271
"48397040302",3402,17.1084500444386,3.27319723589253,1.85695487337066
"48397040401",4437,21.2196762543573,3.30413065530576,2.41269697345439
"48397040505",4519,21.4036149845925,3.09746648515063,2.38013855518073
"48397040506",3073,19.307085287971,3.02695410648553,2.07056575278886
"48439100700",1707,14.5599269834742,0.0621335280175434,1.47482778787044
"48439102100",2195,12.3465067737655,0.179829276211248,1.52771229133016
"48439105201",1771,16.5720862508767,0.148243009985134,1.85048739198952
"48439105505",1973,14.2524099053261,0.568676845022948,1.590887948964
"48439110202",1688,12.1421886998357,0.224634724342248,1.01980202900054
"48439110302",1811,13.0742440759162,0.149670092982239,1.06307280939349
"48439110500",3153,14.2789445761606,0.0525470657871528,1.73896783975136
"48439110701",2764,16.0718196899165,0.0649775961372933,1.85122963427347
"48439111005",3659,15.2153586277514,0.898662781330471,1.63685769810142
"48439111008",3582,18.2850414257249,0.840700253556814,2.19750115173861
"48439111012",3462,15.3659274159075,0.877424769003771,1.74259032284123
"48439111016",4634,17.4017245469408,0.989357955344162,2.20192970948716
"48439111314",2658,17.905243967842,1.67608435230176,1.61572426981196
"48439111506",2713,12.2265779074696,0.781917851781943,0.775040762360611
"48439111523",3880,13.0738091820849,1.5757952440606,0.902707711468768
"48439111529",1854,13.6108238927749,0.74568222374747,0.955929073739951
"48439111532",3460,14.6105479530883,0.973059686068735,1.2738085159167
"48439111543",3073,14.6583638048651,1.34479484222441,1.1397022350153
"48439113703",4983,12.0376861929841,5.23993565449046,0.813933450809687
"48439113810",2105,12.6580077555498,5.77434132276517,0.795311141036946
"48439113919",3445,14.0877993871398,5.79523372939162,0.959652905666143
"48467950600",1385,19.4514815864401,1.65125978137668,0.119269544040145
"48497150602",2347,21.1995393519361,5.49834158847356,2.13238148782645
"48085030510",1666,14.9287662179974,4.4905747358317,1.27190027878389
"48085030512",2144,14.7132315547028,4.27912298839237,1.41968817834835
"48085030513",3913,14.3955127470178,4.2209368789593,1.29307491614344
"48085030515",3233,16.1272044119664,4.18075236306349,1.53653459968094
"48085030516",2867,15.6528485921141,4.20179924614612,1.46939111008833
"48085030522",3678,16.0005951319212,4.49681001184348,1.55531150132375
"48085030525",2727,16.7934381305152,4.35536237336814,1.69247083923381
"48085030531",2658,16.7995892064667,4.27999952847088,1.62650864836714
"48085030601",4153,17.0028757040848,4.05228932788737,1.87014258057322
"48085030701",1670,16.6644687795003,4.04763545361233,2.02540830370421
"48085030900",3056,15.9641111673259,3.94721998548749,1.99028382087638
"48085031202",2150,19.9296827272141,3.32467488754049,2.15007513840636
"48085031308",3250,17.045823445103,3.55444745852227,1.8470089724833
"48085031310",4492,16.2565704519578,3.43770872376189,1.90791695282148
"48085031405",9060,14.369553938048,4.13160899481917,1.62531215003832
"48085031506",4155,13.3098823286026,4.03331107157205,1.32617749445367
"48085031612",2831,10.9488043755443,4.2449887544746,0.901485257055934
"48085031621",2983,9.67794376491592,4.15030833325862,0.640952530260058
"48085031622",2759,10.9157616567387,3.93168489488934,0.966639514787219
"48085031640",3909,12.7169837855834,4.21659864583304,1.29384964117795
"48085031655",2414,9.81597038413924,4.35143329404405,0.678626651305645
"48085031659",825,11.1695347219943,4.61545993803144,0.807329018934885
"48085031661",1628,11.6670460411919,4.61093385611541,0.993581001409965
"48085031662",2215,11.8651443152911,4.40700893198436,1.10476104053344
"48085031717",1342,9.80314418977045,4.59529243675728,0.511164460374101
"48085031802",2847,10.3818009484512,3.82671146948011,0.843859234246154
"48085032009",3241,12.3681189275218,3.62576114355125,1.11831135863686
"48085032010",2291,12.5433489119836,3.71109557986111,1.0826962243276
"48085032011",2973,12.9957226203597,3.61740910903096,1.10313431440254
"48097000400",571,14.7925395702257,5.10114471975068,3.19207639874294
"48097000500",891,13.2916373230103,5.05037166213469,3.07648663166813
"48097000600",1345,14.1190955892986,5.12186002606697,3.09630298153711
"48097000900",1529,22.3886381201438,5.38465340795497,3.40264286268193
"48113000601",2655,8.10508029864963,1.84780091986732,0.481324833215428
"48113000603",2499,7.60767880508285,1.7295547332246,0.492220325262352
"48113000605",1438,8.04064604452379,1.88119875064092,0.641037044042708
"48113000800",3123,8.07893400975766,1.98531167504902,0.550302666838381
"48113003700",1215,11.0356164024342,2.04810796043108,0.696540717005556
"48113003901",734,11.9007642944362,2.14471428522166,0.797028751687867
"48113005200",1707,10.4608277551307,1.62928950109672,0.640758733137593
"48113005700",1397,12.587266680939,1.89774830114103,0.950795721009545
"48113006502",1486,10.7659613815668,1.33707348550055,0.684294966223166
"48113007201",1726,9.03694062867132,0.931164366798746,0.216365899399271
"48113007700",2076,8.85327692094358,2.57755307955627,0.353217798906556
"48113007810",2210,9.520795571863,3.55426314927756,0.552471716491938
"48113007903",1121,8.53590855446828,2.60982140007273,0.483308464791955
"48113008000",2880,9.25431526080023,2.63612947335965,0.590188533891242
"48113008500",1612,12.2856578583291,2.46507107077226,0.950145252969172
"48113008701",1459,13.3497828493787,2.06609820022606,1.02208499977555
"48113009103",1219,13.0315141097815,2.23039545549392,0.979928393051563
"48113009105",1315,13.2515377446734,2.18852819721592,1.09767965106236
"48113010601",1967,9.61670923946035,1.23685505056174,0.2273864219628
"48113010902",2431,14.0592259453011,1.71552520000828,1.18271016811715
"48113011200",2436,14.329972125765,2.0717453807691,1.11695102799749
"48113011702",1639,15.4306276579614,2.3548178025056,1.54842356384975
"48113011800",2852,14.5840797140234,2.3980874457784,1.42215248726088
"48113012500",3081,11.9031958724905,2.74706187642342,1.0459910624747
"48113012603",896,12.3298029104529,2.92517759927743,0.850561007550035
"48113013200",2851,8.58447085777913,3.64830959093872,0.459130195234293
"48113013610",2107,9.34646653580777,3.53317246669071,0.521747150939712
"48113013619",2380,9.70253015517303,4.30446215666816,0.536048962848125
"48113013621",2160,9.05642225422849,4.56042392136292,0.291654773357072
"48113013719",2067,10.2306250355661,5.39730232330304,0.493132057854002
"48113013803",2917,8.77394171937344,5.14479419444987,0.235950164657732
"48113014116",2389,10.0482703856232,0.148659148815997,0.50508297860348
"48113014120",2565,10.3595828568866,5.68651434591787,0.49700652043078
"48113014130",2433,9.20192832259896,5.00280797760455,0.357229616059307
"48113014131",2353,9.4683070837519,5.25125443419883,0.470579784946558
"48113014204",886,10.4339060930133,1.79628216488059,0.221091093134548
"48113014310",2236,9.5704787965006,0.0473082116484809,0.245471686594956
"48113014901",573,10.4843390194212,1.52963738897379,0.289653145260069
"48113015204",3399,10.4016819304099,1.23082306685442,0.516413104881243
"48113015304",1402,11.0789308982501,0.961331164349873,0.300729163691673
"48113015306",2571,10.4612586796981,1.08163288137243,0.541384317862372
"48113015401",2531,11.1658005317614,1.23248740781229,0.467753987356546
"48113015700",914,11.5441468412646,1.94751746099353,0.425098042234128
"48113016401",4353,13.1801616990227,1.42571813032821,0.859106804739687
"48113016408",3113,12.7598810563651,1.65442926740881,0.763374259110597
"48113016412",2166,14.6299678032724,1.5079379308323,1.103787204702
"48113016511",1968,15.4815897744268,1.35501711659372,1.3299797987916
"48113016513",2233,15.4390362252968,1.49382229698788,1.26603285006657
"48113016519",1084,14.4461931478077,1.34330094239898,1.17310040051658
"48113016611",2824,17.7940136688476,1.70285442997324,1.77878174801581
"48113016622",1756,19.6055578966534,1.6985567889537,1.89341774975735
"48113016623",2662,19.2160900914793,1.59118084789958,1.82784661225795
"48113017303",3432,15.5990828210438,2.59659252571828,1.70079862968156
"48113017605",1435,14.5076732830626,2.43677056525147,1.2859121569914
"48113017606",1943,14.669826472782,2.47900384236907,1.28596441206552
"48113017703",1857,13.4777436590262,2.63814504602918,1.20493772649551
"48113017805",2401,12.6760031083922,2.60533707728166,1.15188980185239
"48113017808",2283,13.4800239101917,2.95843334713194,1.23932652371295
"48113017814",2615,13.3008945046165,2.72076276948646,1.30864384421255
"48113018001",2482,12.3580581521038,2.89232309502248,1.08076305564302
"48113018002",1343,12.9996846559895,2.82759758044111,0.998363007313353
"48113018111",2838,13.0111961646767,2.99661515409788,1.08148043808968
"48113018120",2292,13.4013647001448,3.31375974961673,1.23857075473294
"48113018121",2393,12.8835437015275,3.29064615731408,1.19629355724243
"48113018126",2957,12.5318459511322,2.97310665350946,1.12017927863646
"48113018138",2197,14.0721693114609,2.92606264694982,1.32866347209611
"48113018700",2171,11.6814071804089,3.15701111906244,0.931428953404419
"48113019013",1315,12.3682317520279,3.28273001279312,0.969993113401521
"48113019019",3022,10.7376559504925,3.2656546671818,0.792431112052661
"48113019021",3129,11.3443157256209,3.39876561880068,0.911795485450285
"48113019206",2210,9.38091423122398,3.84952673213888,0.67848613071574
"48113019213",974,10.715385326798,3.4042465431113,0.436568923811409
"48113020000",2120,11.8320371810832,5.75229754600856,0.839859730940312
"48121020108",7271,17.3544307402157,4.77626930235861,1.69527768746986
"48121020202",3845,22.1497399547688,5.42362934686403,3.0370402305333
"48121020204",1944,25.1443209116322,5.24648476819523,3.33218394928948
"48121020303",4588,16.0772831816974,5.56049305882171,1.63470811719013
"48121020305",3322,14.5863313957018,5.7549366995565,1.30328044541593
"48121020306",3370,16.5741649867339,5.83506845563841,1.62596443736395
"48121020307",4870,16.2195950679456,5.66307939140726,1.49510738447483
"48121020308",5240,19.7325787309306,5.80296358402907,2.1980908072969
"48121020402",2340,16.7212121908015,5.28703236263646,2.10199216758686
"48121020503",2970,16.3641890675149,5.16347019308951,2.17058243556254
"48121020504",1418,18.8235752196643,5.0775225465755,2.13085613347463
"48121021100",1532,16.6575823537774,5.28857427494925,1.94056297206388
"48121021301",1521,17.6889466053391,5.28932741733773,1.89552385356359
"48121021405",4439,16.1144107491323,5.0113984146916,1.97600070735389
"48121021519",6302,12.8922707087489,4.60733547294531,1.16487724882632
"48121021614",1996,10.3836066270348,4.73269591871692,0.460188957984307
"48121021715",2737,13.5550626077976,5.2607852014143,1.03669033165465
