"idnum","obs","distance","avgdirection","avgthrust"
"48113014001",847,9.12080772186141,5.73478166443417,0.142421748556756
"48113016610",792,16.3246182479306,1.78080464071615,1.5608857103897
"48113016619",544,16.4257084409058,1.70941642090283,1.5932881492526
"48113016701",680,14.5654055313876,2.04965423879068,1.38426734342689
"48113016705",1095,17.477316778084,1.96410796411292,1.69631412097866
"48113017500",770,13.6779072764023,2.55508234577526,1.2918801072989
"48113017804",858,13.4580416465974,2.71901089544382,1.17193265074758
"48113017812",519,13.0641271861528,2.8077450880855,1.16564370841735
"48113018122",3405,15.4319687782276,3.47077471869579,1.69891046966698
"48113018501",550,10.3695900045133,2.92365745271516,0.803285847895927
"48113018801",623,12.0989576084042,3.25871601536745,1.16405653680741
"48113019036",847,10.7833692799863,3.63186753382575,1.0402742286437
"48121020103",2208,21.2088668238569,4.79667005676388,2.59360519660178
"48121020113",2777,17.223444347815,4.81326675934043,1.60501152631607
"48121021303",1789,15.7002920644187,5.24099493340494,1.57611196823571
"48121021516",1939,13.9062259475654,4.82964727697045,1.00485841119651
"48121021525",3546,14.2090875693348,4.76999479549065,1.46858490911055
"48121021527",2057,15.4031761349079,4.74594562289102,1.5169984723247
"48121021625",2646,11.6590759068024,4.78742667377038,0.94994380948552
"48121021800",1178,12.602681814345,4.67698057083702,1.23527406674645
"48139060204",2215,19.0523467685983,1.75980557771239,1.77579834252327
"48139060206",1194,19.5143012640106,1.87368294974593,1.85558634757663
"48139061600",719,22.3202736526747,2.0763829526757,3.06256359900826
"48213950901",190,24.9465583658578,0.793227052803561,0.581606148929433
"48213950903",113,21.3574364505238,0.349142005862561,0.916179169300225
"48213951000",95,21.316131793283,0.3299015817779,1.24655061371598
"48213951100",235,19.5429142897858,1.15202898031676,0.707901555667859
"48217961000",127,22.5728171394188,1.79011594195456,1.25807458803169
"48251130100",594,22.2822919140395,0.824959049239242,2.59413772556043
"48251130204",2164,16.58336197299,0.953935768795116,1.87472130580729
"48251130207",1630,15.7355183827801,1.16236513597597,1.72243784501421
"48251130208",1181,16.5793889314301,1.09252220174749,1.66634608205192
"48251130210",1015,18.3646810488511,1.1872018205175,2.06338206496335
"48251130211",1320,17.6662595128804,1.15470717048936,1.93771526420745
"48251130408",948,20.5309341912047,1.52786808993627,2.15449502304915
"48251130410",1141,20.6352116298982,1.45179391744345,2.16245797161347
"48251130601",1075,21.934247094836,1.21570526100812,3.03863725091084
"48257050300",611,20.9926667687521,2.83730697717839,2.79640624349501
"48257050400",1114,22.6915375990909,2.9292519989506,2.77387922064973
"48257050500",439,25.6485166094712,2.80173254659425,3.05665254988547
"48367140407",2290,20.5178627793869,6.11534391800826,2.5309199385249
"48397040301",1351,17.8967912047449,3.15742678358775,1.68884359372422
"48397040402",2451,20.9020146620708,3.40993764603779,2.35131815385037
"48397040503",1221,19.3390943230214,3.12980962098659,1.96077746220837
"48439100101",670,14.7927490710215,0.242096300752353,1.17835732505344
"48439100201",457,16.6090416900046,0.0399282864849086,1.37987523435719
"48439103602",249,14.2667086712575,0.650008238189113,1.06437541201
"48439110807",1214,15.3390862312296,0.147943765448396,1.98294062547703
"48439110901",1116,12.9766280962747,0.237850437557913,1.62017831164774
"48439111013",1789,17.9531644320538,0.858874042311717,1.93727366150729
"48439111311",1710,16.1166339036248,1.48216417556678,1.43104077022181
"48439111537",1479,14.2337337843009,1.57245738612766,0.906846922925073
"48439111552",774,13.5945991691316,0.966555134100184,0.887364479355257
"48439113514",701,13.0724312814179,0.230403511928133,0.554390907406084
"48439113627",1463,11.3683391610898,5.9191506491001,0.388324954158876
"48439113815",1804,14.2384545652442,5.63391193378295,0.904085247345917
"48439113907",1874,13.8160142280556,5.51807070021182,0.93888713243685
"48439113910",2379,15.491314683729,5.48433182420036,1.16904345661081
"48439113921",5115,14.1872903931614,5.61075000762717,1.1708242064861
"48439114003",1855,16.6793251939009,5.97495732346519,1.59551062155333
"48439123300",1173,11.5262229385965,0.267278102621128,1.50616787993482
"48467950100",396,17.4503912615454,3.89790412859391,0.517781293887803
"48467950800",496,19.1085072842101,5.90324365990008,0.758040337652919
"48085030203",4028,25.544660539079,4.11307919382336,2.82800711677892
"48085030521",1092,16.6147105159543,4.57434719446239,1.60323511014471
"48085030527",1350,18.377115067046,4.28876252593108,1.86512376994498
"48085030529",1024,16.684081245882,4.45025265509575,1.60053945482729
"48085030802",853,18.2192204009438,4.11842026311068,1.7709417902219
"48085031309",2361,15.0660024567691,3.5306971776658,1.55672456263178
"48085031313",3596,14.7208871747011,3.72617447780128,1.52998309726389
"48085031315",4943,15.4584525142862,3.65863934912198,1.72179108686685
"48085031316",1873,13.7706207392119,3.54051967338762,1.24932158328437
"48085031317",2547,14.8271909635464,3.43608249186987,1.51207002620441
"48085031406",5042,16.1493498072771,4.03812318605781,1.73509904341974
"48085031407",1576,18.2438558198296,3.84870225312137,1.99859001745997
"48085031648",2101,9.46391648023068,4.53986752378376,0.693220574909333
"48085031713",1143,9.7880327367961,4.82752621951086,0.560728447445482
"48113004400",1110,9.19244482635477,1.66280138273804,0.822351954574423
"48113007601",504,8.63064667126888,2.35188807712901,0.19795900628411
"48113007811",616,10.6068133239314,3.32817624451346,0.779096349943527
"48113009104",290,12.395676430244,2.33034942728091,1.1229232175667
"48113009301",360,14.7284608367247,2.30172788245945,1.31090258989513
"48113009500",788,7.99926179391924,6.14467784429015,0.0403973567556535
"48113009603",1366,8.66012901887901,3.91261654368302,0.328777047085461
"48113010602",269,10.6059415608977,1.48244074599162,0.390929309956509
"48113011101",626,13.3452763740133,1.76258327897272,1.2350731511712
"48113011900",689,15.4540862408352,2.51413044126479,1.4731939513841
"48113013607",922,9.26230605997349,3.93035142329571,0.538424983495158
"48113013617",894,9.66363820601584,4.33795804404356,0.561381628958206
"48113013620",1218,8.15395735183674,4.5861680007166,0.450734068960681
"48113013714",827,8.9552648521325,5.11063186484917,0.399438303751802
"48113014312",1895,7.76994624354745,0.0830973158857907,0.232555681349024
"48113016616",1086,19.9516491997218,1.45935771877607,1.95386422488542
"48113017004",589,20.2324852553889,2.46140904596425,2.01974941195151
"48113017202",1053,17.7103205480368,2.48282631657382,1.73897250050754
"48113017301",815,17.7102241663767,2.44292520561478,1.76868716900247
"48113017305",2234,17.129030322719,2.60377292344965,1.93546713776572
"48113018110",1157,12.7481378749282,3.09531274072128,1.31381799967643
"48113018123",1792,13.3113329417075,3.44544194948311,1.28333729641464
"48113018135",799,16.8304804897113,3.10900035250926,1.61139308390433
"48113018402",715,12.070654588278,3.0310197229031,1.0470990147377
"48113019301",783,7.57512535383565,2.73986629124473,0.483516836313316
"48121020107",1716,18.1732296953801,4.97592789203822,1.6026753630203
"48121020309",1980,21.4537838204044,5.63497249770127,2.38376076601019
"48121021201",519,19.1180241829348,5.10527385074599,1.85930035210255
"48121021403",2287,15.319061876373,5.01112255941844,1.22415680126629
"48121021404",2324,16.7903738334025,4.99078742472719,1.57589687659585
"48121021627",2665,10.2298077353829,4.75806125229283,0.676500330804255
"48121021630",1416,11.6077174047048,4.90682415439554,0.721214802772996
"48121021719",1400,15.908107440282,5.43007663150186,1.36672035461255
"48121021743",585,13.8056721029747,5.31263446045147,0.844362750821836
"48139060214",2225,18.5881557980398,1.57739379210506,1.74768183502931
"48139060300",764,21.9863222557632,1.80893761081575,2.36767591607666
"48139060400",551,25.4053402613126,1.76393433705218,2.88759645775157
"48139060600",1419,21.6472462731639,1.66162770314681,2.50148260813993
"48139060701",439,18.7785621836719,1.32876263734462,1.60050358577851
"48139060801",1785,21.4060385953851,1.51417108075342,2.23146983851301
"48139061100",770,25.7743074670064,1.74914307914918,3.01000290783676
"48217960700",133,18.9875113353892,5.43177342864749,0.357385146921952
"48217961100",204,20.6488395272278,2.58366997575049,0.826453456500372
"48257050201",1854,18.3794819842925,2.70459591141539,1.73721566939583
"48257051100",780,24.4061054910716,2.51104310516076,3.2516809008632
"48367140405",1055,22.774446002834,5.83108220175488,2.48028930226852
"48367140602",1598,23.6146576357582,0.344965515923271,3.00835390318053
"48397040101",1808,17.2141654664778,3.41067761164589,1.76903585921412
"48397040302",1798,18.4466584711815,3.21111419985209,1.95287873858414
"48397040401",2310,22.481959744582,3.2999732688597,2.56794257574085
"48397040505",2676,22.7845623809601,3.13019140542998,2.39092867789211
"48397040506",1938,19.6496726859751,3.01813017261295,2.06078566554037
"48439100700",582,17.530260858147,0.123112664549511,1.68118919170865
"48439102100",1252,11.8685504936646,0.20094479910788,1.52796097608082
"48439105201",521,19.3218966749073,0.201151020076394,2.03056564844397
"48439105505",778,14.2308630602789,0.60786837813583,1.76548890568207
"48439110202",536,14.0138949183364,0.224420456278687,1.26183323005515
"48439110302",546,15.3870293893496,0.266361779741995,1.27664677473692
"48439110500",1199,15.5189945430347,0.103457921144788,1.71536913067727
"48439110701",1026,18.9257150157217,0.0719958959833338,1.93760177347696
"48439111005",1348,16.141656368386,0.885480079605567,1.71115619605856
"48439111008",1686,18.7469605515347,0.812275156689922,2.0695894766585
"48439111012",1282,15.593012210613,0.88535487068938,1.78292610871565
"48439111016",2573,17.7848835293599,0.986466677163232,2.10114979638037
"48439111314",1624,18.1903774555821,1.65738878499507,1.63310971297092
"48439111506",1141,13.2457858838552,0.732370581929417,0.891738799297116
"48439111523",1369,14.8955172788973,1.29753537294472,1.07335052227412
"48439111529",1007,13.8636651119603,0.767242030423456,1.08951780962063
"48439111532",1936,14.6165794370453,0.958734155862599,1.28070946294389
"48439111543",1222,16.3557883840903,1.17731563318964,1.18699330723646
"48439113703",2908,12.2631009153363,5.28536672301575,0.850138360721501
"48439113810",880,13.5244780332917,5.87854202227439,0.79148560315195
"48439113919",1940,14.4600742592801,5.76764473086535,0.929656163846802
"48467950600",514,22.0155839720159,0.0890130927398032,0.161958507316704
"48497150602",1096,22.9458049302315,5.5539786783078,2.16597504978428
"48085030510",1008,14.6794421338442,4.49740355221606,1.24549548469054
"48085030512",1456,14.653472414327,4.28639447686608,1.53259056760275
"48085030513",2405,15.0947010271442,4.27723369521551,1.39911638604832
"48085030515",1939,17.1338497855595,4.25414342023571,1.55123126920098
"48085030516",1722,16.3303043921993,4.2694977140352,1.59730510305879
"48085030522",2455,16.2090788856995,4.54917199202495,1.62472332957284
"48085030525",1773,17.650080164782,4.40059785436114,1.8119573888078
"48085030531",1711,17.4165341633602,4.32362387697688,1.65814393937918
"48085030601",2477,17.963970652652,4.08152793912783,1.91461057031426
"48085030701",635,18.3150560067753,4.08652699503701,2.06418901959459
"48085030900",954,18.652338880218,3.94459173283503,2.12535257375134
"48085031202",1174,21.0117343262211,3.31073895287897,2.12059461121842
"48085031308",1774,17.4637651789101,3.55425114446466,1.84638366326171
"48085031310",2364,17.290625597541,3.45432891938616,1.9118104503589
"48085031405",6505,14.6085049956437,4.19037403388934,1.59149111017066
"48085031506",1653,14.4927173801945,4.04236101565508,1.40113012513182
"48085031612",1765,11.1940136178113,4.22478474082835,1.06067091975241
"48085031621",1779,9.6553337199447,4.20263050886607,0.752500676197568
"48085031622",1632,10.7201475344253,3.93379817726808,1.02518599360025
"48085031640",2366,13.3075042633282,4.25854650601876,1.28491509971946
"48085031655",1404,9.92977710394934,4.27742893541062,0.799682858593753
"48085031659",500,10.8761604778222,4.4815350405308,1.06133758869577
"48085031661",1156,11.7942423618751,4.47566886483341,1.11912147502401
"48085031662",1502,12.1051465179481,4.38989791177789,1.17817062049073
"48085031717",726,9.45627956780469,4.48333239511979,0.620965065273364
"48085031802",1440,10.2700094054111,3.84298790636256,0.913219940349047
"48085032009",2083,12.1720896180491,3.60147907862962,1.13657351974006
"48085032010",948,12.6083365381524,3.63220037274469,1.14297916245598
"48085032011",1983,12.6754910667316,3.61985941626316,1.10904793287703
"48097000400",188,15.8235598252843,5.10754897432223,2.80081086875788
"48097000500",238,13.0150846857407,5.01573177091096,2.94981137974821
"48097000600",556,14.1327193270551,5.0481596671504,2.71700338075315
"48097000900",702,22.8583669191741,5.36982628779098,3.1755538773503
"48113000601",1420,8.10131426583991,2.0012722494302,0.578109442500327
"48113000603",1729,7.38284923022693,1.94642114931033,0.47188137193253
"48113000605",984,7.86880828479978,2.02933161502875,0.631977763884079
"48113000800",1539,7.86125216467215,2.08225168124538,0.613143534474926
"48113003700",249,11.3846953652564,2.1821866100307,0.900305779161932
"48113003901",155,13.7460254403413,2.33840297798754,1.07855139741083
"48113005200",525,10.1683450621214,1.6107759972063,0.70893671961775
"48113005700",289,12.2324802813518,1.95868396192144,1.0371441776795
"48113006502",400,10.7715717632586,1.61642297345492,0.747560221094274
"48113007201",262,11.1373442240255,1.6680303873711,0.266582303113725
"48113007700",1452,8.2085719153703,2.87656281498125,0.343214916689169
"48113007810",1078,9.51024000815654,3.51378100419875,0.691390784591743
"48113007903",760,8.25592563703414,2.7941197110302,0.466828359257446
"48113008000",2134,8.62765431294252,2.74271488577902,0.708692660512338
"48113008500",414,13.1697531623749,2.5528670808691,1.22101977115383
"48113008701",260,14.3208662725518,2.16164208148295,1.18110800063573
"48113009103",295,13.576147910451,2.33986883556344,1.12630501755404
"48113009105",290,14.8438122416275,2.28008060189225,1.24119962824256
"48113010601",547,9.93186007513856,1.60002944820457,0.360413413879875
"48113010902",607,14.122805679137,1.7490100947126,1.22059549006062
"48113011200",645,14.3485136119572,2.00464584377743,1.27185712663452
"48113011702",450,16.2466965759947,2.39018432208145,1.54977518440726
"48113011800",577,16.5373590019931,2.48089625758346,1.53770988939341
"48113012500",904,12.9261889173964,2.76689338982438,1.07856493651535
"48113012603",344,12.2747883629499,2.9038244611922,1.02937573310114
"48113013200",1855,8.00087161674522,3.60195997354028,0.41572322945518
"48113013610",1050,8.89120829007492,3.55993747059417,0.529348100486547
"48113013619",1545,9.30328863290057,4.22482045494955,0.569928302281006
"48113013621",886,9.0848284362159,4.48325099908193,0.42212943736787
"48113013719",917,10.3787998673417,5.43565560933526,0.491972475415056
"48113013803",1478,8.65012996717489,5.19093266338203,0.241951856438454
"48113014116",768,10.428356115622,0.382516196378552,0.527110256952809
"48113014120",1618,10.063724483176,5.68236341690003,0.484811641526845
"48113014130",1566,8.60476106492393,5.35253632669331,0.339072673928598
"48113014131",1446,8.60296956559368,5.46176331784591,0.453291467975376
"48113014204",286,11.2375239674745,1.35068898171044,0.209302818391486
"48113014310",958,9.43899371952278,0.212082892642711,0.315941708157114
"48113014901",177,11.3464434832005,1.36264608872366,0.354810692125543
"48113015204",1296,10.5114726097313,1.30021376727735,0.585074964789404
"48113015304",485,11.5748244219401,1.06875228903064,0.381539441256776
"48113015306",1167,10.5671854427651,1.12062604944199,0.570397698649513
"48113015401",1195,10.7856399046627,1.01158103272929,0.547205054600855
"48113015700",276,12.0915668101984,1.63067771145211,0.473325810786528
"48113016401",1911,13.3676520786792,1.46098084764322,0.847075412193014
"48113016408",1162,13.3173507189806,1.55625767360384,0.847609282173538
"48113016412",1224,14.4590046716826,1.42720265216186,1.16189397071453
"48113016511",775,15.1435142410282,1.37101341727893,1.36267952504602
"48113016513",1134,14.6015561268361,1.46384426227361,1.25027734541163
"48113016519",451,13.7670484678457,1.42104802136128,1.18351171795741
"48113016611",1173,17.710070164226,1.73393803003741,1.71650597855132
"48113016622",771,19.5894408686147,1.65638197558052,1.90625211435841
"48113016623",1195,19.3166732190306,1.59037135812951,1.87788588295931
"48113017303",1426,15.4958044402635,2.63614762576084,1.57406588834472
"48113017605",363,15.803610697085,2.50137935509207,1.49411470987136
"48113017606",644,15.6574562242005,2.47475895938738,1.36467424728979
"48113017703",483,14.9958449325951,2.7023423982257,1.42915414620791
"48113017805",787,13.1732591192657,2.60360899119176,1.25706867495504
"48113017808",1049,12.9442658418479,2.98213978197002,1.19854085179009
"48113017814",1248,13.1411101104092,2.81392257939156,1.22778055147269
"48113018001",827,12.8367132103555,2.93036945086576,1.00601577178913
"48113018002",480,14.0291952722808,2.93067246352647,1.20929631362707
"48113018111",957,13.3646362169398,2.98577238476414,1.14216226656261
"48113018120",972,13.4739176106627,3.31410262112077,1.28127520827357
"48113018121",877,13.4183426868703,3.28644194336795,1.28008045258082
"48113018126",1052,13.1241628721247,2.95666596165258,1.13196957783969
"48113018138",822,14.5996470822203,2.96194723000374,1.36109559663811
"48113018700",585,13.3611590315824,3.13400590368278,1.12379852624182
"48113019013",235,17.4244013972256,3.20168865214855,1.25196675522729
"48113019019",851,11.7052072079151,3.23686920883684,0.813889356290884
"48113019021",1104,12.4867816955872,3.38580146075231,1.04328708824429
"48113019206",974,10.0848731440284,3.76328509041288,0.787999627316986
"48113019213",191,12.962151496654,3.48341034693587,0.761141573366974
"48113020000",1391,11.7416651306939,5.66748066784032,0.88294753132267
"48121020108",4652,17.5740453959689,4.77629777717679,1.65645528883884
"48121020202",1911,23.0498310507926,5.44338356510824,2.8731890126431
"48121020204",1039,26.2127390506154,5.24536936452867,3.06941288096742
"48121020303",2730,16.6465608302613,5.5970572104756,1.58349212574091
"48121020305",2081,14.760510641195,5.70936239632743,1.28205833347445
"48121020306",1988,17.0230078084767,5.88542121287843,1.56083851452172
"48121020307",3112,16.9235680374761,5.67212386738748,1.52307271110564
"48121020308",2888,20.6223978264013,5.79940089695917,2.23311062867321
"48121020402",1071,16.8891595298932,5.26370249752386,2.08866324508391
"48121020503",1168,16.8040358318215,5.14699343817112,2.05418398495695
"48121020504",486,20.6257438557026,5.03225196716553,2.14053419201645
"48121021100",474,17.9543510483174,5.24380379141555,1.95818426360535
"48121021301",354,18.1378792873754,5.22866398004012,1.86498984218275
"48121021405",2048,17.0920754936674,4.95284365480995,1.8988164007086
"48121021519",3469,13.0903479301307,4.62848089972572,1.08351420071296
"48121021614",877,10.7856876684337,4.80538507457516,0.509075984652526
"48121021715",1557,14.0510944471787,5.2463511037176,1.09307231311966
"48121021716",1303,13.7895163644078,5.18636422851996,0.945176224831531
"48121021734",728,12.1296588223209,5.31978870210645,0.573489563401092
"48121021740",1114,12.7973857271713,5.18704553481847,0.807734551025816
"48121021744",498,13.2029617718628,5.18976019108662,0.909670401403084
"48121021747",1442,14.2022343959573,5.44422462104571,1.12779496373857
"48121021749",1043,14.9940115922626,5.53301898053564,1.1466065601429
"48121021751",1478,14.7905644304138,5.60525506115077,1.22915841019902
