"idnum","obs","distance","avgdirection","avgthrust"
"48321730400",198,15.0059364632678,1.13107855428689,1.49019370965181
"48367140101",378,16.316698211036,0.055721194782143,2.34971810929844
"48367140704",542,17.6946169303472,0.424533083913327,2.39954334562935
"48397040504",496,16.6566273968074,2.91483203117616,1.68833737726732
"48439100502",544,14.7614643317456,6.11671513286599,1.48889335883043
"48439102301",311,13.0134269651074,0.145961092487923,1.42201570763601
"48439102601",374,11.8361316885489,0.2429223109069,1.34848902216504
"48439103702",282,15.4933775640499,0.624393491717008,1.28176340523418
"48439104900",227,12.4839479332389,6.28272251484209,0.974347369313148
"48439105404",248,14.5352694621592,0.529486283106888,1.75088074507878
"48439105510",761,16.2378306697905,0.675496729081918,1.73729712780144
"48439105701",395,15.006903700543,0.723836078036987,1.43877514442484
"48439105703",358,15.7960805152509,0.76029752309257,1.61595069604685
"48439106202",428,14.4112871872024,0.837259210418779,1.00929084033758
"48439106507",154,15.987159769549,0.238079320695935,1.13580632618977
"48439106512",623,12.8383824545926,0.770246001131052,0.553445615763974
"48439110905",347,15.6884909494204,0.531900528780132,1.75969403725893
"48439111104",336,16.1260181642047,0.766513339989243,1.4701273169064
"48439111307",461,14.1992004713128,1.40446414089454,1.31175716903371
"48439111308",170,15.3921773914585,1.42515088870343,1.50471930967256
"48439111312",363,15.0905215701423,1.55190735685424,1.62070857774078
"48439111409",431,13.7764067492964,1.15197697752387,1.18683162714446
"48439111505",451,12.1262719862258,0.50809263308386,0.84501020003929
"48439111521",916,11.4423956576441,1.61809646218395,0.647657865870801
"48439111530",582,12.3187189030508,0.997806190062053,1.16546169598949
"48439111538",584,13.3363747530329,1.59433361463881,0.929168301135279
"48439111542",599,13.3897488841618,1.4107256512319,1.13322870892975
"48439111550",1220,14.6437636483492,1.38999744461517,1.34248995209424
"48439113116",497,10.8065476891127,0.707883805047279,0.325656684245811
"48439113210",598,12.425676422173,5.7183098156306,0.89120515222041
"48439113218",251,11.3059880709105,5.74092218168202,0.728797078504279
"48439113221",469,11.9507939596405,5.98953065107748,0.859739139792319
"48439113518",505,12.7170773165845,4.53898960453046,0.198431730619231
"48439113607",499,11.1679979062458,0.2195509709089,0.582630473590101
"48439113613",399,11.5015633954328,6.238935068518,0.73323493209984
"48439113709",405,11.5691772496161,5.59052458269496,0.509063221542668
"48439113813",474,13.2101438152906,5.66075699865341,0.949654592088132
"48439113908",360,12.7123218258857,5.73196386937385,0.916626545154322
"48439113925",426,14.4361361690227,5.70985218699656,1.06437862203895
"48439114006",647,15.133659585058,6.00158852362235,1.42971459523697
"48439114102",679,17.9797044808917,6.00540210031772,2.02416360358388
"48439114103",1719,17.1580559901552,5.74981916537469,1.72187874909666
"48439114204",476,18.0806167136599,5.9419441329884,2.08942779936543
"48439114206",302,18.431944329992,5.99761881361821,1.82885218057431
"48439121608",442,13.8737275359062,0.659945607332252,1.11171478296176
"48439121903",504,10.9359653016526,1.6639449744752,0.637941128203634
"48439121905",587,11.3568741334694,1.54439153795048,0.61287030645013
"48439122001",403,10.6917805589038,1.48896552626479,0.564815343055223
"48439122802",411,11.385744545751,1.3042005275106,0.810130628950533
"48497150603",331,19.7057643184401,5.70578193388489,1.89839833330243
"48085030504",216,13.3271645631934,4.73734506354721,1.05593616461321
"48113006200",510,11.8783190584476,1.80810995247595,0.791726907328633
"48113011001",787,13.4186177269583,1.78738288757959,1.01466002025715
"48113012701",608,11.1615458750081,3.01085405274754,0.846547867388089
"48113013901",436,8.27592479278393,6.10154138344109,0.236453631726572
"48113018104",616,14.811801798033,2.85312934187796,1.68832820994212
"48113019026",527,12.2822016926236,3.34403272521171,1.18269725644124
"48121021502",501,12.1339454032023,5.04364521191621,0.966851065142352
"48367140300",428,16.9154082907975,6.20308202682936,2.45040406276076
"48367140408",294,17.5295555763943,5.82371958937033,1.90814378780549
"48367140703",464,18.1413712535859,0.167272460008255,2.12393436936618
"48439105405",330,14.6512042889184,0.492061540308419,1.56032388838634
"48439105902",601,16.469152201447,0.891883552832277,1.3610188629839
"48439111010",172,18.8779984385654,0.722105541016369,1.93638433478465
"48439113215",479,12.4173005749739,5.83554821073992,0.798519630129887
"48439113610",864,11.5430174907649,5.54051355921556,0.681275190953042
"48439113632",419,11.7563332028463,5.76866886038748,0.6436173510106
"48439113705",535,11.3800535257616,5.31087141814697,0.593991214658394
"48439113911",715,13.2641586183809,5.7038956940088,1.09955547622871
"48439121604",719,11.6370071571986,0.546785232016318,0.696028867296982
"48113006301",481,11.3303271325432,1.69599695341029,0.819745321104344
"48113006800",381,11.157533034297,1.51074837561106,0.648903746902545
"48113010101",502,9.8578075555768,1.49272310805754,0.408484159766105
"48113013720",594,10.2345943230674,5.1360173322814,0.371275124143848
"48113018203",678,12.6243637500347,3.24861643174558,1.13248392965363
"48113019700",137,10.4289134787079,2.37625162707348,0.623283588089262
"48121021726",294,12.0367218880936,5.68420648231694,0.775408798927393
"48121021736",277,11.5731058982092,5.47971047316388,0.598194143793291
"48121021739",489,12.3101249224764,5.24575580706538,0.670471720211705
"48139060703",202,19.3412229079924,1.28536309915859,1.60595697606134
"48181001900",681,22.3448713229204,4.63181157964444,2.37980470176223
"48439100102",417,12.8317953045167,0.137941911982675,1.07554151878423
"48439100900",200,11.6270780356026,6.15347687968653,1.11324202847728
"48439111522",760,10.876938644396,1.56597706150867,0.686328836626435
"48439113808",585,13.0356075548147,5.9217338140421,0.916653452265409
"48085030301",438,17.1044544529616,4.46647422140071,1.83258240046307
"48085031314",205,13.9252135736515,3.60290498927676,1.65266064368265
"48085031505",684,12.4749257374386,4.03428972620796,1.28359580784482
"48113003101",295,10.2176811601619,1.96229246060605,0.649839785546862
"48113007604",135,9.67641940689536,3.09674374288263,0.473386391850988
"48113012000",750,13.2618335076408,2.46967522804033,1.17502733678387
"48113013902",445,9.33267664495517,5.9042289698581,0.163479362100947
"48113014137",290,9.87058199797902,5.4819652507801,0.215161326118586
"48439103800",422,13.428386276199,0.585997221379351,1.11355319894842
"48439110704",393,13.7591645478233,0.0457626691729949,1.58062362187306
"48439111306",476,16.0907378136318,1.30138643419593,1.54808035790664
"48439113110",516,11.0569049213549,0.822228410873405,0.404678447661137
"48113000404",271,7.35731421784241,1.17931813073715,0.334560319389833
"48121020105",609,19.3304819216492,4.79667067010585,1.9936353455371
"48121020203",488,20.6320826136008,5.10252288966776,2.77895877946575
"48121020403",503,16.8005347084541,5.33551583387087,2.09696386246156
"48121020900",394,18.0980542679596,5.41660201847722,2.1087501446359
"48121021517",320,14.5448944023035,4.8894923170251,0.885766143553128
"48121021612",403,11.3099162896036,4.9561883637247,0.530397227556735
"48121021620",310,10.8802662670831,5.27316987044733,0.417613202391381
"48121021629",510,11.6545019385812,4.9841900860731,0.764802253240607
"48121021723",157,13.2273007838905,5.53104888389227,0.837606792673458
"48121021753",493,11.9826802058729,5.81633699927433,0.890879191169055
"48139060211",259,21.2595395020215,1.62238406826536,2.26238204886114
"48321730201",423,16.6093641243015,1.02159613601331,1.91410652797605
"48321730600",316,12.6130503273139,1.85843800224309,2.45774933436515
"48439101202",418,13.5615761907046,0.252816167823796,1.13308596971138
"48439102401",327,15.265153058868,0.212547224259255,1.63368097915645
"48439104504",276,14.1524824351851,0.940439422706819,1.24698634028192
"48439105512",409,15.6392442167095,0.758154256679334,1.64141369030008
"48439111301",760,16.0715056110755,1.12146796821479,1.53163887816192
"48439111402",619,13.4625618573826,1.16247929604935,1.18144306505849
"48439121606",318,12.201756172436,0.520952170393806,1.06362517169174
"48113009610",308,9.14773173551745,5.96041572391725,0.129737491448257
"48113016202",585,12.5857487785858,1.51944260214972,0.706410101477128
"48121021000",413,19.0329587743906,5.33045443708021,2.1040309482523
"48121021626",171,12.5957653011207,4.64093259074162,1.00060270059167
"48121021632",398,11.2960879619545,4.44791968158166,0.804504009498963
"48121021721",368,11.8928935867094,5.30138308161641,0.911214290785207
"48113013606",508,9.43800648541568,3.98282459162471,0.441018336526039
"48113018129",439,14.7689901146287,2.92874506123854,1.30628998413958
"48139060702",327,18.1433256803256,1.55409932222563,1.64205900954158
"48251130214",452,17.6684583835856,0.949326172698858,1.82780714509346
"48251130303",349,20.0468676302318,1.362592950047,2.3818216326131
"48257051000",182,24.8024497807001,2.46973686474224,2.79036129644163
"48497150200",459,15.8171911597701,5.45770120112719,2.96615865202496
"48113014113",568,10.8429920699806,6.19879088645186,0.331245549024699
"48085031504",793,12.6443539509644,3.86743519855138,1.43408423457422
"48113001800",272,8.05968491219606,1.77114132100989,0.591834419808511
"48439122900",713,11.0865890634777,1.34018781718402,0.740609133368836
"48113008802",550,12.6164164509022,2.09631989956562,0.963534010736542
"48439111202",570,16.507417798601,1.09934327572244,1.60443878886312
"48439111203",495,16.8073520391952,1.09464133196039,1.65418976310253
"48439111408",345,13.9768579671602,0.997550457389791,1.39041849880439
"48439111526",496,11.0299269815302,1.15510768562607,0.737418967017683
"48439111544",758,13.4938979903316,1.25750979649057,1.14894168470294
"48439113001",368,12.2149830968556,0.855803881956995,0.175934867596079
"48439121611",525,13.0190231772968,0.770369467755974,1.14747552753702
"48113007826",65,10.1786368461003,2.83463752333196,0.46426792517848
"48113018118",816,14.0578039433882,3.00972647388124,1.31562130795625
"48085030303",505,17.1718310739333,4.57373630162228,1.84228679668079
"48113013713",131,9.98420763558529,5.77599436609191,0.230767148862898
"48113014129",282,11.6594143498944,5.46027445052108,0.396330844353545
"48113014311",286,12.1492079741874,6.23707796399446,0.242499329631552
"48113015600",416,11.8304937950664,1.36707896737039,0.468406420362191
"48139060803",150,17.4391527046322,1.13186586038987,1.8622940042916
"48439104503",286,12.5356079173078,0.830583470512615,1.08581421705903
"48439111539",813,14.5052048925419,1.50303212309461,1.00587927224944
"48085030304",248,13.6513973986702,4.73796927730712,1.6959397532116
"48085030702",494,14.6304641670352,4.10452474624289,1.7921082814468
"48085031201",451,18.8116921745972,3.4514699086223,2.41885907724079
"48085031714",679,10.1633478431643,4.71586882327559,0.57978558118156
"48113002100",151,7.22421819617603,1.81228367594862,0.563956985663922
"48113003800",280,12.1304065420112,2.05084390021603,0.76352017318668
"48113006001",338,12.2832170302664,1.92447249434258,0.864969321646465
"48113007301",107,9.49883377728814,2.14769162940013,0.345621439558379
"48113009604",382,11.0781002417699,3.39266088417449,0.416835728820998
"48113010000",699,10.793641492205,1.52228257624253,0.43220927693131
"48113013007",344,11.0186172610317,2.90279299198139,0.923856164185999
"48113014114",444,10.1042432604467,6.08306216017613,0.162934520786108
"48113014136",438,10.9502332056754,6.01481177588938,0.285819922608295
"48113016703",1028,16.2292309840554,2.00723943216857,1.44374581386699
"48113016902",383,17.2592109081473,2.16735517857125,1.63514217404603
"48113017001",626,20.2358325577707,2.2189690549426,2.08320984603585
"48113017602",413,12.8375584692425,2.44476021961047,1.15860140519029
"48113018206",506,12.441368728464,2.98881575208396,1.14845220777088
