"GEOID","pop","landArea","popDens","pop1000","popDens1000","logPopDens","pct100","pct149","pct150","universe","white","black","asian","hispuniverse","hisp","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","loginc","pctOwn","meanHHsz","medAge","logHousVal","thouHousVal","estimate"
"48439105505",5332,0.8279984845132,6439.62531300381,5.332,6.43962531300382,8.77022563619522,11.5211152111521,5.1250512505125,83.3538335383354,5332,3503,972,705,5332,1081,0.656976744186046,0.182295573893473,0.132220555138785,0.202738184546137,1,0,0,0,10.3282649716767,35.7422725293862,"2.32",41,11.6307085006266,112.5,966
"48439105507",6574,2.6398224404376,2490.31900755804,6.574,2.49031900755804,7.82016609673782,NA,NA,NA,6574,5932,288,132,6574,467,0.902342561606328,0.0438089443261333,0.0200790994828111,0.0710374201399452,1,0,0,0,10.8689112469605,54.7440495598305,"2.11",22,12.9408415007809,417,1143
"48439105508",7407,1.465906500696,5052.84613751506,7.407,5.05284613751506,8.52770695509845,4.87021675140487,7.70671661760771,87.4230666309874,7407,4898,1616,363,7407,1833,0.661266369650331,0.21817199945997,0.0490076954232483,0.247468610773593,1,0,0,0,10.48268185302,34.6283267054145,"2.25",26,12.1725158620013,193.4,832
"48439105510",8017,1.488315872384,5386.62534530273,8.017,5.38662534530273,8.59167437233227,6.83949255377827,7.06012134583563,86.1003861003861,8017,3863,2754,509,8017,1923,0.481851066483722,0.34352001995759,0.0634900835724086,0.239865286266683,1,0,0,0,10.3156303153975,50.4461440407903,"2.52",19,11.9270198997764,151.3,888
"48439105511",6066,1.0735123792448,5650.61020001217,6.066,5.65061020001217,8.63951881831106,5.88709677419355,2.37903225806452,91.7338709677419,6066,3374,2383,127,6066,1700,0.556214968677877,0.392845367622816,0.020936366633696,0.280250576986482,1,0,0,0,10.2548484016511,60.4982206405694,"2.70",35,11.4382019187743,92.8,968
"48439105512",4130,1.0214171538076,4043.40184086819,4.13,4.04340184086819,8.30484165645741,6.5331928345627,3.05584826132771,90.4109589041096,4130,2861,856,141,4130,762,0.69273607748184,0.20726392251816,0.0341404358353511,0.184503631961259,1,0,0,0,10.4536588816436,79.1348600508906,"2.61",42,11.9466540383513,154.3,1065
"48439105513",3011,0.5546273160516,5428.87072608568,3.011,5.42887072608568,8.59948642188603,8.61801242236025,21.195652173913,70.1863354037267,3011,1224,1339,167,3011,433,0.406509465293922,0.444702756559283,0.0554633012288276,0.143806044503487,0,1,0,0,10.0353049771563,0,"1.87",30,NA,NA,839
"48439105514",2574,1.0610354866518,2425.9320563561,2.574,2.4259320563561,7.79397108266338,3.78378378378378,4.91891891891892,91.2972972972973,2574,1639,760,54,2574,596,0.636752136752137,0.295260295260295,0.020979020979021,0.231546231546232,1,0,0,0,10.3188039766947,1.33418043202033,"1.64",33,9.21024036697585,9.999,838
"48439105600",6025,0.9866498090042,6106.5232517309,6.025,6.1065232517309,8.71711286430567,7.02257255463991,9.24399856682193,83.7334288785382,6025,5291,217,10,6025,3376,0.878174273858921,0.0360165975103734,0.0016597510373444,0.560331950207469,1,0,0,0,10.2477507889178,80.4615384615385,"3.09",62,11.5218852063417,100.9,1062
"48439105701",4285,0.817193028344,5243.55917314093,4.285,5.24355917314093,8.56475577825721,5.99001663893511,8.70770937326678,85.3022739877981,4285,3366,514,60,4285,1915,0.785530921820303,0.119953325554259,0.014002333722287,0.446907817969662,1,0,0,0,10.2718044650088,64.8351648351648,"3.14",52,11.6465818497829,114.3,1036
"48439105703",3543,0.6836781153796,5182.26329071951,3.543,5.18226329071951,8.5529971685383,7.36775818639799,5.22670025188917,87.4055415617129,3543,2553,830,59,3543,1144,0.720575783234547,0.234264747389218,0.0166525543324866,0.322890206040079,1,0,0,0,10.225353636768,58.5889570552147,"2.71",40,11.6707835495858,117.1,961
"48439105704",8595,1.2063732350824,7124.66071863152,8.595,7.12466071863152,8.87131738556538,7.67950546837851,12.791250594389,79.5292439372325,8595,4321,3277,507,8595,3398,0.502734147760326,0.381268179173938,0.0589877835951134,0.395346131471786,1,0,0,0,10.048583072154,50.597329585383,"3.02",33,11.3748121628406,87.1,944
"48439105800",4210,0.6432389292582,6545.00187800369,4.21,6.54500187800369,8.78645696528111,7.76699029126214,22.7076591154261,69.5253505933118,4210,3432,55,50,4210,3293,0.81520190023753,0.0130641330166271,0.0118764845605701,0.782185273159145,1,0,0,0,10.1602592848303,62.9045643153527,"3.49",60,11.2077580781774,73.7,835
"48439105901",3947,0.8144972627836,4845.93402623707,3.947,4.84593402623707,8.48589528721799,21.8731117824773,10.3323262839879,67.7945619335348,3947,2102,629,0,3947,3041,0.532556371928047,0.159361540410438,0,0.770458576133772,0,0,0,1,9.84432124186691,54.7982062780269,"3.54",60,11.1871953248809,72.2,879
"48439105902",6265,2.2295927139596,2809.93024455745,6.265,2.80993024455745,7.94091493801876,26.8976897689769,13.5313531353135,59.5709570957096,6265,1795,1907,1825,6265,1256,0.286512370311253,0.30438946528332,0.291300877893057,0.20047885075818,0,1,0,0,9.34653072642645,11.5625,"3.46",37,11.2265758377522,75.1,723
"48439106001",8624,1.9914634099052,4330.48378248161,8.624,4.33048378248161,8.37343454281122,8.94117647058824,5.59477124183007,85.4640522875817,8624,5628,2599,41,8624,4293,0.652597402597403,0.30136827458256,0.00475417439703154,0.497796846011132,1,0,0,0,10.113910539441,66.9462447579108,"3.29",41,11.4552963521336,94.4,900
"48439106002",3660,5.4164648286716,675.717486546963,3.66,0.675717486546963,6.51577506938112,16.030534351145,26.3358778625954,57.6335877862595,3660,1234,2015,30,3660,1408,0.337158469945355,0.550546448087432,0.00819672131147541,0.384699453551913,0,1,0,0,9.91694657222028,66.2978723404255,"3.11",49,11.077516480489,64.7,1130
"48439106004",6388,8.2907115364524,770.500815510635,6.388,0.770500815510635,6.64704071317705,11.0405643738977,6.84303350970018,82.1164021164021,6388,3027,2432,174,6388,2373,0.473857232310582,0.380713838447088,0.0272385723231058,0.371477770820288,1,0,0,0,10.1314196205821,60.7332624867163,"3.39",21,11.47210347045,96,1118
"48439106101",1829,1.4062262975398,1300.64414468699,1.829,1.30064414468699,7.17061491664513,9.56937799043062,23.7639553429027,66.6666666666667,1829,535,896,0,1829,902,0.292509568069984,0.489885183160197,0,0.49316566429743,0,0,0,1,9.894497260698,75.7142857142857,"3.63",50,10.9716406337195,58.2,969
"48439106102",3726,1.1163260938962,3337.73439532845,3.726,3.33773439532845,8.11304753105246,21.2011577424023,16.2807525325615,62.5180897250362,3726,1457,1356,0,3726,1510,0.391035963499732,0.363929146537842,0,0.405260332796565,0,0,0,1,9.86744578118886,23.725356900068,"2.53",23,9.75266466280154,17.2,786
"48439106201",3996,0.595147583635,6714.30097320318,3.996,6.71430097320318,8.81199500423903,14.5,9.85714285714286,75.6428571428571,3996,505,2970,0,3996,699,0.126376376376376,0.743243243243243,0,0.174924924924925,0,1,0,0,9.89495122151384,70.5737704918033,"3.28",60,10.8016143137826,49.1,878
"48439106202",5210,1.2007164517502,4339.07605114076,5.21,4.33907605114076,8.37541671298763,19.5583596214511,20,60.4416403785489,5210,1100,3710,0,5210,928,0.211132437619962,0.712092130518234,0,0.178119001919386,0,1,0,0,9.63338341235842,31.1771561771562,"2.99",48,10.8780471925343,53,798
"48439106300",3264,0.995103130571,3280.0620355069,3.264,3.2800620355069,8.09561761446363,8.81818181818182,18.9090909090909,72.2727272727273,3264,607,2411,0,3264,578,0.185968137254902,0.738664215686274,0,0.177083333333333,0,1,0,0,9.76875543933509,53.2825880114177,"3.11",46,11.0300392098935,61.7,998
"48439106400",2790,2.2399267393426,1245.57645167397,2.79,1.24557645167397,7.12735371513393,13.1095123900879,8.23341326938449,78.6570743405276,2790,1699,527,19,2790,1261,0.608960573476703,0.188888888888889,0.00681003584229391,0.451971326164875,1,0,0,0,10.1235062265028,67.0341786108048,"3.08",27,10.5865843972426,39.6,859
"48439106502",3039,0.9505812997868,3196.99114708189,3.039,3.19699114708189,8.06996537992304,4.43579766536965,9.80544747081712,85.7587548638132,3039,1501,1058,35,3039,593,0.493912471207634,0.34814083580125,0.0115169463639355,0.195129976966107,1,0,0,0,10.3400313428816,66.2510390689942,"2.52",45,11.740061037554,125.5,842
"48439106503",4558,1.0823927298448,4211.04084896575,4.558,4.21104084896575,8.34546512865293,16.494337764648,8.32102412604628,75.1846381093058,4558,1326,2960,0,4558,281,0.290917068889864,0.6494076349276,0,0.0616498464238701,0,1,0,0,10.181460140129,57.6530612244898,"2.32",48,11.4998402254216,98.7,931
"48439106507",1913,0.760638708599,2514.9916489571,1.913,2.5149916489571,7.83002476203413,15.8643326039387,7.00218818380744,77.1334792122538,1913,1402,449,32,1913,178,0.732880292733926,0.234709879769995,0.0167276529012023,0.0930475692629378,1,0,0,0,10.3686670644164,49.8931623931624,"2.01",46,11.8364571903157,138.2,2059
"48439106509",5156,5.8646032274522,879.172861322446,5.156,0.879172861322446,6.77898153514536,7.22843450479233,7.86741214057508,84.9041533546326,5156,2632,1841,432,5156,570,0.510473235065943,0.357059736229635,0.0837858805275407,0.11055081458495,1,0,0,0,10.4755681876166,47.3657548125633,"2.61",21,12.2662265683499,212.4,836
"48439106510",8755,3.4514451723422,2536.61859390301,8.755,2.53661859390301,7.83858721085286,1.56022467235282,2.35073850634491,96.0890368213023,8755,5604,1186,944,8755,1583,0.640091376356368,0.135465448315248,0.107824100513992,0.180810965162764,1,0,0,0,10.635615032737,90.1433065361762,"3.06",18,11.9421070996957,153.6,1557
