geoid,threshold,tot_jobs
370531101011000,30,0
370531101011001,30,0
370531101011002,30,0
370531101011003,30,0
370531101011004,30,0
370531101011005,30,0
370531101011006,30,0
370531101011007,30,0
370531101011008,30,0
370531101011009,30,0
370531101011010,30,0
370531101011011,30,0
370531101011012,30,0
370531101011013,30,0
370531101011014,30,0
370531101011015,30,0
370531101011016,30,0
370531101011017,30,0
370531101011018,30,0
370531101011019,30,0
370531101011020,30,0
370531101011021,30,0
370531101011022,30,0
370531101011023,30,0
370531101011024,30,0
370531101011025,30,0
370531101011026,30,-1
370531101011027,30,0
370531101011032,30,0
370531101011033,30,0
370531101011034,30,0
370531101011036,30,0
370531101011039,30,0
370531101011040,30,0
370531101011041,30,0
370531101011042,30,0
370531101011043,30,0
370531101011044,30,0
370531101011045,30,0
370531101011046,30,0
370531101011047,30,0
370531101011048,30,0
370531101011049,30,0
370531101011050,30,0
370531101011051,30,0
370531101011052,30,0
370531101011053,30,0
370531101011054,30,0
370531101011055,30,0
370531101011056,30,0
370531101011057,30,0
370531101011058,30,0
370531101011060,30,-1
370531101011062,30,0
370531101011065,30,-1
370531101011066,30,-1
370531101011067,30,-1
370531101011068,30,-1
370531101011069,30,-1
370531101011071,30,0
370531101011072,30,0
370531101011075,30,0
370531101011076,30,0
370531101011078,30,0
370531101011079,30,0
370531101011080,30,0
370531101011081,30,0
370531101011082,30,0
370531101011083,30,0
370531101011084,30,0
370531101011085,30,0
370531101011086,30,0
370531101011087,30,0
370531101011088,30,0
370531101011089,30,0
370531101011090,30,0
370531101011093,30,0
370531101011094,30,0
370531101011095,30,0
370531101011096,30,0
370531101011097,30,0
370531101011098,30,0
370531101011099,30,0
370531101011101,30,0
370531101011103,30,-1
370531101011104,30,-1
370531101011105,30,-1
370531101011106,30,-1
370531101011108,30,-1
370531101011109,30,-1
370531101011110,30,-1
370531101011112,30,110
370531101011113,30,196
370531101011114,30,183
370531101011115,30,134
370531101011116,30,134
370531101011117,30,134
370531101011118,30,134
370531101011119,30,266
370531101011120,30,266
370531101011121,30,196
