geoid,threshold,tot_jobs
060014001001000,30,4
060014001001001,30,4
060014001001002,30,3
060014001001003,30,35
060014001001004,30,27
060014001001005,30,6
060014001001006,30,5
060014001001007,30,13627
060014001001008,30,13771
060014001001009,30,17277
060014001001010,30,13936
060014001001011,30,23238
060014001001012,30,19851
060014001001013,30,15489
060014001001014,30,13618
060014001001015,30,2971
060014001001016,30,13487
060014001001017,30,7665
060014001001018,30,13949
060014001001019,30,13746
060014001001020,30,13732
060014001001021,30,13701
060014001001022,30,13699
060014001001023,30,12296
060014001001024,30,7371
060014001001025,30,24097
060014001001026,30,1990
060014001001027,30,61
060014001001028,30,990
060014001001029,30,51
060014001001030,30,0
060014001001031,30,3
060014001001032,30,10828
060014001001033,30,2674
060014001001034,30,2662
060014001001035,30,8599
060014001001036,30,1392
060014001001037,30,1971
060014001001038,30,731
060014001001039,30,207
060014001001040,30,68
060014001001041,30,49
060014001001042,30,2295
060014001001043,30,211
060014001001044,30,205
060014001001045,30,217
060014001001046,30,219
060014001001047,30,68
060014001001048,30,102
060014001001049,30,1957
060014001001050,30,3093
060014001001051,30,78
060014001001052,30,1570
060014001001053,30,2228
060014001001054,30,1232
060014001001055,30,1278
060014001001056,30,1144
060014001001057,30,247
060014001001058,30,919
060014001001059,30,1271
060014001001060,30,1215
060014001001061,30,1271
060014001001062,30,1228
060014001001063,30,2594
060014001001064,30,4073
060014001001065,30,4073
060014001001066,30,13527
060014001001067,30,13594
060014001001068,30,17872
060014001001069,30,102
060014001001070,30,99
060014001001071,30,98
060014001001072,30,14159
060014001001073,30,13628
060014001001074,30,1289
060014001001075,30,11379
060014001001076,30,10727
060014002001000,30,25359
060014002001001,30,38398
060014002001002,30,58538
060014002001003,30,51098
060014002001004,30,69230
060014002001005,30,81312
060014002001006,30,92140
060014002001007,30,93116
060014002001008,30,92095
060014002001009,30,92207
060014002001010,30,101982
060014002001011,30,101970
060014002001012,30,122037
060014002001013,30,112518
060014002001014,30,29645
060014002001015,30,122048
060014002001016,30,120151
060014002001017,30,122403
060014002001018,30,140981
060014002001019,30,128017
060014002001020,30,120437
060014002001021,30,146867
060014002001022,30,133869
