geoid,threshold,tot_jobs
370690601001000,30,0
370690601001001,30,0
370690601001002,30,0
370690601001003,30,0
370690601001004,30,0
370690601001005,30,7
370690601001006,30,7
370690601001007,30,0
370690601001008,30,2
370690601001009,30,2
370690601001010,30,0
370690601001011,30,0
370690601001012,30,0
370690601001013,30,2
370690601001014,30,2
370690601001015,30,0
370690601001016,30,0
370690601001017,30,0
370690601001018,30,0
370690601001019,30,0
370690601001020,30,0
370690601001021,30,0
370690601001022,30,0
370690601001023,30,0
370690601001024,30,2
370690601001025,30,0
370690601001026,30,0
370690601001027,30,0
370690601001028,30,0
370690601001029,30,0
370690601001030,30,128
370690601001031,30,128
370690601001032,30,130
370690601001033,30,0
370690601001034,30,0
370690601001035,30,0
370690601002000,30,0
370690601002001,30,0
370690601002002,30,0
370690601002003,30,0
370690601002004,30,0
370690601002005,30,0
370690601002006,30,4
370690601002007,30,0
370690601002008,30,0
370690601002009,30,0
370690601002010,30,0
370690601002011,30,4
370690601002012,30,2
370690601002013,30,4
370690601002014,30,0
370690601002015,30,2
370690601002016,30,3
370690601002017,30,3
370690601002018,30,4
370690601002019,30,0
370690601002020,30,4
370690601002021,30,2
370690601002023,30,2
370690601002024,30,0
370690601002025,30,1
370690601002026,30,4
370690601002027,30,0
370690601002028,30,0
370690601002029,30,0
370690601002030,30,4
370690601002031,30,0
370690601002032,30,0
370690601002033,30,0
370690601002034,30,1
370690601002035,30,1
370690601002036,30,4
370690601002037,30,0
370690601002038,30,0
370690601002039,30,0
370690601002040,30,4
370690601002041,30,4
370690601002042,30,4
370690601002043,30,130
370690601002044,30,130
370690601002045,30,4
370690601002046,30,3
370690601002047,30,4
370690601002048,30,4
370690601002049,30,130
370690601002050,30,130
370690601002051,30,4
370690601003000,30,0
370690601003001,30,0
370690601003002,30,0
370690601003003,30,0
370690601003004,30,0
370690601003005,30,28
370690601003006,30,0
370690601003007,30,1
370690601003008,30,15
370690601003009,30,0
370690601003010,30,0
370690601003011,30,0
370690601004000,30,6
370690601004001,30,6
370690601004002,30,4
370690601004003,30,5
370690601004004,30,2
370690601004005,30,2
370690601004006,30,2
370690601004007,30,3
370690601004008,30,1
370690601004009,30,5
370690601004010,30,5
370690601004011,30,4
370690601004012,30,0
370690601004013,30,0
370690601004014,30,0
370690601004015,30,5
370690601004016,30,2
370690601004017,30,0
370690601004018,30,0
370690601004019,30,1
370690601004020,30,0
370690601004021,30,2
370690601004022,30,1
370690601004023,30,0
370690601004024,30,2
370690601004025,30,0
370690601004026,30,0
370690601004027,30,0
370690601004028,30,1
370690601004029,30,1
370690601004030,30,1
370690602001000,30,0
370690602001001,30,0
370690602001002,30,0
370690602001004,30,20
370690602001005,30,0
370690602001006,30,4
370690602001007,30,0
370690602001008,30,21
370690602001009,30,21
370690602001011,30,8
370690602001012,30,4
370690602001013,30,22
370690602001015,30,4
370690602001016,30,21
370690602001017,30,21
370690602001018,30,21
370690602001019,30,0
370690602001020,30,0
370690602001021,30,0
370690602001022,30,0
370690602001023,30,0
370690602001024,30,0
370690602001025,30,4
370690602001026,30,20
370690602001028,30,0
370690602001029,30,53
370690602001030,30,59
370690602001031,30,61
370690602001032,30,0
370690602001033,30,2
370690602001034,30,2
370690602001035,30,1
370690602001036,30,2
370690602001037,30,61
370690602001038,30,73
370690602001039,30,73
370690602001040,30,73
370690602001041,30,79
370690602001042,30,79
370690602001043,30,79
370690602001044,30,67
370690602001045,30,20
370690602001046,30,73
370690602001047,30,20
370690602001048,30,21
370690602001049,30,1
370690602001050,30,2
370690602001051,30,61
370690602001052,30,59
370690602001053,30,79
370690602001055,30,0
370690602001056,30,44
