geoid,threshold,tot_jobs
370079201001001,30,-1
370079201001002,30,0
370079201001003,30,0
370079201001004,30,0
370079201001005,30,0
370079201001006,30,0
370079201001008,30,0
370079201001010,30,0
370079201001011,30,0
370079201001012,30,0
370079201001013,30,0
370079201001014,30,-1
370079201001015,30,0
370079201001016,30,0
370079201001017,30,0
370079201001018,30,0
370079201001019,30,0
370079201001020,30,0
370079201001021,30,0
370079201001022,30,0
370079201001023,30,3
370079201001024,30,3
370079201001025,30,0
370079201001026,30,0
370079201001027,30,0
370079201001028,30,0
370079201001029,30,0
370079201001030,30,0
370079201001031,30,0
370079201001032,30,3
370079201001033,30,3
370079201001034,30,3
370079201001035,30,3
370079201001036,30,3
370079201001037,30,3
370079201001038,30,3
370079201001039,30,3
370079201001040,30,-1
370079201001041,30,0
370079201001042,30,0
370079201001043,30,0
370079201001046,30,0
370079201001048,30,-1
370079201001049,30,0
370079201001050,30,3
370079201001051,30,0
370079201001052,30,0
370079201001053,30,0
370079201001054,30,0
370079201001055,30,0
370079201001056,30,0
370079201001057,30,3
370079201001058,30,0
370079201001059,30,0
370079201001060,30,0
370079201001063,30,0
370079201001066,30,0
370079201001067,30,0
370079201001068,30,0
370079201001069,30,0
370079201001070,30,0
370079201001072,30,0
370079201001073,30,0
370079201001074,30,0
370079201001075,30,0
370079201001076,30,0
370079201001077,30,0
370079201001078,30,1
370079201001079,30,1
370079201001081,30,1
370079201001082,30,9
370079201001083,30,9
370079201001084,30,0
370079201001085,30,1
370079201001086,30,1
370079201001087,30,1
370079201001088,30,0
370079201001089,30,1
370079201001090,30,0
370079201001091,30,9
370079201001092,30,0
370079201001093,30,6
370079201001094,30,0
370079201001095,30,0
370079201001096,30,6
370079201001097,30,6
370079201001098,30,6
370079201001099,30,6
370079201001100,30,6
370079201001101,30,6
370079201001104,30,1
370079201001106,30,0
370079201001107,30,0
370079201001108,30,0
370079201001109,30,0
370079201001110,30,0
370079201001111,30,0
370079201001112,30,0
370079201001113,30,12
370079201001114,30,3
370079201001115,30,9
370079201001116,30,1
370079201001117,30,9
370079201001118,30,9
370079201001119,30,9
370079201001120,30,9
370079201001121,30,365
370079201001122,30,0
370079201001123,30,0
370079201001124,30,9
370079201001125,30,0
370079201001126,30,100
370079201001127,30,100
370079201001128,30,100
370079201001129,30,0
370079201001130,30,27
370079201001131,30,0
370079201002001,30,6
370079201002002,30,6
370079201002003,30,0
370079201002004,30,0
370079201002005,30,0
370079201002006,30,0
370079201002007,30,0
370079201002008,30,0
370079201002009,30,8
370079201002010,30,402
370079201002011,30,402
370079201002012,30,402
370079201002013,30,257
370079201002014,30,486
370079201002015,30,402
370079201002016,30,8
370079201002017,30,4
370079201002018,30,9
370079201002019,30,0
370079201002020,30,0
370079201002022,30,402
370079201002023,30,0
370079201002024,30,402
370079201002025,30,0
370079201002027,30,0
370079201002029,30,0
370079201002030,30,0
370079201002031,30,0
370079201002032,30,0
370079201002034,30,0
370079201002035,30,0
370079201002036,30,0
370079201002037,30,0
370079201002038,30,0
370079201002039,30,0
370079201002040,30,0
370079201002041,30,0
370079201002042,30,0
370079201002043,30,0
370079201002044,30,0
370079201002045,30,0
370079201002046,30,0
370079201002047,30,0
370079201002048,30,0
370079201002049,30,0
370079201002050,30,0
370079201002051,30,0
370079201002052,30,0
370079201002053,30,0
370079201002054,30,0
370079201002055,30,0
370079201002056,30,0
370079201002057,30,0
