geoid,threshold,tot_jobs
120530401011000,30,1
120530401011001,30,1
120530401011002,30,3
120530401011003,30,3
120530401011004,30,1
120530401011005,30,0
120530401011006,30,0
120530401011007,30,0
120530401011008,30,1
120530401011009,30,1
120530401011010,30,0
120530401011011,30,0
120530401011012,30,3
120530401011013,30,0
120530401011014,30,0
120530401011015,30,1
120530401011016,30,1
120530401011017,30,0
120530401011018,30,0
120530401011020,30,3
120530401011021,30,0
120530401011022,30,0
120530401011023,30,0
120530401011024,30,1
120530401011025,30,3
120530401011026,30,0
120530401011029,30,0
120530401011030,30,34
120530401011031,30,0
120530401011034,30,4
120530401011037,30,0
120530401011038,30,0
120530401011039,30,0
120530401011040,30,0
120530401011041,30,0
120530401011042,30,0
120530401011043,30,0
120530401011044,30,0
120530401011045,30,0
120530401011046,30,0
120530401011047,30,0
120530401011048,30,0
120530401011049,30,0
120530401011050,30,0
120530401011053,30,0
120530401011054,30,0
120530401011055,30,0
120530401011056,30,0
120530401011057,30,3
120530401011058,30,3
120530401011059,30,3
120530401011061,30,3
120530401011062,30,2
120530401011063,30,2
120530401011064,30,2
120530401011065,30,2
120530401011067,30,2
120530401011068,30,2
120530401011069,30,3
120530401011070,30,3
120530401011071,30,3
120530401011072,30,3
120530401011073,30,3
120530401011074,30,1
120530401011075,30,1
120530401011076,30,3
120530401011077,30,3
120530401011078,30,2
120530401011079,30,1
120530401011080,30,1
120530401011081,30,3
120530401011082,30,3
120530401011083,30,3
120530401011084,30,3
120530401011085,30,3
120530401011086,30,3
120530401011087,30,2
120530401011088,30,2
120530401011089,30,2
120530401011090,30,2
120530401011091,30,2
120530401011092,30,3
120530401011093,30,3
120530401011094,30,3
120530401011095,30,3
120530401011096,30,3
120530401011097,30,3
120530401011098,30,3
120530401011099,30,0
120530401011101,30,3
120530401011102,30,2
120530401011103,30,3
120530401011104,30,2
120530401011105,30,2
120530401011106,30,0
120530401011107,30,0
120530401011108,30,0
120530401011109,30,1
120530401011110,30,1
120530401011111,30,1
120530401011112,30,0
120530401011113,30,0
120530401011114,30,0
120530401011115,30,0
120530401011116,30,0
120530401011117,30,0
120530401011118,30,0
120530401011119,30,0
120530401011120,30,0
120530401011121,30,0
120530401011122,30,0
120530401011123,30,0
120530401011124,30,0
120530401011125,30,0
120530401011126,30,0
120530401011127,30,2
120530401011128,30,0
120530401011129,30,0
120530401011130,30,3
120530401011131,30,3
120530401011132,30,3
120530401011134,30,3
120530401011136,30,3
120530401011137,30,3
120530401011138,30,3
120530401011139,30,3
120530401011140,30,2
120530401011141,30,2
120530401011142,30,3
120530401011143,30,3
120530401011144,30,2
120530401011145,30,2
120530401011146,30,2
120530401011148,30,2
120530401011149,30,2
120530401011150,30,10
120530401011151,30,2
120530401011152,30,10
120530401011154,30,3
120530401011155,30,3
120530401011156,30,3
120530401011157,30,3
120530401011158,30,3
120530401011159,30,2
120530401011160,30,2
120530401011161,30,2
120530401011163,30,2
120530401011164,30,2
120530401011166,30,3
120530401011167,30,10
120530401011168,30,0
120530401011169,30,3
120530401011170,30,0
120530401011171,30,0
120530401011172,30,10
120530401011173,30,10
120530401011174,30,3
120530401011175,30,2
120530401011176,30,0
120530401011177,30,0
120530401011178,30,0
120530401011179,30,0
120530401011180,30,0
120530401011181,30,0
120530401011182,30,0
120530401011183,30,0
120530401011184,30,0
120530401011185,30,0
120530401011186,30,0
120530401011187,30,0
120530401011188,30,0
120530401011189,30,0
120530401011190,30,0
120530401011191,30,0
120530401011192,30,0
120530401011193,30,0
120530401011194,30,0
120530401011195,30,0
120530401011196,30,0
120530401011197,30,0
120530401011198,30,0
120530401011199,30,0
120530401011200,30,6
120530401011202,30,10
120530401011203,30,0
120530401011204,30,34
120530401011205,30,92
120530401011206,30,92
120530401011207,30,92
120530401011208,30,92
120530401011209,30,92
120530401011210,30,92
120530401011211,30,1
120530401011212,30,35
120530401011213,30,35
120530401011214,30,92
120530401011215,30,92
120530401011216,30,1
120530401011217,30,35
120530401011218,30,35
120530401011219,30,92
120530401011220,30,2
120530401011221,30,1
120530401011222,30,3
120530401011223,30,1
120530401011224,30,1
120530401011225,30,92
120530401011227,30,2
120530401011228,30,0
120530401011229,30,2
120530401011230,30,3
120530401011232,30,3
120530401011233,30,92
120530401011235,30,3
120530401011237,30,0
120530401011238,30,2
120530401012000,30,13
120530401012001,30,13
120530401012002,30,13
120530401012003,30,17
120530401012004,30,17
120530401012005,30,21
120530401012006,30,3
120530401012007,30,12
120530401012008,30,13
120530401012009,30,13
120530401012010,30,17
120530401012011,30,7
120530401012012,30,16
120530401012013,30,9
120530401012014,30,12
120530401012015,30,11
120530401012016,30,14
120530401012017,30,12
120530401012018,30,12
120530401012019,30,12
120530401012020,30,12
120530401012021,30,12
120530401012022,30,12
120530401012023,30,14
120530401012024,30,14
120530401012025,30,11
120530401012026,30,11
120530401012027,30,11
120530401012028,30,15
120530401012029,30,9
120530401013000,30,0
120530401013001,30,0
120530401013002,30,0
120530401013004,30,0
120530401013005,30,0
120530401013007,30,0
120530401013008,30,0
120530401013009,30,0
120530401013010,30,0
120530401013011,30,0
120530401013012,30,0
120530401013013,30,0
120530401013014,30,0
120530401013015,30,0
120530401013016,30,13
120530401013018,30,0
120530401013020,30,2
120530401013022,30,2
120530401013023,30,2
120530401013024,30,2
120530401013025,30,0
120530401013026,30,0
120530401013027,30,2
120530401013028,30,0
120530401013030,30,0
120530401013031,30,0
120530401013032,30,0
120530401013033,30,4
120530401013034,30,4
120530401013037,30,0
120530401013038,30,0
120530401013039,30,0
120530401013040,30,0
120530401013042,30,0
120530401013043,30,0
120530401013044,30,0
120530401013045,30,0
120530401013046,30,0
120530401013047,30,0
120530401013048,30,0
120530401013049,30,0
120530401013050,30,0
120530401013051,30,0
120530401013052,30,0
120530401013053,30,0
120530401013054,30,0
120530401013055,30,0
120530401013056,30,0
120530401013057,30,0
120530401013058,30,0
120530401013059,30,0
120530401013060,30,0
120530401013061,30,0
120530401013062,30,0
120530401013063,30,0
120530401013064,30,0
120530401013065,30,0
120530401013066,30,0
120530401013067,30,0
120530401013068,30,0
120530401013069,30,0
120530401013070,30,0
120530401013071,30,3
120530401013073,30,17
120530401013074,30,18
120530401013075,30,60
120530401013076,30,4
120530401013077,30,4
120530401013078,30,4
120530401013079,30,4
120530401013080,30,2
120530401013081,30,4
120530401013082,30,4
120530401013083,30,4
120530401013084,30,0
120530401013085,30,2
120530401013086,30,2
120530401013087,30,2
120530401013088,30,2
120530401013089,30,2
120530401013090,30,2
120530401013091,30,2
120530401013092,30,2
120530401013094,30,2
120530401013095,30,46
120530401013096,30,2
120530401013097,30,0
120530401013100,30,56
120530401013101,30,56
120530401013102,30,0
120530401013105,30,0
120530401013106,30,0
120530401013107,30,0
120530401013108,30,0
120530401013109,30,2
120530401013110,30,2
120530401021000,30,565
120530401021001,30,1242
120530401021002,30,1242
120530401021003,30,92
120530401021004,30,55
120530401021005,30,0
120530401021006,30,0
120530401021009,30,0
120530401021010,30,10
120530401021011,30,10
120530401021014,30,0
120530401021020,30,10
120530401021021,30,8
120530401021022,30,8
120530401021023,30,19
120530401021024,30,19
120530401021025,30,8
120530401021026,30,8
120530401021027,30,8
120530401021028,30,8
120530401021029,30,19
