geoid,threshold,tot_jobs
180118101001000,30,0
180118101001001,30,0
180118101001002,30,1
180118101001003,30,1
180118101001004,30,0
180118101001005,30,19
180118101001006,30,19
180118101001007,30,19
180118101001008,30,0
180118101001009,30,0
180118101001010,30,0
180118101001011,30,0
180118101001012,30,0
180118101001013,30,0
180118101001014,30,0
180118101001015,30,0
180118101001016,30,0
180118101001017,30,0
180118101001018,30,1
180118101001019,30,19
180118101001020,30,0
180118101001021,30,0
180118101001022,30,0
180118101001023,30,20
180118101001024,30,2
180118101001025,30,2
180118101001026,30,2
180118101001027,30,2
180118101001028,30,2
180118101001029,30,2
180118101001030,30,2
180118101001031,30,7
180118101001032,30,15
180118101001033,30,1
180118101001034,30,15
180118101001035,30,14
180118101001036,30,14
180118101001037,30,14
180118101001038,30,15
180118101001039,30,14
180118101001040,30,14
180118101001041,30,22
180118101001042,30,27
180118101001043,30,30
180118101001044,30,22
180118101001045,30,0
180118101001046,30,22
180118101001047,30,22
180118101001048,30,22
180118101001049,30,22
180118101001050,30,15
180118101001051,30,15
180118101001052,30,3
180118101001053,30,3
180118101001054,30,67
180118101001055,30,3
180118101001056,30,0
180118101001057,30,55
180118101001058,30,0
180118101001059,30,3
180118101001060,30,0
180118101001061,30,0
180118101001062,30,0
180118101001063,30,0
180118101001064,30,0
180118101001065,30,0
180118101001066,30,0
180118101001067,30,0
180118101001068,30,3
180118101001069,30,61
180118101001070,30,56
180118101001071,30,55
180118101001072,30,52
180118101001073,30,17
180118101001074,30,17
180118101001075,30,0
180118101001076,30,0
180118101001077,30,0
180118101001078,30,17
180118101001079,30,0
180118101001080,30,17
180118101001081,30,0
180118101001082,30,17
180118101001083,30,17
180118101001084,30,17
180118101001085,30,52
180118101001086,30,0
180118101001087,30,0
180118101001088,30,52
180118101001089,30,57
180118101001090,30,52
180118101001091,30,52
180118101001092,30,17
180118101001093,30,56
180118101001094,30,56
180118101001095,30,56
180118101001096,30,56
180118101001097,30,56
180118101001098,30,56
180118101001099,30,56
180118101001100,30,0
180118101001101,30,39
180118101001102,30,0
180118101001103,30,56
180118101001104,30,61
180118101001105,30,61
180118101001106,30,61
180118101001107,30,63
180118101001108,30,58
180118101001109,30,61
180118101001110,30,63
180118101001111,30,7
180118101001112,30,24
180118101001113,30,24
180118101001114,30,2
180118101001115,30,63
180118101001116,30,6
180118101001117,30,67
180118101001118,30,2
180118101001119,30,7
180118101001120,30,7
180118101001121,30,2
180118101001122,30,2
180118101001123,30,15
180118101001124,30,15
180118101001125,30,15
180118101001126,30,15
180118101001127,30,0
180118101001128,30,39
180118101001129,30,0
180118101001130,30,0
180118101001131,30,2
180118101001132,30,8
180118101001133,30,2
180118101001134,30,7
180118101001135,30,7
180118101001136,30,7
180118101001137,30,7
180118101001138,30,2
180118101001139,30,11
180118101001140,30,11
180118101001141,30,0
180118101001142,30,15
180118101001143,30,15
180118101001144,30,0
180118101001145,30,7
180118101001146,30,4
180118101001147,30,19
180118101001148,30,15
180118101001149,30,7
180118101001150,30,4
180118101001151,30,4
180118101001152,30,10
180118101001153,30,12
180118101001154,30,19
180118101001155,30,4
180118101001156,30,10
180118101001157,30,3
180118101001158,30,13
180118101001159,30,10
180118101001160,30,7
180118101001161,30,7
180118101001162,30,4
180118101001163,30,2
180118101001164,30,7
180118101001165,30,0
180118101001166,30,0
180118101001167,30,0
180118101001168,30,6
180118101001169,30,4
180118101001170,30,0
180118101001171,30,0
180118101001172,30,2
180118101001173,30,11
180118101001174,30,11
180118101001175,30,11
180118101001176,30,8
180118101001177,30,52
180118101001178,30,0
180118101001179,30,0
180118101001180,30,3
180118101001181,30,0
180118101001182,30,0
180118101001183,30,0
180118101001184,30,8
180118101001185,30,8
180118101001186,30,15
180118101002000,30,0
180118101002001,30,0
180118101002002,30,0
180118101002003,30,0
180118101002004,30,0
180118101002005,30,0
180118101002006,30,7
180118101002007,30,0
180118101002008,30,0
180118101002009,30,0
180118101002010,30,6
180118101002011,30,14
180118101002012,30,6
180118101002013,30,7
180118101002014,30,5
180118101002015,30,0
180118101002016,30,0
180118101002017,30,0
180118101002018,30,1
180118101002019,30,1
180118101002020,30,1
180118101002021,30,0
180118101002022,30,0
180118101002023,30,0
180118101002024,30,2
180118101002025,30,0
180118101002026,30,0
180118101002027,30,0
180118101002028,30,0
180118101002029,30,0
180118101002030,30,5
180118101002031,30,-1
180118101002032,30,0
180118101002033,30,1
180118101002034,30,1
180118101002035,30,3
180118101002036,30,3
180118101002037,30,3
180118101002038,30,3
180118101002039,30,3
180118101002040,30,1
180118101002041,30,0
180118101002042,30,0
180118101002043,30,2
180118101002044,30,2
180118101002045,30,2
180118101002046,30,0
180118101002047,30,0
180118101002048,30,0
180118101002049,30,0
180118101002050,30,0
