geoid,threshold,tot_jobs
360290001101000,30,9029
360290001101001,30,5644
360290001101002,30,6718
360290001101003,30,7147
360290001101004,30,7448
360290001101005,30,11561
360290001101006,30,8529
360290001101007,30,9019
360290001101008,30,8501
360290001101009,30,5730
360290001102000,30,7954
360290001102001,30,1379
360290001102002,30,5711
360290001102003,30,6680
360290001102006,30,3414
360290001102007,30,1344
360290001102008,30,1334
360290001102009,30,1245
360290001102010,30,1081
360290001102011,30,950
360290001102012,30,1437
360290001102014,30,1026
360290001102016,30,4480
360290001103000,30,48588
360290001103001,30,38070
360290001103002,30,14539
360290001103003,30,36151
360290001103004,30,9744
360290001103005,30,3711
360290001103006,30,26103
360290001103007,30,18454
360290001103008,30,25032
360290001103010,30,20019
360290001103011,30,14543
360290001103012,30,14532
360290001103013,30,14539
360290001103014,30,1864
360290001103015,30,11612
360290001103016,30,6261
360290001103017,30,1921
360290001103018,30,967
360290001103019,30,1982
360290001103020,30,1048
360290001103023,30,9959
360290001103026,30,1417
360290001103027,30,18241
360290001103028,30,20823
360290001103029,30,23269
360290001103030,30,34174
360290001103031,30,33389
360290001103032,30,37171
360290001103033,30,27169
360290001103034,30,12285
360290001103035,30,8058
360290001104000,30,9721
360290001104001,30,10413
360290001104002,30,9688
360290001104003,30,9842
360290001104004,30,9292
360290001104005,30,9292
360290002001000,30,24838
360290002001001,30,27409
360290002001002,30,38186
360290002001003,30,37345
360290002001004,30,30156
360290002001005,30,30475
360290002001006,30,27608
360290002001007,30,26713
360290002001008,30,32247
360290002001009,30,31977
360290002001010,30,34014
360290002001011,30,40498
360290002001012,30,25688
360290002001013,30,30662
360290002002000,30,22573
360290002002001,30,22494
360290002002002,30,22614
360290002002003,30,16933
360290002002004,30,19034
360290002002005,30,15179
360290002003000,30,16490
360290002003001,30,11447
360290002003002,30,10189
360290002003003,30,9202
360290002003004,30,11045
360290002003005,30,10790
360290002004000,30,45457
360290002004001,30,35383
360290002004002,30,28023
360290002004003,30,33689
360290002004004,30,33731
360290002004005,30,21588
360290002004006,30,25978
360290002004007,30,24452
360290002004008,30,21782
360290002004009,30,15147
360290002004010,30,19005
360290002004011,30,19005
360290002004012,30,15144
360290005001000,30,50364
360290005001001,30,42468
360290005001002,30,51215
360290005001003,30,50971
360290005001004,30,51582
360290005001005,30,35310
360290005001006,30,47422
360290005001007,30,48640
360290005001008,30,49284
360290005001009,30,58267
360290005001010,30,56851
360290005001011,30,46775
360290005001012,30,44321
360290005001013,30,40974
360290005001014,30,47518
360290005001015,30,51176
360290005001016,30,41635
360290005001017,30,40803
360290005001018,30,35285
360290005001019,30,32380
360290005001020,30,37089
360290005001021,30,30767
360290005001022,30,32218
360290005001023,30,20382
360290005001024,30,23561
360290005001025,30,39321
360290005001026,30,44786
360290005001027,30,50030
360290005001028,30,31002
360290005001029,30,10249
360290005001030,30,27110
360290005001033,30,2975
360290005001035,30,26845
360290005001036,30,47057
360290005001037,30,73598
360290005001040,30,123
360290005001041,30,49
360290005001042,30,49
360290005001044,30,11522
360290005001045,30,20019
360290005001046,30,171
360290005001048,30,49
360290005001049,30,406
360290005001052,30,29512
360290005001053,30,54340
360290005001055,30,28105
360290005001056,30,31459
360290005001057,30,33265
