geoid,threshold,tot_jobs
010070100011000,30,11
010070100011001,30,11
010070100011002,30,11
010070100011003,30,11
010070100011004,30,11
010070100011005,30,0
010070100011006,30,47
010070100011007,30,58
010070100011008,30,58
010070100011009,30,62
010070100011010,30,62
010070100011011,30,4
010070100011012,30,0
010070100011013,30,0
010070100011014,30,0
010070100011015,30,0
010070100011016,30,0
010070100011017,30,0
010070100011018,30,0
010070100011019,30,0
010070100011020,30,0
010070100011021,30,0
010070100011022,30,0
010070100011023,30,0
010070100011024,30,0
010070100011025,30,0
010070100011026,30,0
010070100011027,30,0
010070100011028,30,3
010070100011029,30,3
010070100011030,30,0
010070100011031,30,0
010070100011032,30,0
010070100011033,30,0
010070100011034,30,0
010070100011035,30,0
010070100011036,30,0
010070100011037,30,0
010070100011038,30,0
010070100011039,30,0
010070100011040,30,20
010070100011041,30,0
010070100011042,30,0
010070100011043,30,0
010070100011044,30,0
010070100011045,30,0
010070100011046,30,0
010070100011047,30,2
010070100011048,30,7
010070100011049,30,0
010070100011050,30,7
010070100011051,30,0
010070100011052,30,7
010070100011053,30,7
010070100011054,30,0
010070100011055,30,0
010070100011056,30,0
010070100011057,30,0
010070100011058,30,0
010070100011059,30,7
010070100011060,30,0
010070100011061,30,7
010070100011062,30,0
010070100011063,30,0
010070100011064,30,0
010070100011065,30,0
010070100011066,30,41
010070100011067,30,0
010070100011068,30,65
010070100011069,30,24
010070100011070,30,65
010070100011071,30,3
010070100011072,30,0
010070100011073,30,0
010070100011074,30,0
010070100011075,30,0
010070100011076,30,0
010070100011077,30,0
010070100011078,30,0
010070100011079,30,0
010070100011080,30,0
010070100011081,30,0
010070100011082,30,0
010070100011083,30,0
010070100011084,30,0
010070100011085,30,0
010070100011087,30,0
010070100011088,30,0
010070100011090,30,0
010070100011091,30,0
010070100011095,30,0
010070100011097,30,0
010070100011098,30,0
010070100011100,30,0
010070100011101,30,0
010070100011102,30,0
010070100011103,30,0
010070100011104,30,0
010070100011105,30,0
010070100011106,30,0
010070100011107,30,0
010070100011108,30,0
010070100011109,30,0
010070100012000,30,0
010070100012001,30,6
010070100012002,30,6
010070100012003,30,0
010070100012004,30,126
010070100012005,30,164
010070100012006,30,126
010070100012007,30,164
010070100012008,30,126
010070100012009,30,0
010070100012010,30,0
010070100012011,30,0
010070100012012,30,0
010070100012013,30,0
010070100012014,30,0
010070100012015,30,0
010070100012016,30,21
010070100012017,30,11
010070100012018,30,0
010070100012020,30,0
010070100012021,30,11
010070100012022,30,11
010070100012024,30,10
010070100012025,30,0
010070100012026,30,19
010070100012027,30,19
010070100012029,30,0
010070100012031,30,0
010070100012032,30,0
010070100012033,30,0
010070100012034,30,0
010070100012035,30,0
010070100012036,30,0
010070100012037,30,0
010070100012038,30,0
010070100012039,30,0
010070100012041,30,0
010070100012042,30,0
010070100012043,30,0
010070100012044,30,0
010070100012045,30,0
010070100012046,30,0
010070100012047,30,0
010070100012048,30,0
010070100012049,30,0
010070100012050,30,-1
010070100012051,30,0
010070100012052,30,0
010070100012053,30,0
010070100012056,30,0
010070100012057,30,0
010070100012058,30,0
010070100012059,30,0
010070100012060,30,0
010070100012066,30,0
010070100012069,30,0
010070100012070,30,0
010070100012071,30,0
010070100012072,30,0
010070100012073,30,0
010070100012074,30,0
010070100012075,30,0
010070100012076,30,0
010070100012077,30,0
010070100012079,30,21
010070100012080,30,65
010070100012081,30,65
010070100012082,30,126
010070100012084,30,21
010070100012087,30,19
010070100012091,30,0
010070100012092,30,117
010070100012093,30,65
010070100012094,30,0
010070100012095,30,0
010070100021000,30,53
010070100021001,30,53
010070100021002,30,53
010070100021003,30,53
010070100021004,30,0
010070100021005,30,67
010070100021006,30,33
010070100021007,30,69
010070100021008,30,33
010070100021009,30,0
010070100021010,30,9
010070100021011,30,0
010070100021012,30,0
010070100021013,30,9
010070100021014,30,0
010070100021015,30,7
010070100021016,30,22
010070100021017,30,21
010070100021018,30,21
010070100021019,30,25
010070100021022,30,33
010070100021024,30,33
010070100021025,30,38
010070100021026,30,13
010070100021027,30,13
010070100021028,30,21
010070100021029,30,21
010070100021030,30,21
010070100021031,30,38
010070100021032,30,38
010070100021034,30,38
010070100021035,30,38
010070100021036,30,38
010070100021037,30,38
010070100021038,30,36
010070100021039,30,36
010070100021040,30,38
010070100021041,30,13
010070100021042,30,13
010070100021043,30,13
010070100021044,30,62
010070100021045,30,0
010070100021046,30,13
010070100021047,30,15
010070100021048,30,21
010070100021049,30,21
010070100021050,30,36
010070100021051,30,36
010070100021052,30,36
010070100021053,30,3
010070100021054,30,0
010070100021055,30,0
010070100021056,30,0
010070100021057,30,41
010070100021058,30,38
010070100021059,30,3
010070100021060,30,0
010070100021061,30,98
010070100021062,30,115
010070100021063,30,0
010070100021066,30,0
010070100021067,30,115
010070100021068,30,164
010070100021069,30,126
010070100021070,30,126
010070100021071,30,115
010070100021072,30,153
010070100021073,30,115
010070100021074,30,126
010070100021075,30,105
010070100021076,30,115
010070100021077,30,115
010070100021078,30,115
010070100021079,30,164
010070100021080,30,164
010070100021081,30,167
010070100021082,30,167
010070100021083,30,115
010070100021084,30,98
010070100021085,30,41
010070100021086,30,98
010070100021087,30,98
010070100021088,30,41
010070100021089,30,41
010070100021090,30,41
010070100021091,30,3
010070100021092,30,167
010070100021093,30,98
010070100021094,30,41
010070100021095,30,41
010070100021096,30,164
010070100021097,30,164
010070100021098,30,164
010070100021099,30,164
010070100021100,30,164
010070100021101,30,164
010070100021102,30,112
010070100021103,30,164
010070100021104,30,24
010070100021105,30,164
010070100021106,30,126
010070100021107,30,164
010070100021108,30,164
010070100021109,30,164
010070100021110,30,164
010070100021111,30,164
010070100021112,30,164
010070100021113,30,164
010070100021114,30,164
010070100021115,30,164
010070100021116,30,164
010070100021117,30,164
010070100021118,30,164
010070100021119,30,126
010070100021120,30,115
010070100021121,30,164
010070100021122,30,164
010070100021123,30,164
010070100021124,30,164
010070100021125,30,126
010070100021126,30,126
010070100021127,30,126
010070100021128,30,126
010070100021129,30,164
010070100021130,30,164
010070100021131,30,164
010070100021132,30,164
010070100021133,30,164
010070100021134,30,164
010070100021135,30,126
010070100021136,30,126
010070100021137,30,126
010070100021138,30,126
010070100021139,30,126
010070100021140,30,126
010070100021141,30,126
010070100021142,30,126
010070100021143,30,126
010070100021144,30,126
010070100021145,30,126
010070100021146,30,126
010070100021147,30,126
010070100021148,30,164
010070100021149,30,126
010070100021150,30,126
010070100021151,30,126
010070100021152,30,126
010070100021153,30,126
010070100021154,30,126
010070100021155,30,126
010070100021156,30,164
010070100021157,30,164
010070100021158,30,126
010070100021159,30,164
010070100021160,30,115
010070100021161,30,61
010070100021162,30,6
010070100021163,30,61
010070100021164,30,126
010070100021165,30,21
010070100021166,30,22
010070100021167,30,22
010070100021168,30,2
010070100021169,30,9
010070100021170,30,126
010070100022000,30,0
010070100022002,30,0
010070100022005,30,0
010070100022012,30,0
010070100022015,30,0
010070100022016,30,0
010070100022017,30,14
010070100022018,30,2
010070100022019,30,14
010070100022020,30,2
010070100022021,30,0
010070100022022,30,14
010070100022023,30,1
010070100022024,30,3
010070100022025,30,3
010070100022026,30,1
010070100022027,30,17
010070100022028,30,0
010070100022029,30,17
010070100022030,30,3
010070100022031,30,9
010070100022032,30,53
010070100022033,30,19
010070100022034,30,0
010070100022035,30,0
010070100022036,30,0
010070100022037,30,0
010070100022038,30,0
010070100022039,30,0
010070100022040,30,2
010070100022041,30,0
010070100022042,30,0
010070100022043,30,0
010070100022044,30,0
010070100022045,30,0
010070100022046,30,0
010070100022047,30,0
010070100022048,30,5
010070100022049,30,0
010070100022051,30,0
010070100022052,30,0
010070100022055,30,0
010070100022056,30,0
010070100022065,30,0
