geoid,threshold,tot_jobs
240037011011002,30,317
240037011011004,30,196
240037011011005,30,244
240037011011006,30,234
240037011011008,30,231
240037011011009,30,229
240037011011010,30,226
240037011011011,30,239
240037011011012,30,219
240037011011013,30,198
240037011011014,30,198
240037011011015,30,196
240037011011016,30,196
240037011011019,30,196
240037011012004,30,1367
240037011012005,30,862
240037011012006,30,635
240037011012007,30,862
240037011012008,30,1116
240037011012009,30,1521
240037011012010,30,807
240037011012011,30,1214
240037011012012,30,1191
240037011012013,30,1367
240037011012014,30,3595
240037011012015,30,2699
240037011012016,30,2983
240037011012017,30,2983
240037011012018,30,2983
240037011012019,30,2951
240037011012020,30,790
240037011012021,30,2983
240037011013002,30,2528
240037011013003,30,2983
240037011013004,30,3069
240037011013005,30,3043
240037011013006,30,3064
240037011013007,30,3078
240037011013008,30,3085
240037011013009,30,2528
240037011013010,30,3034
240037011013011,30,1500
240037011013012,30,3075
240037011013013,30,3085
240037011013014,30,2650
240037011013015,30,2983
240037011013016,30,3152
240037011013017,30,2821
240037011013018,30,2987
240037011014000,30,196
240037011014001,30,196
240037011014002,30,215
240037011014003,30,233
240037011014004,30,233
240037011014005,30,190
240037011014006,30,285
240037011014007,30,309
240037011014008,30,215
240037011014009,30,209
240037011014010,30,190
240037011014011,30,196
240037011014012,30,196
240037011014013,30,196
240037011014019,30,65
240037011014020,30,1440
240037011014021,30,422
240037011014022,30,541
240037011014023,30,1769
240037011021000,30,3596
240037011021001,30,3185
240037011021002,30,3590
240037011021003,30,2936
240037011021004,30,2936
240037011021005,30,3187
240037011021006,30,2882
240037011021007,30,2882
240037011021008,30,2990
240037011021009,30,3093
240037011021010,30,3219
240037011021011,30,3185
240037011021012,30,3083
240037011021013,30,3183
240037011021014,30,2936
240037011021015,30,3202
240037011021016,30,3185
240037011021017,30,3183
240037011021018,30,3126
240037011021019,30,3103
240037011021020,30,3152
240037011021021,30,3081
240037011021022,30,2926
240037011021023,30,2949
240037011021024,30,3081
240037011021025,30,3071
240037011021026,30,3017
240037011021027,30,3188
240037011021028,30,3190
240037011021029,30,3103
240037011021030,30,3038
240037011021031,30,3103
240037011021032,30,3190
240037011021033,30,2848
240037011021034,30,2560
240037011021035,30,2560
240037011021036,30,2560
240037011021037,30,2538
240037011021038,30,2504
240037011021039,30,2848
240037011021040,30,2560
240037011021041,30,2042
240037011021042,30,2390
240037011021043,30,2345
240037011021044,30,2290
240037011021045,30,2497
240037011021046,30,2210
240037011021047,30,2209
240037011021048,30,2085
240037011021049,30,2117
240037011021051,30,2497
240037011021052,30,2390
240037011021053,30,2504
240037011021054,30,3218
240037011021055,30,2759
240037011021056,30,2759
240037011021057,30,2542
240037011021058,30,2545
240037011022003,30,1367
240037011022004,30,1367
240037011022005,30,2459
240037011022006,30,2166
240037011022007,30,1524
240037011022008,30,3315
240037011022009,30,3598
240037011022010,30,2166
240037011022011,30,1524
240037011022012,30,1847
240037011022013,30,685
240037011022014,30,872
240037011022015,30,885
240037011022016,30,872
240037011022017,30,872
240037011022018,30,876
240037011022020,30,1835
240037011022021,30,1713
240037011022022,30,1253
240037011022023,30,3185
240037011022024,30,2451
240037011022025,30,943
240037011022026,30,876
240037011022027,30,1702
240037011022028,30,1699
240037011022029,30,1716
240037011022030,30,1253
240037011022031,30,3601
240037011022032,30,1253
240037011022033,30,1203
240037011022034,30,1713
240037011023001,30,544
240037011023002,30,1888
240037011023003,30,1973
240037011023004,30,1432
240037011023005,30,1973
240037011023006,30,2294
240037011023007,30,2389
240037011023008,30,2641
240037011023009,30,2752
240037011023010,30,2752
240037011023011,30,2752
240037011023012,30,2760
240037011023013,30,2762
240037011023014,30,3231
240037011023015,30,3231
240037011023016,30,3050
240037011023017,30,2719
240037011023018,30,2716
240037011023019,30,2757
240037011023020,30,2757
240037011023021,30,2757
240037011023022,30,2757
240037011023023,30,2757
240037011023024,30,2619
240037011023025,30,2619
240037011023026,30,2529
240037011023027,30,2521
240037011023028,30,2526
240037011023029,30,2410
240037011023030,30,2410
240037011023031,30,2296
240037011023032,30,2388
240037011023033,30,2560
240037011023034,30,2526
240037011023035,30,2526
240037011023036,30,2526
240037011023037,30,2526
240037011023038,30,2907
240037011023039,30,2757
240037011023040,30,2757
240037011023041,30,2757
240037011023042,30,2907
240037011023043,30,2619
240037011023044,30,2907
240037011023045,30,2907
240037011024002,30,540
240037011024003,30,544
240037011024004,30,842
240037011024005,30,842
240037011024006,30,1133
240037011024007,30,1327
240037011024008,30,1133
240037011024009,30,1844
240037011024010,30,2325
240037011024011,30,2388
240037011024012,30,1327
240037011024013,30,1348
240037011024014,30,1327
240037011024015,30,1133
240037011024016,30,1133
240037011024017,30,1334
240037011024018,30,2209
240037011024019,30,2211
240037011024020,30,1844
240037011024021,30,1348
240037011024022,30,2325
240037011024023,30,2325
240037011024024,30,2325
240037011024025,30,2325
240037011024026,30,2470
240037011024027,30,2475
240037011024028,30,2504
240037011024029,30,2165
240037011024030,30,1844
240037011024031,30,1327
240037011024032,30,1790
240037011024033,30,1578
240037011024034,30,1589
240037011024035,30,2281
240037011024036,30,2284
240037011024037,30,2281
240037011024038,30,2106
240037011024039,30,2475
240037011024042,30,2281
240037012001004,30,5
240037012001005,30,19
240037012001006,30,178
240037012001007,30,220
240037012001008,30,8
240037012001009,30,89
240037012001010,30,18
240037012001011,30,179
240037012001012,30,179
240037012001013,30,184
240037012001014,30,184
240037012001015,30,179
240037012001016,30,179
240037012001017,30,180
240037012001018,30,180
240037012001019,30,180
240037012001020,30,179
240037012001021,30,179
240037012001023,30,220
240037012001025,30,184
240037012001026,30,186
240037012001028,30,158
240037012001029,30,184
240037012001031,30,186
240037012001032,30,360
240037012001033,30,186
240037012001034,30,220
240037012001035,30,180
240037012001037,30,180
240037012001038,30,180
240037012001039,30,179
240037012001040,30,180
240037012001044,30,184
240037012001045,30,184
240037012001046,30,184
240037012001047,30,180
240037012001048,30,186
240037012001049,30,186
240037012001050,30,186
240037012002001,30,165
240037012002002,30,165
240037012002003,30,210
240037012002004,30,165
240037012002005,30,163
240037012002006,30,165
240037012002010,30,344
240037012002011,30,369
240037012002014,30,166
240037012002015,30,330
240037012002016,30,165
240037012002017,30,166
240037012002018,30,165
240037012002019,30,165
240037012002020,30,77
240037012002021,30,43
240037012002022,30,77
240037012002023,30,43
240037012002024,30,43
240037012002025,30,77
240037012002026,30,43
240037012002027,30,43
240037012002029,30,21
240037012002030,30,45
240037012002031,30,21
240037012002032,30,45
240037012002033,30,45
240037012002034,30,45
240037012002035,30,142
240037012002036,30,24
240037012002038,30,45
240037012002039,30,270
240037012002040,30,290
240037012002042,30,270
240037012002045,30,463
240037012002046,30,437
240037012002047,30,429
240037012002048,30,45
240037012002049,30,45
240037012002050,30,45
240037012002051,30,45
240037012003001,30,358
240037012003002,30,324
240037012003003,30,358
240037012003004,30,270
240037012003007,30,321
240037012003008,30,358
240037012003009,30,358
240037012003010,30,358
240037012003011,30,324
240037012003012,30,324
240037012003013,30,358
240037012003014,30,367
240037012003015,30,439
240037012003016,30,439
240037012003017,30,449
240037012003018,30,497
240037012003019,30,372
240037012003020,30,372
240037012003021,30,367
240037012003022,30,358
240037012003023,30,367
240037012003024,30,372
240037012003025,30,474
240037012003026,30,338
240037012003027,30,324
240037012003028,30,358
240037012003029,30,372
240037012003030,30,404
240037012003031,30,404
240037012003032,30,414
240037012003033,30,324
240037012003034,30,131
240037012003035,30,330
240037012003036,30,474
240037012003037,30,369
240037012003038,30,358
240037012003039,30,360
240037012003040,30,406
240037012003041,30,405
240037012003042,30,404
240037012003043,30,404
240037012003044,30,372
240037012003045,30,404
240037012003046,30,405
240037012003047,30,474
240037012003048,30,486
240037012003049,30,214
240037012003050,30,214
240037012003052,30,132
240037012003054,30,280
240037012003055,30,474
240037012004000,30,284
240037012004002,30,474
240037012004003,30,263
240037012004005,30,33
240037012004007,30,33
240037012004008,30,33
240037012004009,30,42
240037012004010,30,76
240037012004011,30,158
240037012004012,30,296
240037012004013,30,33
240037012004014,30,33
240037012004015,30,33
240037012004016,30,33
240037012004017,30,33
240037012004018,30,33
240037012004019,30,33
240037012004020,30,33
240037012004021,30,42
240037012004022,30,33
240037012004023,30,42
240037012004024,30,33
240037012004025,30,117
240037012004026,30,45
240037012004027,30,123
240037012004028,30,171
240037012004029,30,123
240037012004035,30,33
240037012004039,30,117
240037012004040,30,33
240037012004041,30,33
240037013001000,30,152
240037013001001,30,89
240037013001002,30,86
240037013001003,30,89
240037013001004,30,4
240037013001005,30,89
240037013001006,30,165
240037013001007,30,22
240037013001008,30,174
240037013001009,30,136
240037013001010,30,18
240037013001011,30,239
240037013001012,30,144
240037013001013,30,175
240037013001014,30,123
240037013001015,30,126
240037013001016,30,122
240037013001017,30,122
240037013001018,30,162
240037013001019,30,162
240037013001020,30,126
240037013001021,30,126
240037013001022,30,175
240037013002000,30,5
240037013002001,30,454
240037013002002,30,429
240037013002003,30,153
240037013002004,30,5
240037013002005,30,122
240037013002006,30,265
240037013002007,30,202
240037013002008,30,448
240037013002009,30,223
240037013002010,30,219
240037013002011,30,230
240037013002012,30,429
240037013002013,30,429
240037013002014,30,333
240037013002015,30,429
240037013002016,30,454
240037013002017,30,176
240037013002018,30,985
240037013002019,30,1805
240037013002020,30,1739
240037013002021,30,2283
240037013002022,30,2987
240037013002023,30,2995
240037013002024,30,30
240037013002025,30,94
240037013002026,30,99
240037013002027,30,148
240037013002028,30,240
240037013002029,30,93
240037013002030,30,0
240037013002031,30,93
240037013002032,30,34
240037013003000,30,38
240037013003001,30,0
240037013003002,30,21
240037013003003,30,82
240037013003004,30,21
240037013003005,30,21
240037013003006,30,21
240037013003007,30,173
240037013003008,30,63
240037013003009,30,21
240037013004000,30,129
240037013004001,30,235
240037013004002,30,25
240037013004003,30,32
240037013004004,30,50
240037013004005,30,183
240037013004006,30,129
240037013004007,30,211
240037013004008,30,109
240037013004009,30,222
240037013004010,30,227
240037013004011,30,256
240037013004012,30,114
240037013004013,30,60
240037013004014,30,2
240037013004015,30,8
240037013004016,30,13
240037013004017,30,11
240037013004018,30,95
240037013004019,30,3
240037013004020,30,65
240037013004021,30,65
240037013004022,30,73
240037013004023,30,10
240037013004024,30,2
240037013004025,30,0
240037013004026,30,0
240037013004027,30,60
240037013004028,30,21
240037014001000,30,82
240037014001002,30,87
240037014001003,30,214
240037014001004,30,79
240037014001011,30,34
240037014001013,30,79
240037014001014,30,100
240037014001015,30,114
240037014001017,30,3
240037014001021,30,3
240037014001022,30,3
240037014001023,30,176
240037014001029,30,176
240037014001030,30,176
240037014001031,30,176
240037014001032,30,176
240037014001033,30,176
240037014001034,30,176
240037014001035,30,236
240037014001036,30,45
240037014001038,30,176
240037014001039,30,176
240037014001040,30,60
240037014001041,30,25
240037014002000,30,3149
240037014002001,30,135
240037014002002,30,1080
240037014002003,30,1460
240037014002004,30,2272
240037014002005,30,1406
240037014002006,30,135
240037014002007,30,2506
240037014002008,30,3059
240037014002009,30,3075
240037014002010,30,3022
240037014002011,30,3038
240037014002012,30,3062
240037014002013,30,94
240037014002014,30,49
240037014002015,30,79
240037014002016,30,7
240037014002017,30,93
240037014002018,30,25
240037014002019,30,46
240037014002020,30,18
240037014002021,30,14
240037014002022,30,51
240037014002023,30,18
240037014002024,30,29
240037014002025,30,38
240037014002026,30,179
240037014002027,30,15
240037014002028,30,51
240037014002029,30,51
240037014002030,30,80
240037014002031,30,60
240037014002032,30,60
240037014002033,30,53
240037014002034,30,0
240037014002035,30,1
240037014002036,30,216
240037014002037,30,1
240037014002038,30,102
240037014002039,30,98
240037014002040,30,87
240037014002041,30,2698
240037021001007,30,91
240037021001008,30,91
240037021001009,30,91
240037021001010,30,91
240037021001011,30,91
240037021001012,30,91
240037021001013,30,91
240037021001014,30,91
240037021001015,30,91
240037021001016,30,193
240037021001017,30,193
240037021001018,30,91
240037021001019,30,91
240037021001020,30,91
240037021001021,30,91
240037021001022,30,91
240037021001023,30,91
240037021001024,30,91
240037021001025,30,174
240037021001026,30,91
240037021001027,30,91
240037021001028,30,193
240037021001029,30,174
240037021001030,30,174
240037021001031,30,112
240037021001032,30,141
240037021001033,30,196
240037021001034,30,91
240037021001035,30,174
240037021001036,30,119
240037021001037,30,91
240037021001038,30,91
240037021001039,30,91
240037021001040,30,91
240037021001041,30,268
240037021001042,30,26
240037021002001,30,74
240037021002002,30,164
240037021002003,30,76
240037021002004,30,76
240037021002005,30,74
240037021002006,30,74
240037021002007,30,74
240037021002008,30,162
240037021002009,30,74
240037021002010,30,162
240037021002011,30,155
240037021002012,30,76
240037021002013,30,174
240037021002014,30,112
240037021002015,30,163
240037021002016,30,145
240037021002017,30,352
240037021002018,30,142
240037021003001,30,74
240037021003002,30,126
240037021003003,30,149
240037021003004,30,21
240037021003005,30,100
240037021003006,30,88
240037021003007,30,141
240037021003008,30,352
240037021003009,30,419
240037021003010,30,63
240037021003011,30,511
240037021003012,30,26
240037021003013,30,18
240037021003014,30,38
240037021003015,30,38
240037021003017,30,0
240037021003019,30,742
240037021003020,30,199
240037021003021,30,257
240037021003022,30,1528
240037021003023,30,21
240037021003024,30,0
240037021003026,30,1490
240037021003027,30,1490
240037021003028,30,15
240037021004002,30,14
240037021004003,30,147
240037021004004,30,91
240037021004005,30,91
240037021004006,30,93
240037021004007,30,76
240037021004008,30,89
240037021004009,30,91
240037021004011,30,74
240037021004012,30,74
240037021004013,30,76
240037021004014,30,76
240037021004015,30,76
240037021004016,30,76
240037021004017,30,76
240037021004018,30,76
240037021004019,30,76
240037021004020,30,76
240037021004021,30,76
240037021004022,30,76
240037021004023,30,76
240037021004024,30,95
240037021004025,30,162
240037021004026,30,162
240037021004027,30,95
240037021004028,30,105
240037021004029,30,13
240037021005003,30,74
240037021005004,30,74
240037021005005,30,72
240037021005006,30,74
240037021005007,30,74
240037021005008,30,74
240037021005009,30,74
240037021005010,30,74
240037021005011,30,74
240037021005012,30,74
240037021005013,30,74
240037021005014,30,74
