geoid,threshold,tot_jobs
130131801031001,30,125
130131801031003,30,955
130131801031004,30,227
130131801031005,30,129
130131801031009,30,1047
130131801031010,30,1047
130131801031011,30,1021
130131801031012,30,1198
130131801031013,30,1212
130131801031014,30,1210
130131801031015,30,1212
130131801031016,30,1212
130131801031017,30,1198
130131801031019,30,24
130131801031020,30,1095
130131801031021,30,1490
130131801031022,30,1479
130131801031023,30,1490
130131801031024,30,1036
130131801031025,30,1149
130131801031026,30,638
130131801031027,30,638
130131801031028,30,638
130131801031029,30,364
130131801031030,30,463
130131801031031,30,516
130131801031032,30,516
130131801031033,30,516
130131801031034,30,496
130131801031035,30,464
130131801031036,30,415
130131801031040,30,516
130131801031041,30,516
130131801031042,30,516
130131801031043,30,516
130131801031044,30,516
130131801031045,30,522
130131801031046,30,464
130131801031047,30,126
130131801031048,30,126
130131801031050,30,516
130131801031051,30,516
130131801031052,30,516
130131801031053,30,516
130131801031054,30,511
130131801031055,30,511
130131801031056,30,497
130131801031057,30,95
130131801031058,30,95
130131801031059,30,95
130131801031060,30,638
130131801031061,30,15
130131801031062,30,95
130131801031063,30,15
130131801031064,30,51
130131801031065,30,40
130131801031066,30,1
130131801031067,30,470
130131801031068,30,511
130131801031069,30,502
130131801031070,30,502
130131801031071,30,20
130131801031072,30,57
130131801031073,30,40
130131801031074,30,36
130131801031075,30,1
130131801031076,30,7
130131801031078,30,107
130131801031079,30,105
130131801031081,30,105
130131801031084,30,9
130131801031085,30,9
130131801031086,30,9
130131801031087,30,0
130131801031088,30,0
130131801031089,30,9
130131801031090,30,1
130131801031091,30,22
130131801031092,30,16
130131801031093,30,9
130131801031094,30,15
130131801031095,30,1
130131801031096,30,12
130131801031097,30,193
130131801031098,30,189
130131801031099,30,8
130131801031100,30,3
130131801031101,30,3
130131801031102,30,13
130131801031103,30,190
130131801031104,30,189
130131801031105,30,6
130131801031106,30,35
130131801041000,30,534
130131801041001,30,725
130131801041002,30,577
130131801041003,30,953
130131801041004,30,887
130131801041005,30,905
130131801041006,30,894
130131801041007,30,561
130131801041008,30,517
130131801041009,30,754
130131801041010,30,750
130131801041011,30,561
130131801041012,30,430
130131801041013,30,146
130131801041014,30,218
130131801041015,30,218
130131801041016,30,264
130131801041017,30,4
130131801041018,30,4
130131801041019,30,158
130131801041020,30,378
130131801041021,30,551
130131801041022,30,460
130131801041023,30,466
130131801041024,30,497
130131801041025,30,7
130131801041026,30,75
130131801041027,30,7
130131801041028,30,4
130131801041029,30,7
130131801041030,30,92
130131801041031,30,92
130131801041032,30,399
130131801041033,30,378
130131801041034,30,666
130131801041035,30,520
130131801041036,30,520
130131801041037,30,520
130131801041038,30,425
130131801041039,30,420
130131801041040,30,84
130131801041041,30,566
130131801051000,30,3
130131801051001,30,5
130131801051002,30,27
130131801051003,30,15
130131801051004,30,16
130131801051005,30,17
130131801051006,30,12
130131801051007,30,275
130131801051008,30,277
130131801051009,30,4
130131801051010,30,4
130131801051011,30,0
130131801051012,30,1
130131801051013,30,7
130131801051014,30,21
130131801051015,30,17
130131801051016,30,18
