geoid,threshold,tot_jobs
260873300001000,30,0
260873300001001,30,0
260873300001002,30,0
260873300001003,30,0
260873300001004,30,4
260873300001005,30,4
260873300001006,30,0
260873300001007,30,0
260873300001008,30,0
260873300001009,30,0
260873300001010,30,0
260873300001011,30,0
260873300001012,30,0
260873300001013,30,0
260873300001014,30,0
260873300001015,30,0
260873300001016,30,0
260873300001017,30,0
260873300001018,30,0
260873300001019,30,5
260873300001021,30,0
260873300001022,30,0
260873300001023,30,0
260873300001024,30,0
260873300001025,30,0
260873300001026,30,5
260873300001027,30,5
260873300001028,30,24
260873300001029,30,6
260873300001030,30,0
260873300001031,30,0
260873300001032,30,6
260873300001033,30,0
260873300001034,30,0
260873300001035,30,0
260873300001036,30,0
260873300001040,30,6
260873300001041,30,0
260873300001042,30,0
260873300001043,30,0
260873300001044,30,0
260873300001045,30,0
260873300001046,30,128
260873300001047,30,387
260873300001048,30,387
260873300001049,30,387
260873300001050,30,387
260873300001051,30,387
260873300002000,30,150
260873300002001,30,387
260873300002002,30,0
260873300002003,30,0
260873300002004,30,5
260873300002005,30,-1
260873300002006,30,0
260873300002007,30,0
260873300002008,30,0
260873300002009,30,0
260873300002010,30,5
260873300002011,30,6
260873300002012,30,5
260873300002013,30,0
260873300002014,30,11
260873300002015,30,11
260873300002017,30,11
260873300002018,30,11
260873300002019,30,11
260873300002020,30,11
260873300002021,30,11
260873300002022,30,11
260873300002023,30,11
260873300002024,30,24
260873300002025,30,4
260873300002026,30,0
260873300002027,30,6
260873300002028,30,6
260873300002029,30,0
260873300002030,30,4
260873300002031,30,2
260873300002032,30,2
260873300002033,30,0
260873300002034,30,0
260873300002035,30,0
260873300002036,30,11
260873300002037,30,17
260873300002038,30,6
260873300002039,30,60
260873300002040,30,37
260873300002041,30,2
260873300002042,30,2
260873300002043,30,4
260873300002044,30,0
260873300002045,30,19
260873300002047,30,6
260873300002048,30,19
260873300002049,30,83
260873300002050,30,83
260873300002051,30,11
260873300002052,30,11
260873300002053,30,17
260873300002056,30,4
260873300002057,30,11
260873300003000,30,0
260873300003001,30,2
260873300003002,30,2
260873300003003,30,2
260873300003004,30,2
260873300003006,30,3
260873300003008,30,37
260873300003009,30,3
260873300003010,30,3
260873300003011,30,83
260873300003012,30,83
260873300003013,30,83
260873300003014,30,57
260873300003015,30,57
260873300003016,30,0
260873300003017,30,11
260873300003018,30,11
260873300003019,30,0
260873300003020,30,26
260873300003021,30,3
260873300003022,30,26
260873300003023,30,3
260873300003024,30,0
260873300003025,30,3
260873300003026,30,5
260873300003027,30,5
260873300003028,30,2
260873300003029,30,2
260873300003030,30,0
260873300003031,30,2
260873300003032,30,0
260873300003033,30,0
260873300003034,30,0
260873300003035,30,0
260873300003036,30,0
260873300003037,30,0
260873300003038,30,3
260873300003039,30,0
260873300003040,30,0
260873300003041,30,0
260873300003042,30,2
260873300003043,30,2
260873300003044,30,2
260873300003045,30,2
260873300003046,30,2
260873300003047,30,0
260873300003048,30,4
260873300003049,30,0
260873300003050,30,0
260873300003051,30,8
260873300003052,30,0
260873300003053,30,0
260873300003054,30,0
260873300003055,30,-1
260873300003056,30,0
260873300003057,30,0
260873300003058,30,0
260873300003059,30,0
260873300003060,30,1
260873300003061,30,1
260873300003062,30,1
260873300003063,30,3
260873300003064,30,3
260873300003065,30,0
260873300003066,30,0
260873300003067,30,19
260873300003068,30,4
260873300003069,30,5
260873300003070,30,0
260873300003071,30,2
260873300003072,30,15
260873305001000,30,0
260873305001001,30,0
260873305001002,30,2
260873305001003,30,193
260873305001004,30,193
260873305001005,30,193
260873305001006,30,193
260873305001007,30,193
260873305001008,30,193
260873305001009,30,0
260873305001010,30,0
260873305001011,30,0
260873305001012,30,0
260873305001013,30,0
260873305001014,30,0
260873305001015,30,0
260873305001016,30,0
260873305001017,30,0
260873305001018,30,0
260873305001019,30,0
260873305001020,30,0
260873305001021,30,8
260873305001022,30,195
260873305001023,30,195
260873305001024,30,195
260873305001025,30,195
260873305001026,30,195
260873305001027,30,195
260873305001028,30,195
260873305001029,30,195
260873305001030,30,195
260873305001031,30,195
260873305001032,30,195
260873305001033,30,195
260873305001034,30,195
260873305001035,30,195
260873305001036,30,195
260873305001037,30,195
260873305001038,30,0
260873305001039,30,0
260873305001040,30,0
260873305001041,30,0
260873305001042,30,0
260873305001043,30,0
260873305001044,30,195
260873305001045,30,195
260873305001046,30,195
260873305001047,30,199
260873305001048,30,14
260873305001049,30,6
260873305001050,30,6
260873305001051,30,0
260873305001052,30,4
260873305001053,30,6
260873305001054,30,6
260873305001055,30,14
260873305001056,30,14
260873305001057,30,195
260873305001058,30,195
260873305001059,30,195
260873305001060,30,195
260873305001061,30,8
260873305001062,30,0
260873305001063,30,0
260873305001064,30,0
260873305001065,30,0
260873305001066,30,0
260873305001067,30,0
260873305001069,30,0
260873305001070,30,0
260873305001071,30,0
260873305001072,30,0
260873305001073,30,0
260873305001074,30,0
260873305001075,30,0
260873305001076,30,0
260873305001077,30,0
260873305001078,30,10
260873305001079,30,195
260873305001080,30,10
260873305001081,30,10
260873305001082,30,10
260873305001083,30,0
260873305001084,30,0
260873305001085,30,0
260873305001086,30,0
260873305001087,30,0
260873305001088,30,0
260873305001089,30,-1
260873305001090,30,0
260873305001091,30,4
260873305001092,30,4
260873305001094,30,0
260873305001095,30,0
260873305001096,30,0
260873305001097,30,0
260873305001098,30,0
260873305001099,30,26
260873305001100,30,0
260873305001101,30,0
260873305001102,30,0
260873305001103,30,0
260873305001104,30,0
260873305001105,30,0
260873305001108,30,0
260873305001109,30,0
260873305001110,30,0
260873305001111,30,0
260873305001112,30,0
260873305001113,30,0
260873305001115,30,0
260873305001116,30,66
260873305001117,30,0
260873305001118,30,0
260873305001119,30,0
260873305001120,30,0
260873305001121,30,0
260873305001122,30,0
260873305001123,30,15
260873305001124,30,0
260873305001125,30,0
260873305002000,30,0
260873305002001,30,0
260873305002002,30,0
260873305002003,30,0
260873305002004,30,0
260873305002005,30,0
260873305002006,30,0
260873305002007,30,0
260873305002008,30,0
260873305002009,30,0
260873305002010,30,0
260873305002011,30,0
260873305002012,30,0
260873305002013,30,0
260873305002014,30,0
260873305002015,30,0
260873305002016,30,0
260873305002017,30,0
260873305002018,30,0
260873305002019,30,0
260873305002020,30,0
260873305002023,30,0
260873305002024,30,0
260873305002025,30,0
260873305002026,30,0
260873305002027,30,0
260873305002028,30,0
260873305002029,30,0
260873305002030,30,0
260873305002031,30,11
260873305002032,30,0
260873305002033,30,0
260873305002034,30,0
260873305002035,30,11
260873305002037,30,11
260873305002038,30,0
260873305002039,30,0
260873305002040,30,0
260873305002041,30,0
260873305002042,30,0
260873305002043,30,11
260873305002044,30,0
260873305002046,30,0
260873305002047,30,0
260873305002048,30,0
260873305002050,30,0
260873305002051,30,9
260873305002052,30,0
260873305002053,30,0
260873305002055,30,0
260873305002056,30,0
260873305002058,30,9
260873305002059,30,2
260873305002060,30,0
260873305002061,30,4
260873305002062,30,0
260873305002063,30,2
260873305002067,30,7
260873305002068,30,0
260873305002069,30,0
260873305002070,30,0
260873305002071,30,1
260873305002073,30,1
260873305002075,30,4
260873305002076,30,0
260873305002077,30,0
260873305002078,30,0
260873305002079,30,0
260873305002080,30,4
260873305002081,30,4
260873305002082,30,0
260873305002084,30,1
260873305002085,30,0
260873305002086,30,0
260873305002087,30,0
260873310001000,30,0
260873310001001,30,0
260873310001002,30,0
260873310001003,30,0
260873310001004,30,0
260873310001005,30,0
260873310001006,30,0
260873310001007,30,0
260873310001008,30,0
260873310001009,30,0
260873310001010,30,0
260873310001011,30,0
260873310001012,30,0
260873310001013,30,2
260873310001014,30,2
260873310001015,30,4
260873310001016,30,4
260873310001017,30,4
260873310001018,30,0
260873310001019,30,0
260873310001020,30,4
260873310001021,30,4
260873310001022,30,4
260873310001023,30,2
260873310001024,30,0
260873310001027,30,2
260873310001028,30,0
260873310001029,30,2
260873310001030,30,4
260873310001031,30,0
260873310001032,30,0
260873310001033,30,0
260873310001034,30,0
260873310001035,30,0
260873310001036,30,0
260873310001037,30,0
260873310001038,30,0
260873310001039,30,0
260873310001040,30,0
260873310002000,30,0
260873310002001,30,33
260873310002002,30,33
260873310002003,30,33
260873310002006,30,33
260873310002007,30,33
260873310002008,30,33
260873310002009,30,33
260873310002010,30,33
260873310002011,30,33
260873310002012,30,33
260873310002013,30,33
260873310002014,30,33
260873310002015,30,33
260873310002016,30,33
260873310002017,30,33
260873310002018,30,33
260873310002019,30,33
260873310002020,30,33
260873310002021,30,22
260873310002022,30,33
260873310002023,30,33
260873310002024,30,33
260873310002025,30,33
260873310002026,30,33
260873310002027,30,34
260873310002028,30,0
260873310002030,30,33
260873310002031,30,33
260873310002032,30,33
260873310002033,30,29
260873310002034,30,29
260873310002035,30,22
260873310002036,30,0
260873310002037,30,10
260873310002038,30,8
260873310002039,30,30
260873310002041,30,0
260873315001000,30,14
260873315001001,30,0
260873315001002,30,0
260873315001003,30,0
260873315001004,30,0
260873315001007,30,70
260873315001008,30,11
260873315001009,30,14
260873315001010,30,70
260873315001011,30,70
260873315001012,30,70
260873315001013,30,74
260873315001014,30,7
260873315001016,30,0
260873315001017,30,4
260873315001018,30,4
260873315001019,30,4
260873315001020,30,4
260873315001021,30,4
260873315001022,30,74
260873315002000,30,0
260873315002001,30,0
260873315002002,30,0
260873315002003,30,0
260873315002004,30,0
260873315002005,30,0
260873315002006,30,0
260873315002007,30,0
260873315002008,30,2
260873315002009,30,2
260873315002010,30,0
260873315002011,30,0
260873315002012,30,0
260873315002013,30,3
260873315002014,30,0
260873315002015,30,3
260873315002016,30,0
260873315002023,30,0
260873315002025,30,-1
260873315002026,30,0
260873315002027,30,0
260873315002032,30,3
260873315002033,30,0
260873315002035,30,0
260873315002037,30,70
260873315002040,30,70
260873315002041,30,70
260873315002042,30,70
260873315002043,30,70
260873315002044,30,7
260873315002045,30,0
260873315002046,30,0
260873315002047,30,0
260873315002048,30,70
260873315002049,30,70
260873315002050,30,70
260873315002051,30,70
260873315002056,30,70
260873315002057,30,70
260873315002058,30,70
260873315002059,30,70
260873315002060,30,70
260873315002061,30,70
260873315002062,30,70
260873315002063,30,70
260873315002064,30,70
260873315002065,30,70
260873315002066,30,70
260873315002067,30,70
260873315002068,30,70
260873315002069,30,70
260873315002070,30,70
260873315002071,30,70
260873315002072,30,70
260873315002073,30,70
260873315002074,30,71
260873315002075,30,70
260873315002080,30,70
260873315002081,30,74
260873315002082,30,70
260873315002083,30,0
260873315002086,30,0
260873315002087,30,0
260873315002088,30,0
260873315002089,30,70
260873315002090,30,70
260873315002093,30,0
260873315002094,30,0
260873315002095,30,71
260873315002096,30,0
260873320001000,30,9
260873320001003,30,0
260873320001004,30,2
260873320001006,30,0
260873320001007,30,0
260873320001008,30,0
260873320001009,30,0
260873320001010,30,0
260873320001012,30,14
260873320001013,30,2
260873320001015,30,2
260873320001017,30,12
260873320001018,30,9
260873320001019,30,9
260873320001020,30,213
260873320001022,30,168
260873320001023,30,168
260873320001026,30,166
260873320001030,30,166
260873320001031,30,66
260873320001032,30,0
260873320001033,30,0
260873320001034,30,78
260873320001035,30,147
260873320001036,30,213
260873320001037,30,213
260873320001038,30,213
260873320001039,30,0
260873320001044,30,0
260873320002000,30,0
260873320002001,30,0
260873320002002,30,9
260873320002003,30,9
260873320002004,30,9
260873320002005,30,9
260873320002006,30,9
260873320002007,30,9
260873320002008,30,1
260873320002009,30,9
260873320002010,30,0
260873320002011,30,166
260873320002012,30,12
260873320002013,30,12
260873320002014,30,166
260873320002015,30,129
260873320002016,30,74
260873320002017,30,74
260873320002018,30,74
260873320002019,30,74
260873320002020,30,74
260873320002021,30,74
260873320002022,30,74
260873320002023,30,74
260873320002024,30,74
260873320002025,30,1
260873320002026,30,74
260873320002027,30,74
260873320002028,30,129
260873320002029,30,129
260873320002030,30,0
260873320002031,30,129
260873320002032,30,129
260873320002033,30,129
260873320002034,30,74
260873320003000,30,2
260873320003001,30,1
260873320003002,30,0
260873320003004,30,0
260873320003005,30,13
260873320003007,30,4
260873320003008,30,2
260873320003010,30,18
260873320003011,30,18
260873320003012,30,0
260873320003013,30,28
260873320003014,30,18
260873320003015,30,18
260873320003016,30,28
260873320003017,30,2
260873320003018,30,18
260873320003019,30,0
260873320003020,30,0
260873320003023,30,11
260873320003024,30,2
260873320003025,30,2
260873320003026,30,0
260873320003027,30,0
260873320003028,30,0
260873320003029,30,0
260873320003030,30,0
260873320003031,30,0
260873320003032,30,0
260873320003033,30,3
260873320003034,30,0
260873320004000,30,0
260873320004001,30,0
260873320004002,30,0
260873320004003,30,0
260873320004004,30,0
260873320004005,30,47
260873320004007,30,47
260873320004009,30,147
260873320004010,30,0
260873320004011,30,0
260873320004012,30,0
260873320004013,30,47
260873320004014,30,138
260873320004015,30,3
260873320004016,30,3
260873320004017,30,0
260873320004018,30,8
260873320004019,30,3
260873320004020,30,3
260873320004021,30,3
260873320004022,30,3
260873320004023,30,3
260873320004024,30,3
260873320004026,30,3
260873320004027,30,0
260873320004028,30,3
260873320004029,30,0
260873320004030,30,0
260873320004032,30,0
260873320004033,30,0
260873320004034,30,0
260873320004036,30,2
260873320004037,30,14
260873320004038,30,18
260873320004039,30,0
260873320004040,30,47
260873325001000,30,0
260873325001001,30,0
260873325001002,30,60
260873325001003,30,47
260873325001004,30,63
260873325001005,30,32
260873325001006,30,190
260873325001007,30,20
260873325001008,30,20
260873325001009,30,20
260873325001010,30,21
260873325001011,30,84
260873325001012,30,149
260873325001013,30,190
260873325001014,30,190
260873325001015,30,175
260873325001016,30,175
260873325001017,30,155
260873325001018,30,170
260873325001019,30,170
260873325001020,30,155
260873325001021,30,155
260873325001022,30,196
260873325001023,30,155
260873325001024,30,155
260873325001025,30,181
260873325001026,30,196
260873325001027,30,175
