geoid,threshold,tot_jobs
480219501001000,30,0
480219501001001,30,0
480219501001002,30,0
480219501001003,30,0
480219501001004,30,0
480219501001005,30,0
480219501001006,30,0
480219501001007,30,0
480219501001008,30,0
480219501001009,30,8
480219501001010,30,5
480219501001011,30,5
480219501001012,30,0
480219501001013,30,0
480219501001014,30,3
480219501001015,30,3
480219501001016,30,3
480219501001017,30,3
480219501001018,30,9
480219501001019,30,5
480219501001020,30,9
480219501001021,30,4
480219501001022,30,0
480219501001023,30,4
480219501001024,30,140
480219501001025,30,140
480219501001026,30,4
480219501001027,30,211
480219501001028,30,14
480219501001029,30,14
480219501001030,30,3
480219501001031,30,14
480219501001032,30,211
480219501001033,30,14
480219501001034,30,206
480219501001035,30,6
480219501001036,30,6
480219501001037,30,6
480219501001038,30,51
480219501001039,30,6
480219501001040,30,6
480219501001041,30,3
480219501001042,30,3
480219501001043,30,206
480219501001044,30,211
480219501001045,30,102
480219501001046,30,4
480219501001047,30,0
480219501001049,30,102
480219501001050,30,102
480219501001051,30,102
480219501001052,30,0
480219501001053,30,0
480219501001054,30,0
480219501001055,30,0
480219501001056,30,0
480219501001057,30,117
480219501001058,30,26
480219501001059,30,102
480219501001060,30,117
480219501001061,30,98
480219501001062,30,7
480219501001063,30,102
480219501001064,30,102
480219501002000,30,0
480219501002001,30,0
480219501002002,30,1
480219501002003,30,0
480219501002004,30,1
480219501002005,30,1
480219501002006,30,1
480219501002007,30,5
480219501002008,30,5
480219501002009,30,5
480219501002010,30,5
480219501002011,30,5
480219501002012,30,5
480219501002013,30,7
480219501002014,30,5
480219501002015,30,9
480219501002016,30,5
480219501002017,30,1
480219501002018,30,5
480219501002019,30,5
480219501002020,30,0
480219501002021,30,0
480219501002022,30,0
480219501002023,30,5
480219501002024,30,49
480219501002025,30,5
480219501002026,30,5
480219501002027,30,0
480219501002028,30,0
480219501002029,30,2
480219501002030,30,0
480219501002031,30,2
480219501002032,30,2
480219501002033,30,6
480219501002034,30,2
