geoid,threshold,tot_jobs
250056001001000,30,2086
250056001001001,30,1997
250056001001002,30,1102
250056001001003,30,1499
250056001001004,30,1290
250056001001005,30,1206
250056001001006,30,1143
250056001001007,30,1146
250056001001008,30,1228
250056001001009,30,1792
250056001001010,30,1925
250056001001011,30,1607
250056001001012,30,1541
250056001001013,30,1376
250056001001014,30,1333
250056001001015,30,1553
250056001001016,30,1647
250056001001017,30,1647
250056001001018,30,892
250056001001019,30,794
250056001001020,30,1040
250056001001021,30,993
250056001001022,30,1054
250056001001023,30,1405
250056001001024,30,1352
250056001001025,30,1485
250056001001026,30,1049
250056001001027,30,1348
250056001001028,30,1634
250056001001029,30,1346
250056001002000,30,1828
250056001002001,30,2639
250056001002002,30,2135
250056001002003,30,3125
250056001002004,30,2218
250056001002005,30,2802
250056001002006,30,2135
250056001002007,30,2460
250056001002008,30,2398
250056001002009,30,2794
250056001002010,30,2135
250056001002011,30,2763
250056001002012,30,1828
250056001002014,30,2992
250056001002015,30,1990
250056001002016,30,1828
250056001002017,30,2587
250056001002018,30,1074
250056001002019,30,2232
250056001002020,30,1317
250056001002022,30,2104
250056001002023,30,1428
250056001002024,30,5247
250056001002025,30,1533
250056001002026,30,2484
250056001002027,30,4181
250056001002028,30,2247
250056001002029,30,1915
250056001002030,30,2064
250056001002031,30,1790
250056001002032,30,1677
250056001002033,30,3134
250056001002034,30,2652
250056001002035,30,2639
250056001002036,30,2802
250056001002037,30,2794
250056001002038,30,2398
250056001002039,30,2218
250056001002040,30,2135
250056002021000,30,7644
250056002021001,30,8942
250056002021002,30,9103
250056002021003,30,6799
250056002021004,30,6948
250056002021005,30,5971
250056002021006,30,5932
250056002021007,30,5765
250056002021008,30,5419
250056002021009,30,4148
250056002021010,30,2627
250056002021011,30,3997
250056002021012,30,4659
250056002021013,30,3568
250056002021014,30,2382
250056002021015,30,4588
250056002021016,30,2465
250056002021017,30,6125
250056002021018,30,5463
250056002021020,30,5521
250056002021021,30,7277
250056002021022,30,7298
250056002021023,30,3144
250056002021024,30,6746
250056002021025,30,1116
250056002021026,30,2623
250056002021027,30,1229
250056002021028,30,2138
250056002021029,30,2942
250056002021030,30,4472
250056002021031,30,2124
250056002021032,30,4511
250056002021033,30,5463
250056002021034,30,2402
250056002021035,30,3424
250056002021036,30,3468
250056002021037,30,2809
250056002021038,30,1967
250056002021039,30,1876
250056002021040,30,2201
250056002021041,30,3269
250056002021042,30,3828
250056002021043,30,4412
250056002021044,30,2170
250056002021045,30,949
250056002021046,30,1311
250056002021047,30,1305
250056002021048,30,1492
250056002021049,30,2025
250056002022000,30,3162
250056002022001,30,2571
250056002022002,30,1134
250056002022003,30,871
250056002022004,30,2889
250056002022005,30,1927
250056002022006,30,630
250056002022007,30,1906
250056002022008,30,2074
250056002022009,30,2464
250056002022010,30,427
250056002022011,30,2966
250056002022012,30,3043
250056002022013,30,3162
250056002023000,30,2665
250056002023001,30,2331
250056002023002,30,1752
250056002023003,30,2507
250056002023004,30,640
250056002023005,30,2471
250056002023006,30,2639
250056002023007,30,944
250056002023008,30,756
250056002023009,30,341
250056002023010,30,236
250056002023011,30,498
250056002023012,30,216
250056002031000,30,226
250056002031001,30,278
250056002031002,30,265
250056002031003,30,470
250056002031004,30,252
250056002031005,30,321
250056002031006,30,301
250056002031007,30,226
250056002031008,30,572
250056002031009,30,560
250056002031010,30,1876
250056002031011,30,964
250056002031012,30,1365
250056002031013,30,572
250056002031014,30,645
250056002031015,30,2064
250056002031016,30,882
250056002031017,30,882
250056002031018,30,880
250056002031019,30,2052
250056002032000,30,64
250056002032005,30,14
250056002032006,30,42
250056002032007,30,51
250056002032008,30,53
250056002032009,30,57
250056002032010,30,99
250056002032011,30,57
250056002032012,30,87
250056002032013,30,87
250056002032014,30,121
250056002032015,30,121
250056002032016,30,96
250056002032017,30,238
250056002032018,30,161
250056002032019,30,242
250056002032020,30,23
250056002033000,30,151
250056002033001,30,140
250056002033002,30,150
250056002033003,30,129
250056002033004,30,115
250056002033005,30,140
250056002033006,30,129
250056002033007,30,98
250056002033008,30,97
250056002033010,30,266
250056002033011,30,263
250056002033013,30,125
250056002033014,30,115
250056002033015,30,59
250056002033016,30,97
250056002033017,30,102
250056002033018,30,220
250056002033019,30,277
250056002033020,30,179
250056002033021,30,69
250056002033022,30,126
250056002033023,30,103
250056002033024,30,179
250056002033025,30,149
250056002033026,30,257
250056002033027,30,748
250056002033028,30,287
250056002033029,30,855
