geoid,threshold,tot_jobs
110010001001000,30,301018
110010001001001,30,317294
110010001001002,30,387903
110010001001003,30,374947
110010001001004,30,394093
110010001001005,30,359984
110010001001006,30,478869
110010001001007,30,362757
110010001001008,30,462925
110010001001009,30,450287
110010001001010,30,404146
110010001001011,30,405420
110010001002000,30,596187
110010001002001,30,520756
110010001002002,30,496190
110010001002003,30,531790
110010001002004,30,479809
110010001002005,30,582743
110010001002006,30,509465
110010001002007,30,501660
110010001002008,30,529388
110010001002009,30,525522
110010001003000,30,527490
110010001003001,30,510962
110010001003002,30,413104
110010001003003,30,462368
110010001003004,30,445182
110010001003005,30,445486
110010001003006,30,453209
110010001003007,30,506781
110010001003008,30,514569
110010001003009,30,526956
110010001003010,30,512544
110010001003011,30,469347
110010001003012,30,436679
110010001004000,30,501891
110010001004001,30,519173
110010001004002,30,469347
110010001004003,30,459097
110010001004005,30,529344
110010001004006,30,503106
110010001004007,30,510842
110010001004008,30,568084
110010001004009,30,520610
110010001004010,30,539933
110010001004011,30,515132
110010001004012,30,545373
110010001004013,30,516812
110010001004014,30,495089
110010001004015,30,496638
110010001004016,30,491192
110010001004017,30,487237
110010001004018,30,487237
110010001004021,30,449384
110010001004022,30,458165
110010001004023,30,444160
110010001004024,30,468392
110010001004029,30,590719
110010001004030,30,573392
110010001004031,30,568976
110010001004032,30,545551
110010001004033,30,571244
110010001004036,30,499858
110010001004037,30,499837
110010001004038,30,486688
110010001004039,30,508353
110010001004040,30,509194
110010001004041,30,459896
110010001004042,30,426002
110010001004043,30,431486
110010001004044,30,437322
110010001004045,30,451521
110010001004048,30,59353
110010001004050,30,566309
110010002011000,30,275820
110010002011001,30,98720
110010002011002,30,45292
110010002021000,30,339512
110010002021001,30,308230
110010002021002,30,387561
110010002021003,30,368365
110010002021004,30,391188
110010002021005,30,338995
110010002021006,30,371550
110010002021007,30,450374
110010002021008,30,377986
110010002021009,30,383584
110010002021010,30,227994
110010002021011,30,279497
110010002022000,30,484126
110010002022001,30,408840
110010002022002,30,417987
110010002022003,30,369554
110010002022004,30,385376
110010002022005,30,473093
110010002022006,30,448395
110010002022007,30,397210
110010002022008,30,406580
110010002023000,30,496040
110010002023001,30,418485
110010002023002,30,411982
110010002023003,30,410592
110010002023004,30,412826
110010002023005,30,401582
110010002023006,30,432878
110010002023007,30,460211
110010002023008,30,495680
110010002023009,30,462839
