geoid,threshold,tot_jobs
390410101001000,30,4014
390410101001001,30,3686
390410101001002,30,3685
390410101001003,30,3616
390410101001004,30,3516
390410101001005,30,3363
390410101001006,30,3362
390410101001007,30,3012
390410101001008,30,3035
390410101001009,30,3644
390410101001010,30,3644
390410101001011,30,3694
390410101001012,30,3694
390410101001013,30,3707
390410101001014,30,3848
390410101001015,30,4092
390410101001016,30,3953
390410101001017,30,3963
390410101001018,30,3853
390410101001019,30,6718
390410101001020,30,6787
390410101001021,30,6787
390410101001022,30,4340
390410101001023,30,4151
390410101001024,30,3905
390410101001025,30,4058
390410101001026,30,4210
390410101002000,30,7280
390410101002001,30,7248
390410101002002,30,7248
390410101002003,30,4529
390410101002004,30,5126
390410101002005,30,5445
390410101002006,30,5578
390410101002007,30,5578
390410101002008,30,7268
390410101002009,30,7351
390410101002010,30,7478
390410101002011,30,7486
390410101002012,30,7580
390410101002013,30,7486
390410101002014,30,7390
390410101002015,30,7671
390410101002016,30,7254
390410101002017,30,7580
390410101002018,30,7800
390410101002019,30,7800
390410101002020,30,7669
390410101002021,30,7808
390410101002022,30,7653
390410101002023,30,7653
390410101002024,30,7625
390410101002025,30,7719
390410101002026,30,7886
390410101002027,30,7904
390410101002028,30,7852
390410101002029,30,7285
390410101002030,30,7526
390410101002031,30,7457
390410101002032,30,7216
390410101002033,30,7366
390410101002034,30,7329
390410101002035,30,7421
390410101002036,30,7457
390410101003000,30,7400
390410101003001,30,7413
390410101003002,30,7385
390410101003003,30,7904
390410101003004,30,7148
390410101003005,30,7158
390410101003006,30,7252
390410101003007,30,7156
390410101003008,30,7770
390410101003009,30,7551
390410101003010,30,5448
390410101003011,30,7665
390410101003012,30,7670
390410101003013,30,7551
390410101003014,30,7696
390410101003015,30,7627
390410101003016,30,7680
390410101003017,30,7053
390410101003018,30,7042
390410101003019,30,7296
390410101003020,30,7676
390410101003021,30,7672
390410101003022,30,7394
390410101003023,30,7296
390410101003024,30,7513
390410101003025,30,7393
390410101003026,30,7521
390410101003027,30,7531
390410101003028,30,7361
390410101003029,30,7303
390410101003030,30,7364
390410101003031,30,7844
390410101003032,30,7756
390410102001000,30,166
390410102001001,30,166
390410102001002,30,0
390410102001003,30,0
390410102001005,30,0
390410102001006,30,0
390410102001007,30,0
390410102001008,30,0
390410102001009,30,0
390410102001010,30,0
390410102001011,30,0
390410102001012,30,0
390410102001013,30,0
390410102001014,30,0
390410102001017,30,0
390410102001018,30,0
390410102001019,30,317
390410102001020,30,419
390410102001021,30,108
390410102001023,30,0
390410102001025,30,100
390410102001026,30,0
390410102001030,30,3965
390410102001031,30,6803
390410102001032,30,100
390410102001034,30,7097
390410102001035,30,7087
390410102001036,30,7066
390410102001037,30,7072
390410102001038,30,6998
390410102001039,30,4044
390410102001040,30,3590
390410102001041,30,7137
390410102001042,30,7157
390410102001043,30,6852
390410102001044,30,6718
390410102001045,30,3951
390410102001046,30,4101
390410102001047,30,6808
390410102002000,30,3438
390410102002001,30,4182
390410102002002,30,4146
390410102002003,30,7169
390410102002004,30,4187
390410102002005,30,3433
390410102002006,30,7167
390410102002007,30,7175
390410102002008,30,7169
390410102002009,30,7169
390410102002010,30,7169
390410102002011,30,7203
390410102002012,30,7216
390410102002013,30,7203
390410102002014,30,7197
390410102002015,30,7169
390410102002016,30,7054
390410102002017,30,7079
390410102002018,30,4237
390410102002019,30,7041
390410102002020,30,7081
390410102002021,30,7081
390410102002022,30,7197
390410102002023,30,7226
390410102002024,30,7226
390410102002025,30,7099
390410102002026,30,7079
390410102002027,30,4184
390410102002028,30,3827
390410102002029,30,4167
390410102002030,30,4184
390410102003000,30,176
390410102003001,30,556
390410102003002,30,753
390410102003003,30,419
390410102003004,30,976
390410102003005,30,630
390410102003006,30,630
390410102003007,30,630
390410102003008,30,2831
390410102003011,30,2950
390410102003012,30,2639
390410102003013,30,1973
390410102003014,30,887
390410102003015,30,633
390410102003016,30,633
390410102003017,30,630
390410102003018,30,630
390410102003019,30,633
390410102003020,30,630
390410102003021,30,1076
390410102003022,30,896
390410102003023,30,633
390410102003024,30,630
390410102003025,30,701
390410102003026,30,862
390410102003027,30,862
390410102003028,30,816
390410102003029,30,862
390410102003030,30,882
390410102003031,30,816
390410102003032,30,882
390410102003033,30,816
390410102003034,30,882
390410102003035,30,1737
390410102003036,30,2362
390410102003037,30,2444
390410102003038,30,1737
390410102003039,30,896
390410102003040,30,1345
390410102003041,30,893
390410102003042,30,848
390410102003043,30,882
390410102003044,30,872
390410102003045,30,882
390410102003046,30,816
390410102003047,30,777
390410102003048,30,816
390410102003049,30,777
390410102003050,30,3230
390410102003051,30,3891
390410102003052,30,3891
390410102003053,30,4220
390410102003054,30,7047
390410102003055,30,4061
390410102003056,30,3225
390410102003057,30,3353
390410102003058,30,7166
390410102003059,30,6985
390410102003060,30,3314
390410102003061,30,807
390410102004001,30,6821
390410102004002,30,7336
390410102004003,30,6921
390410102004004,30,7280
390410102004006,30,7133
390410102004007,30,7133
390410102004008,30,7274
390410102004009,30,7209
390410102004010,30,7219
390410102004011,30,7219
390410102004012,30,7219
390410102004013,30,7273
390410102004015,30,7331
390410102004016,30,7438
390410102004017,30,7680
390410102004018,30,7329
390410102004019,30,7326
390410102004020,30,6920
390410102004021,30,7313
390410102004022,30,3683
390410102004025,30,7018
390410102004026,30,7342
390410102004027,30,4354
390410102004028,30,7063
390410102004029,30,4194
390410102004030,30,4202
390410102004031,30,4033
390410102004032,30,6873
390410102004034,30,4635
390410102004035,30,871
390410102004036,30,5087
390410102004037,30,96
390410102004038,30,188
390410102004039,30,871
390410102004040,30,4329
390410102004041,30,5048
390410102004043,30,7514
390410102004044,30,427
390410104201000,30,2998
390410104201001,30,2566
390410104201002,30,3030
390410104201003,30,3661
390410104201004,30,1679
390410104201005,30,3952
390410104201006,30,5211
390410104202000,30,106
390410104202001,30,152
390410104202002,30,106
390410104202003,30,269
390410104202004,30,182
390410104202005,30,466
390410104202006,30,0
390410104202007,30,106
390410104202008,30,457
390410104202009,30,263
390410104202010,30,460
390410104202011,30,457
390410104202012,30,546
390410104202013,30,457
390410104202014,30,106
390410104202015,30,100
390410104202016,30,100
390410104202017,30,546
390410104202018,30,263
390410104202019,30,2537
390410104202020,30,100
390410104202021,30,457
390410104202022,30,2999
390410104202023,30,2992
390410104202024,30,2992
390410104202025,30,776
390410104202026,30,818
390410104202027,30,491
390410104202028,30,466
390410104202029,30,456
390410104202030,30,489
390410104202031,30,456
390410104202032,30,489
390410104202033,30,456
390410104202034,30,90
390410104202035,30,90
390410104202036,30,3720
390410104202037,30,3720
390410104202038,30,2186
390410104202039,30,3720
390410104202040,30,3720
390410104202041,30,100
390410104211000,30,4938
390410104211001,30,2902
390410104211002,30,3285
390410104211003,30,3042
390410104211004,30,2961
390410104211005,30,2787
390410104211006,30,2774
390410104211007,30,2701
390410104211008,30,1341
390410104211009,30,1459
390410104211010,30,1459
390410104211011,30,1391
390410104211012,30,1165
390410104211013,30,1167
390410104211014,30,446
390410104211015,30,223
390410104211016,30,1191
390410104211017,30,1547
390410104211018,30,1281
390410104211019,30,1484
390410104211020,30,1484
390410104211021,30,1492
390410104211022,30,1801
390410104211023,30,1424
390410104211024,30,1564
390410104211025,30,2916
390410104211026,30,618
390410104211027,30,1059
390410104211028,30,1801
390410104211029,30,1556
390410104211030,30,1548
390410104211031,30,1547
390410104211032,30,1459
390410104211033,30,54
390410104211034,30,1703
390410104211035,30,3308
390410104211036,30,3004
390410104211037,30,670
390410104221000,30,1567
390410104221001,30,457
390410104221002,30,455
390410104221003,30,1574
390410104221004,30,1574
390410104221005,30,1180
390410104221006,30,1169
390410104221007,30,1574
390410104221008,30,1574
390410104221009,30,1574
390410104221010,30,1574
390410104221011,30,2294
390410104221012,30,2569
390410104221013,30,2569
390410104221014,30,1577
390410104221015,30,2469
390410104221016,30,1574
390410104221017,30,2603
390410104221018,30,2297
390410104221019,30,2475
390410104221020,30,2475
390410104221021,30,2294
390410104221022,30,2294
390410104221023,30,1366
390410104221024,30,1183
390410104221025,30,1180
390410104221026,30,2605
390410104221027,30,2603
390410104221028,30,2603
390410104221029,30,2603
390410104221030,30,2580
390410104221031,30,2868
390410104221032,30,2868
390410104222000,30,1644
390410104222001,30,1644
390410104222002,30,4479
390410104222003,30,1692
390410104222004,30,1465
390410104222005,30,3793
390410104222006,30,3085
390410104223000,30,182
390410104223001,30,2429
390410104223002,30,2437
390410104223003,30,2428
390410104223004,30,2692
390410104223005,30,2572
390410104223006,30,2759
390410104223007,30,2294
390410104223008,30,2470
390410104223009,30,2718
390410104223010,30,2437
390410104223011,30,2292
390410104223012,30,2836
390410104223013,30,2291
390410104223014,30,2294
390410104223015,30,2291
390410104223016,30,2291
390410104223017,30,2467
390410104223018,30,2501
390410104223019,30,2572
390410104223020,30,2836
390410104223021,30,2902
390410104223022,30,2914
390410104223023,30,2837
390410104223024,30,2936
390410104223025,30,2932
390410104223026,30,2572
390410104223027,30,2437
390410104223028,30,2572
390410104223029,30,2902
390410105201000,30,4495
390410105201001,30,4014
390410105201002,30,4064
390410105201003,30,3998
390410105201004,30,3193
390410105201005,30,5247
390410105201006,30,544
390410105201007,30,1287
390410105201008,30,860
390410105201009,30,5337
390410105201010,30,626
390410105201011,30,1596
390410105201012,30,939
390410105201013,30,716
390410105201014,30,716
390410105201015,30,357
390410105201016,30,5230
390410105201017,30,1710
390410105202000,30,3144
