geoid,threshold,tot_jobs
490351001001000,30,48286
490351001001001,30,35531
490351001001002,30,18934
490351001001003,30,20316
490351001001004,30,9232
490351001001005,30,5233
490351001001006,30,59392
490351001001007,30,41058
490351001001008,30,49382
490351001001009,30,55128
490351001001010,30,43587
490351001001011,30,44980
490351001001012,30,37880
490351001001013,30,49601
490351001001014,30,54969
490351001001015,30,1016
490351001001016,30,1282
490351001001017,30,17322
490351001001018,30,47091
490351001001019,30,46622
490351001001020,30,43854
490351001001021,30,48636
490351001001022,30,56844
490351001001023,30,64890
490351001001024,30,59020
490351001001025,30,52270
490351001001026,30,47976
490351001001027,30,51463
490351001001028,30,61353
490351001001029,30,60912
490351001001030,30,66127
490351001001031,30,72879
490351001001032,30,67763
490351001001033,30,66244
490351001001034,30,64171
490351001001035,30,46267
490351001001036,30,6457
490351001001037,30,74944
490351001001038,30,63898
490351001002000,30,78639
490351001002001,30,75151
490351001002002,30,69043
490351001002003,30,65494
490351001002004,30,55352
490351001002005,30,61309
490351001002006,30,53678
490351001002007,30,62740
490351001002008,30,70943
490351001002009,30,70245
490351001002010,30,83250
490351001002011,30,84602
490351001002012,30,78749
490351001002013,30,76217
490351001002014,30,66532
490351001002015,30,67859
490351001002016,30,61359
490351001002017,30,76295
490351001002018,30,64038
490351002001000,30,0
490351002001001,30,18
490351002001002,30,10803
490351002001003,30,5042
490351002001004,30,11986
490351002001005,30,5042
490351002001006,30,4595
490351002001007,30,18458
490351002001008,30,17
490351002001009,30,17
490351002001010,30,62829
490351002001011,30,18955
490351002001012,30,51
490351002001013,30,639
490351002001014,30,1178
490351002001015,30,2685
490351002001016,30,9855
490351002001017,30,25595
490351002001018,30,39203
490351002001019,30,7261
490351002001020,30,45164
490351002001021,30,49493
490351002001022,30,57036
490351002001023,30,60386
490351002001024,30,60389
490351002001025,30,61899
490351002001026,30,46399
490351002001027,30,42562
490351002001028,30,50603
490351002001029,30,60856
490351002001030,30,65330
490351002001031,30,67521
490351002001032,30,54763
490351002001033,30,56880
490351002001034,30,62898
490351002001035,30,64944
490351002001036,30,10702
490351003061000,30,17815
490351003061001,30,26837
490351003061002,30,19679
490351003061003,30,22472
490351003061004,30,22474
490351003061005,30,22605
490351003061006,30,40162
490351003062000,30,22651
490351003062001,30,52332
490351003062002,30,17600
490351003062003,30,24447
490351003062004,30,67297
490351003062005,30,30828
490351003062006,30,39776
490351003062007,30,27542
490351003062008,30,27764
490351003062009,30,24087
490351003062010,30,28480
490351003062011,30,26832
490351003062012,30,27304
490351003062013,30,46016
