geoid,threshold,tot_jobs
410050201001002,30,7810
410050201001003,30,10813
410050201001004,30,22734
410050201001005,30,15581
410050201001006,30,19449
410050201001007,30,19448
410050201001008,30,22287
410050201001009,30,19656
410050201001010,30,26254
410050201001011,30,8199
410050201001012,30,4995
410050201001013,30,8030
410050201001014,30,5251
410050201001015,30,5786
410050201001016,30,20207
410050201001017,30,20169
410050201001018,30,19700
410050201001019,30,9463
410050201001020,30,9224
410050201001021,30,13450
410050201001022,30,13450
410050201001023,30,10812
410050201001024,30,10921
410050201001025,30,16219
410050201001026,30,7972
410050201001027,30,4563
410050201001028,30,5244
410050201001029,30,6637
410050201001030,30,6681
410050201001031,30,22040
410050201001032,30,4286
410050201001033,30,4473
410050201001034,30,4886
410050201001035,30,5284
410050201001036,30,4472
410050201001038,30,8179
410050201001039,30,9463
410050201001040,30,9463
410050201001042,30,720
410050201001043,30,2757
410050201001044,30,2493
410050201001045,30,2626
410050201001046,30,3226
410050201001047,30,3481
410050201001048,30,4530
410050201001049,30,6483
410050201001050,30,5535
410050201001051,30,6040
410050201001052,30,4451
410050201001053,30,2919
410050201001054,30,3199
410050201001055,30,3160
410050201001056,30,1741
410050201001057,30,3397
410050201001058,30,3365
410050201001059,30,3345
410050201001060,30,2567
410050201001061,30,3302
410050201001062,30,5133
410050201001063,30,5096
410050201001064,30,5899
410050201001065,30,5909
410050201001066,30,7586
410050201001067,30,7744
410050201001068,30,9422
410050201001069,30,7681
410050201001070,30,8623
410050201001071,30,7273
410050201001072,30,6412
410050201001073,30,5368
410050201001074,30,6187
410050201001075,30,7850
410050201001076,30,6340
410050201001077,30,7412
410050201001078,30,8302
410050201001079,30,6415
410050201001080,30,8028
410050201001081,30,7701
410050201001082,30,3861
410050201001083,30,4547
410050201001084,30,5085
410050201001085,30,4503
410050201001086,30,2980
410050201001087,30,14772
410050201001088,30,7950
410050201001089,30,5532
410050201001090,30,6160
410050201001091,30,5276
410050201001092,30,2860
410050201001093,30,6096
410050201001094,30,8197
410050201001095,30,5535
410050201002000,30,3919
410050201002001,30,10460
410050201002002,30,5530
410050201002003,30,8515
410050201002004,30,5343
410050201002005,30,8275
410050201002006,30,6496
410050201002007,30,4990
410050201002008,30,6329
410050201002009,30,11796
410050201002010,30,5916
410050201002011,30,6805
410050201002012,30,6799
410050201002013,30,5469
410050201002014,30,5916
410050201002015,30,7446
410050201002016,30,10275
410050201002017,30,5370
410050201002018,30,8280
410050201002019,30,4337
410050201002020,30,5416
410050201002021,30,5206
410050201002022,30,6638
410050201002023,30,6051
410050201002024,30,5456
410050201002025,30,5603
410050201002026,30,5913
410050201002027,30,6200
410050201002028,30,6376
410050201002029,30,14404
410050201002030,30,12248
410050201002031,30,9413
410050201002032,30,9424
410050201002033,30,9739
410050201002034,30,8514
410050201002035,30,8526
410050201002036,30,8526
410050201002037,30,7124
410050201002038,30,7124
410050201002039,30,7288
410050201002040,30,6874
410050201002041,30,6723
410050201002042,30,6723
410050201002043,30,8613
410050201002044,30,8005
410050201002045,30,7964
410050201002046,30,20210
410050201003000,30,20656
410050201003001,30,16772
410050201003002,30,12555
410050201003003,30,12555
410050201003004,30,12555
410050201003005,30,11054
410050201003006,30,11237
410050201003007,30,11237
410050201003008,30,13085
410050201003009,30,11245
410050201003010,30,9741
410050201003011,30,8758
410050201003012,30,8760
410050201003013,30,8760
410050201003014,30,8361
410050201003015,30,8090
410050201003016,30,7384
410050201003017,30,7384
410050201003018,30,7384
410050201003019,30,7295
410050201003020,30,8752
410050201003021,30,8402
410050201003022,30,8960
410050201003023,30,9068
410050201003024,30,9646
410050201003025,30,10633
410050201003026,30,10311
410050201003027,30,11539
410050201003028,30,11539
410050201003029,30,13084
410050201003030,30,15852
410050201003031,30,15852
410050201003032,30,15845
410050201003033,30,14373
410050201003034,30,14373
410050201003035,30,17830
410050201003036,30,15488
410050201003037,30,15263
410050201003038,30,17825
410050201003039,30,18060
410050201003040,30,18341
410050201003041,30,18381
410050201003042,30,21731
410050201003043,30,18661
410050201003044,30,15913
410050201003045,30,16195
410050201003046,30,19015
410050201003047,30,15850
410050201003048,30,13395
410050201003049,30,13399
410050201003050,30,12203
410050201003051,30,11101
410050201003052,30,11381
410050201003053,30,10393
410050201003054,30,10393
410050201003055,30,9713
410050201003056,30,9150
410050201003057,30,21283
410050202001000,30,11627
410050202001001,30,10421
410050202001002,30,10682
410050202001003,30,8925
410050202001004,30,6289
410050202001005,30,5541
410050202001006,30,9844
410050202001007,30,6659
410050202001008,30,6501
410050202001009,30,8356
410050202001010,30,7173
410050202001011,30,10066
410050202002000,30,2757
410050202002001,30,5996
410050202002002,30,4969
410050202002003,30,6915
410050202002004,30,3604
410050202002005,30,5960
410050202002006,30,7388
410050202002007,30,5635
410050202002008,30,5932
410050202002009,30,5905
410050202002010,30,10426
410050202002011,30,11603
410050202002012,30,9375
410050202002013,30,12774
410050202002014,30,4610
410050202002015,30,2668
410050202002016,30,6155
410050202002017,30,3375
410050202002018,30,8137
410050202002019,30,9839
410050202002020,30,5629
410050202002021,30,13292
410050202003000,30,24419
410050202003001,30,9730
410050202003002,30,13391
410050202003003,30,13391
410050202003004,30,25341
410050202003005,30,21583
410050202003006,30,19007
410050202003007,30,19136
410050202003008,30,16203
410050202003009,30,15849
410050202003010,30,13397
410050202003011,30,13401
410050202003012,30,13066
410050202003013,30,10393
410050202003014,30,9712
410050202003015,30,9712
410050202003016,30,9153
410050202003017,30,8742
410050202003018,30,7216
410050202003019,30,11234
410050202003020,30,7507
410050202003021,30,5361
410050202003022,30,5156
410050202003023,30,5066
410050202003024,30,6316
410050202003025,30,7507
410050202003026,30,7267
410050202004000,30,5323
410050202004001,30,11911
410050202004003,30,5405
410050202004004,30,9709
410050202004005,30,6183
410050202004006,30,4289
410050202004007,30,2618
410050202004008,30,655
410050202004009,30,655
410050202004010,30,1322
410050202004011,30,2260
410050202004012,30,1051
410050202004013,30,715
410050202004014,30,660
410050202004016,30,4406
410050202004017,30,3649
410050202004018,30,5192
410050202004019,30,5995
410050202004020,30,7157
410050202004021,30,8559
410050202004022,30,5570
410050202004023,30,8903
410050202004024,30,6921
410050202004025,30,8376
410050202004026,30,8899
410050202004027,30,6921
410050202004028,30,4412
410050202004031,30,3247
410050202004032,30,7439
410050202004034,30,7619
410050202004035,30,6342
410050202004036,30,8375
410050202004037,30,6081
410050202005001,30,7024
410050202005002,30,10421
410050202005003,30,5569
410050202005004,30,5127
410050202005006,30,5427
410050202005007,30,8096
410050202005008,30,8162
410050202005009,30,6720
410050202005010,30,8845
410050202005011,30,8555
410050202005012,30,5934
410050202005013,30,7439
410050202005014,30,8469
410050202005015,30,6238
410050202005017,30,7766
410050202005019,30,6636
410050202005020,30,7258
410050202005021,30,10179
410050202005022,30,10220
410050202005023,30,9195
410050202005024,30,11341
410050203021000,30,13762
410050203021001,30,13094
410050203021002,30,15607
410050203021003,30,20132
410050203021004,30,20570
410050203021005,30,23940
410050203021006,30,24664
410050203021007,30,24016
410050203021008,30,24258
410050203021009,30,24372
410050203021010,30,18617
410050203021011,30,15229
410050203021012,30,15305
410050203021013,30,15463
410050203021014,30,16195
410050203021015,30,11409
410050203021016,30,9360
410050203021017,30,12208
410050203021018,30,13292
410050203021019,30,11379
410050203021020,30,10919
