geoid,threshold,tot_jobs
060730001001000,30,12817
060730001001001,30,11653
060730001001002,30,12896
060730001001003,30,14315
060730001001004,30,14493
060730001001005,30,7370
060730001001006,30,16321
060730001001007,30,15633
060730001001008,30,17620
060730001001009,30,11706
060730001001010,30,9065
060730001001011,30,7254
060730001001012,30,5572
060730001001013,30,34933
060730001001014,30,16740
060730001001015,30,18344
060730001001016,30,18792
060730001001017,30,19923
060730001001018,30,17616
060730001001019,30,26833
060730001001020,30,11595
060730001001021,30,11677
060730001001022,30,15372
060730001001023,30,16250
060730001001024,30,14046
060730001001025,30,15228
060730001001026,30,16457
060730001001027,30,16422
060730001001028,30,15704
060730001001029,30,16008
060730001001030,30,27277
060730001001031,30,30230
060730001001032,30,34697
060730001001033,30,25660
060730001001034,30,36365
060730001001035,30,17739
060730001001036,30,16931
060730001001037,30,17855
060730001001038,30,18606
060730001001039,30,18425
060730001001040,30,24592
060730001002000,30,5613
060730001002001,30,17042
060730001002002,30,21602
060730001002003,30,12008
060730001002004,30,13903
060730001002005,30,12840
060730001002006,30,12992
060730001002007,30,12774
060730001002008,30,11588
060730001002009,30,16182
060730001002010,30,13761
060730001002011,30,14033
060730001002012,30,23935
060730001002013,30,14466
060730001002014,30,18031
060730001002015,30,17701
060730001002016,30,12489
060730001002017,30,50974
060730001002018,30,16876
060730001002019,30,14971
060730001002020,30,15901
060730001002021,30,17756
060730001002022,30,26233
060730001002023,30,16875
060730001002024,30,23403
060730001002025,30,36141
060730001002026,30,47495
060730001002027,30,14844
060730001002028,30,19269
060730001002029,30,22048
060730001002030,30,15591
060730001002031,30,14763
060730001002032,30,11484
060730001002033,30,12630
060730001002034,30,16828
060730001002035,30,31309
060730001002036,30,28133
060730001002037,30,28133
060730001002038,30,33640
060730001002039,30,13822
060730001002040,30,12964
060730001002041,30,18357
060730001002042,30,20892
060730001002043,30,16490
060730001002044,30,23300
060730001002045,30,25017
060730001002046,30,56749
060730001002047,30,47498
060730001002048,30,39611
060730001002049,30,33344
060730001002050,30,20828
060730001002051,30,18393
060730002011000,30,5702
060730002011001,30,34654
060730002011002,30,32566
060730002011003,30,7679
060730002011004,30,20817
060730002011005,30,6173
060730002011006,30,24153
060730002011007,30,6157
060730002011008,30,9737
060730002011009,30,34297
060730002011010,30,35413
060730002011011,30,7696
060730002011012,30,18371
060730002011013,30,18371
060730002011014,30,7443
060730002011015,30,42206
060730002011016,30,42206
060730002011017,30,52821
060730002011018,30,47796
060730002011019,30,48296
060730002011020,30,50789
060730002011021,30,18831
060730002011022,30,20782
060730002011023,30,44062
060730002011024,30,44322
060730002011025,30,50942
060730002011026,30,45329
060730002011027,30,45775
060730002011028,30,42479
060730002011029,30,34413
060730002011030,30,33250
060730002011031,30,25475
060730002011032,30,25461
060730002011033,30,37639
060730002011034,30,37153
060730002011035,30,40982
060730002011036,30,40982
060730002011037,30,52750
060730002011038,30,52529
060730002011039,30,58749
060730002011040,30,59216
060730002011041,30,65624
060730002011042,30,51651
060730002011043,30,51651
060730002011044,30,69655
060730002011045,30,44312
060730002011046,30,57668
060730002011047,30,55799
060730002011048,30,64309
060730002011049,30,81312
060730002011050,30,71889
060730002011051,30,70781
060730002011052,30,70032
060730002011053,30,78746
060730002011054,30,78169
060730002011055,30,73705
060730002011056,30,66085
060730002011057,30,82311
060730002011058,30,73690
060730002011059,30,65898
060730002011060,30,59809
060730002011061,30,46970
060730002011062,30,39467
060730002011063,30,78043
060730002011064,30,91715
060730002011065,30,87781
060730002011066,30,7449
060730002021000,30,67326
060730002021001,30,40557
060730002021002,30,30309
060730002021003,30,24266
060730002021004,30,81389
060730002021005,30,87109
060730002021006,30,115300
060730002021007,30,109141
060730002021008,30,74835
060730002021009,30,36444
060730002021010,30,27174
060730002021011,30,81095
060730002021012,30,16763
060730002021013,30,59536
060730002021014,30,70535
060730002021015,30,104031
060730002021016,30,114140
060730002021017,30,113768
060730002021018,30,89107
060730002022000,30,17960
060730002022001,30,28768
060730002022002,30,36100
060730002022003,30,38875
060730002022004,30,40309
060730002022005,30,99221
060730002022006,30,66161
060730002022007,30,47022
060730002022008,30,73242
060730002022009,30,73242
060730002023000,30,97999
060730002023001,30,96656
060730002023002,30,102299
060730002023003,30,97413
060730002023004,30,79509
060730002023005,30,82903
060730002023006,30,94834
060730002023007,30,77332
060730002023008,30,89847
060730002023009,30,82644
060730002023010,30,86282
060730002023011,30,52494
060730002023012,30,51037
060730002023013,30,26437
060730002023014,30,52494
060730002023015,30,40430
060730002023016,30,36052
060730002023017,30,51494
060730002023018,30,51255
060730002023019,30,67657
060730002023020,30,58815
060730002023021,30,25639
060730002023022,30,25478
060730002023023,30,35318
060730002023024,30,35848
060730002023025,30,28223
060730002023026,30,36938
060730002023027,30,36912
060730003001000,30,117734
060730003001001,30,116393
060730003001002,30,112798
060730003001003,30,97161
060730003001004,30,67248
060730003001005,30,105913
060730003001006,30,90903
060730003001007,30,89432
060730003002000,30,135788
060730003002001,30,125914
060730003002002,30,127376
060730003002003,30,128968
060730003002004,30,121310
060730003002005,30,119766
060730003002006,30,118194
060730003002007,30,110210
060730003002008,30,109988
060730003002009,30,113815
060730003002010,30,114656
060730003002011,30,114656
060730003002012,30,115325
060730003002013,30,117233
060730003002014,30,113637
060730003003000,30,117605
060730003003001,30,117604
060730003003002,30,119480
060730003003003,30,129053
060730003003004,30,107864
060730003003005,30,86969
060730003003006,30,103638
060730003003007,30,75118
060730003003008,30,91037
060730003003009,30,99251
060730003003010,30,114993
060730003003011,30,112580
060730003003012,30,112311
060730003003013,30,112514
060730003003014,30,110632
060730003003015,30,103235
060730003003016,30,103742
060730003003017,30,115128
060730003003018,30,106916
060730003003019,30,101162
060730003003020,30,89009
060730003003021,30,119261
060730003004000,30,110530
060730003004001,30,110946
060730003004002,30,106260
060730003004003,30,108703
