geoid,threshold,tot_jobs
200599541001000,30,0
200599541001001,30,151
200599541001002,30,0
200599541001003,30,2
200599541001004,30,459
200599541001005,30,1
200599541001006,30,0
200599541001007,30,323
200599541001008,30,485
200599541001009,30,0
200599541001010,30,1
200599541001011,30,1
200599541001012,30,1
200599541001013,30,1
200599541001014,30,1
200599541001015,30,483
200599541001016,30,425
200599541001017,30,483
200599541001018,30,483
200599541001019,30,483
200599541001020,30,483
200599541001021,30,483
200599541001022,30,483
200599541001023,30,483
200599541001024,30,483
200599541001025,30,485
200599541001026,30,485
200599541001027,30,485
200599541001028,30,483
200599541001029,30,483
200599541001030,30,483
200599541001031,30,483
200599541001032,30,483
200599541001033,30,483
200599541001034,30,483
200599541001035,30,483
200599541001036,30,483
200599541001037,30,483
200599541001038,30,483
200599541001039,30,421
200599541001040,30,485
200599541001041,30,425
200599541001042,30,417
200599541001043,30,421
200599541001044,30,417
200599541001045,30,417
200599541001046,30,417
200599541001047,30,421
200599541001048,30,417
200599541001049,30,1
200599541001050,30,344
200599541001051,30,483
200599541001052,30,483
200599541001053,30,485
200599541001054,30,483
200599541001055,30,485
200599541001056,30,483
200599541001057,30,485
200599541001058,30,485
200599541001059,30,485
200599541001060,30,485
200599541001061,30,485
200599541001062,30,485
200599541001063,30,485
200599541001064,30,485
200599541001065,30,485
200599541001066,30,485
200599541001067,30,485
200599541001068,30,485
200599541001069,30,485
200599541001070,30,417
200599541002000,30,483
200599541002001,30,485
200599541002002,30,485
200599541002003,30,485
200599541002004,30,483
200599541002005,30,485
200599541002006,30,485
200599541002007,30,485
200599541002008,30,485
200599541002009,30,485
200599541002010,30,485
200599541002011,30,485
200599541002012,30,483
200599541002013,30,485
200599541002014,30,485
200599541002015,30,485
200599541002016,30,485
200599541002017,30,485
200599541002018,30,485
200599541002019,30,483
200599541002020,30,485
200599541002021,30,485
200599541002022,30,485
200599541002023,30,485
200599541002024,30,483
200599541002025,30,483
200599541002026,30,483
200599541002027,30,483
200599541002028,30,482
200599541002029,30,480
200599541002030,30,482
200599541002031,30,62
200599541002032,30,483
200599541002033,30,496
200599541002034,30,494
200599541002035,30,507
200599541002036,30,503
200599541002037,30,494
200599541002038,30,494
200599541002039,30,498
200599541002040,30,485
200599541002041,30,485
200599541002042,30,485
200599541002043,30,100
200599541002044,30,85
200599541002045,30,417
200599541002046,30,481
200599541002047,30,177
200599541002048,30,365
200599541002049,30,17
200599541002050,30,17
200599541002051,30,17
200599541002052,30,7
200599541002053,30,505
200599541002054,30,505
200599541002055,30,505
200599541002056,30,503
200599541002057,30,496
200599541002058,30,496
200599541002059,30,496
200599541002060,30,489
200599541002061,30,489
200599541002062,30,503
200599541002063,30,501
200599541002064,30,485
200599541002065,30,485
200599541002066,30,482
200599541002067,30,489
200599541003000,30,0
200599541003001,30,0
200599541003002,30,0
200599541003003,30,0
200599541003004,30,0
200599541003005,30,0
200599541003006,30,0
200599541003007,30,0
200599541003008,30,0
200599541003009,30,0
200599541003010,30,0
200599541003011,30,0
200599541003012,30,0
200599541003013,30,0
200599541003014,30,0
200599541003015,30,0
200599541003016,30,0
200599541003017,30,0
200599541003018,30,0
200599541003019,30,0
200599541003020,30,0
200599541003021,30,0
200599541003022,30,0
200599541003023,30,0
200599541003024,30,0
200599541003025,30,0
200599541003026,30,0
200599541003027,30,0
200599541003028,30,0
200599541003029,30,0
200599541003030,30,0
200599541003031,30,0
200599541003032,30,0
200599541003033,30,0
200599541003034,30,0
200599541003035,30,0
200599541003036,30,0
200599541003037,30,0
200599541003038,30,0
200599541003039,30,0
200599541003040,30,0
200599541003041,30,0
200599541003042,30,0
200599541003043,30,0
200599541003044,30,0
200599541003045,30,0
200599541003046,30,1
200599541003047,30,0
200599541003048,30,0
200599541003049,30,0
200599541003050,30,0
200599541003051,30,0
200599541003052,30,0
200599541003053,30,0
200599541003054,30,0
200599541003055,30,1
200599541003056,30,0
200599541003057,30,0
200599541003058,30,0
200599541003059,30,0
200599541003060,30,0
200599541003061,30,1
