geoid,threshold,tot_jobs
120110101021000,30,8981
120110101021001,30,10238
120110101021002,30,14875
120110101021003,30,8062
120110101021004,30,9197
120110101021005,30,7527
120110101021006,30,5145
120110101021007,30,2611
120110101021008,30,4683
120110101021009,30,4075
120110101021010,30,5677
120110101021011,30,7377
120110101021012,30,8797
120110101021013,30,13052
120110101021014,30,8261
120110101021015,30,10043
120110101021016,30,7282
120110101021017,30,4688
120110101021018,30,5363
120110101021019,30,6952
120110101021020,30,7949
120110101021021,30,5171
120110101021022,30,6122
120110101021023,30,5026
120110101022000,30,2488
120110101022001,30,3061
120110101022002,30,4316
120110101022003,30,6367
120110101022004,30,5305
120110101022005,30,5387
120110101022006,30,5171
120110101022007,30,12821
120110101022008,30,7473
120110101022009,30,5840
120110101022010,30,6869
120110101022011,30,7243
120110101022012,30,8734
120110101022013,30,9218
120110101022014,30,14019
120110101022015,30,4965
120110101022016,30,4165
120110101022017,30,3988
120110101022018,30,4143
120110101022019,30,3556
120110101022020,30,4306
120110101022021,30,3905
120110101022022,30,3958
120110101022023,30,3732
120110101022024,30,3375
120110101022025,30,5587
120110101022026,30,3487
120110101022027,30,3513
120110101022028,30,2375
120110101022029,30,2081
120110101022030,30,2028
120110101022032,30,6131
120110101022033,30,8427
120110101022034,30,5471
120110101022035,30,6457
120110101022036,30,8729
120110101031000,30,14208
120110101031001,30,8731
120110101031002,30,6623
120110101031003,30,11966
120110101031006,30,10815
120110101031007,30,15299
120110101031008,30,10571
120110101031009,30,12603
120110101031010,30,14297
120110101031011,30,11174
120110101031012,30,10329
120110101031013,30,11097
120110101031014,30,10190
120110101031015,30,10853
120110101031016,30,11093
120110101031017,30,11668
120110101031018,30,13802
120110101031019,30,10493
120110101031020,30,10521
120110101031021,30,10667
120110101031022,30,11341
120110101031023,30,11829
120110101031024,30,11203
120110101031025,30,9818
120110101031026,30,9615
120110101032001,30,6903
120110101032002,30,7543
120110101032003,30,8435
120110101032004,30,11590
120110101032005,30,13218
120110101032006,30,12545
120110101032007,30,11503
120110101032008,30,11124
120110101032009,30,10585
120110101032010,30,9073
120110101032011,30,11013
120110101032012,30,10121
120110101032013,30,9049
120110101032014,30,9429
120110101032015,30,10589
120110101032016,30,9720
120110101032017,30,8730
120110101032018,30,8845
120110101032019,30,8106
120110101032020,30,7617
120110101032021,30,7579
120110101032022,30,9838
120110101032023,30,9558
120110101032024,30,7136
120110101032025,30,8869
120110101032026,30,9291
120110101032027,30,7089
120110101033001,30,6107
120110101033002,30,6349
120110101033003,30,6515
120110101033004,30,6740
120110101033005,30,7319
120110101033006,30,8106
120110101033007,30,8490
120110101033008,30,8627
120110101033009,30,8188
120110101033010,30,6617
120110101033011,30,5885
120110101033012,30,4902
120110101033013,30,5224
120110101041002,30,7115
120110101041003,30,7115
120110101041004,30,4893
120110101041005,30,4265
120110101041006,30,6203
120110101041007,30,4718
120110101041008,30,4489
120110101041009,30,4512
120110101041010,30,7011
120110101041012,30,7819
120110101041013,30,7712
120110101041014,30,6816
120110101041015,30,5027
120110101041016,30,8679
120110101041017,30,6871
120110101041018,30,9169
120110101041019,30,9128
120110101042000,30,8153
120110101042001,30,7819
120110101042002,30,8986
120110101042003,30,6789
120110101042004,30,6140
120110101042005,30,5679
120110101042006,30,5798
120110101042007,30,6203
120110101042008,30,4729
120110101042009,30,4076
120110101042010,30,3167
120110101042011,30,5328
120110101042012,30,5028
120110101042013,30,5409
120110101042014,30,5798
120110101042015,30,5679
120110101042016,30,5328
120110101042017,30,4945
120110101042018,30,4519
120110101042019,30,4285
120110101042020,30,3116
120110101042021,30,3114
120110101042025,30,3047
120110101042026,30,2608
120110102001000,30,10071
120110102001001,30,12688
120110102001002,30,15156
120110102001003,30,14818
120110102001004,30,16205
120110102001005,30,3311
120110102001006,30,17384
120110102001007,30,18264
120110102001008,30,17965
120110102001009,30,16981
120110102001010,30,12791
120110102001011,30,11587
120110102001012,30,16401
120110102001013,30,16437
120110102001014,30,15976
120110102001015,30,16472
120110102001016,30,15616
120110102001017,30,15948
120110102001018,30,14108
120110102001019,30,15699
120110102001020,30,17677
120110102001021,30,14021
120110102001022,30,13383
120110102001023,30,13929
120110102001024,30,14700
120110102001025,30,14372
120110102001026,30,14484
120110102001027,30,14614
120110102001028,30,13198
120110102002000,30,14581
120110102002001,30,15900
120110102002002,30,14861
120110102002003,30,12593
120110102002004,30,12628
120110102002005,30,10218
120110102002006,30,9901
120110102002007,30,11502
120110102002008,30,11835
120110102002009,30,12181
120110102002010,30,11478
120110102002011,30,11478
120110102002012,30,12534
120110102002013,30,15055
120110102002014,30,10284
120110102002015,30,14056
120110102002016,30,11132
120110102002017,30,13738
120110102002018,30,9901
120110102003000,30,14799
120110102003001,30,9941
120110102003002,30,11260
120110102003003,30,11102
120110102003004,30,9762
120110102003005,30,9625
120110102003006,30,11756
120110102004000,30,6162
120110102004001,30,7101
120110102004002,30,7357
120110102004003,30,6390
120110102004004,30,9203
120110102004005,30,7627
120110102004006,30,6435
120110102004007,30,6515
120110102004008,30,7113
120110102004009,30,7318
120110102004010,30,7641
120110102004011,30,7593
120110102004012,30,8119
120110102004013,30,9431
120110102004014,30,9438
120110102004015,30,7370
120110102004016,30,7708
120110102004017,30,6549
120110102004018,30,6468
120110102004019,30,8445
120110102004020,30,8925
120110102004021,30,9159
120110102004022,30,9898
120110102004023,30,9278
120110102004024,30,8899
120110102004025,30,8604
120110102004026,30,8625
120110102005000,30,10766
120110102005001,30,9183
120110102005002,30,9520
120110102005003,30,7560
120110102005004,30,8177
120110102005005,30,8720
120110102005006,30,7970
120110102005007,30,7448
120110102005008,30,7998
120110102005009,30,7902
120110102005010,30,7861
120110102005011,30,7157
120110102005012,30,7022
120110102005013,30,7422
120110102005014,30,7609
120110102006000,30,13582
120110102006001,30,8510
120110102006002,30,9297
120110103041000,30,9952
120110103041001,30,8662
120110103041002,30,6884
120110103041003,30,8727
120110103041004,30,7873
120110103041005,30,6258
120110103041006,30,4031
120110103041007,30,3615
120110103041008,30,6722
120110103041009,30,1605
120110103041010,30,1933
120110103041011,30,2724
120110103041012,30,1861
120110103041013,30,1550
120110103041014,30,1411
120110103041015,30,1656
120110103041016,30,2466
120110103041017,30,2708
120110103041018,30,3321
120110103041019,30,3950
120110103041020,30,3597
120110103041021,30,3935
120110103041022,30,2725
120110103041023,30,2518
120110103041024,30,2264
120110103041025,30,4223
120110103041026,30,4628
120110103041027,30,7769
120110103041028,30,6637
120110103041029,30,5254
120110103041030,30,3098
120110103041031,30,7769
120110103051000,30,9622
120110103051001,30,11421
120110103051002,30,1389
120110103051003,30,13824
120110103051004,30,2451
120110103051005,30,2584
120110103051006,30,11609
120110103051007,30,7512
120110103051008,30,4580
120110103051009,30,10863
120110103051011,30,964
120110103051012,30,1477
120110103051013,30,280
120110103052000,30,8730
120110103052001,30,6568
120110103052002,30,7099
120110103052003,30,1761
120110103052004,30,8606
120110103052005,30,1142
120110103052006,30,5256
120110103052007,30,9434
120110103052008,30,4930
120110103052009,30,8631
120110103052010,30,7116
120110103053000,30,194
120110103053001,30,219
120110103053002,30,340
120110103053003,30,1426
120110103053004,30,299
120110103053005,30,6904
120110103053006,30,214
120110103053007,30,214
120110103053008,30,1194
120110103053009,30,614
120110103053010,30,618
120110103053011,30,1194
120110103061000,30,12343
120110103061001,30,10748
120110103061002,30,9941
120110103061003,30,11233
120110103061004,30,11001
120110103061005,30,10683
120110103061006,30,10107
120110103061007,30,9576
120110103061008,30,9567
120110103061009,30,8610
120110103061010,30,5848
120110103061011,30,11293
120110103061012,30,7797
120110103061013,30,7634
120110103061014,30,7717
120110103061015,30,6459
120110103061016,30,7256
120110103061017,30,7299
120110103062000,30,10649
120110103062001,30,13840
120110103062002,30,15066
120110103062003,30,12904
120110103062004,30,13651
120110103062005,30,13300
120110103062006,30,10884
120110103062007,30,10884
120110103062008,30,10505
120110103062009,30,10505
120110103062010,30,11263
120110103062011,30,12100
120110103062012,30,12580
120110103062013,30,9568
120110103062014,30,12088
120110103062015,30,10578
120110103062016,30,9409
120110103062017,30,10239
120110103062018,30,9750
120110103062019,30,9607
120110103062020,30,9786
120110103062021,30,8455
120110103062022,30,10628
120110103062023,30,9462
120110103062024,30,8447
120110103062025,30,7922
120110103062026,30,9135
120110103062027,30,9267
120110103062028,30,11404
120110103062029,30,9489
120110103062030,30,8868
120110103062031,30,8076
120110103062032,30,8421
120110103062033,30,8628
120110103062034,30,8561
120110103062035,30,9176
120110103062036,30,9349
120110103062037,30,8613
120110103062038,30,8609
120110103062039,30,11272
120110103071000,30,6071
120110103071001,30,10049
120110103071002,30,4875
120110103071003,30,10700
120110103071004,30,6660
120110103071005,30,10720
120110103071006,30,5604
120110103071007,30,5207
120110103071008,30,8441
120110103071009,30,1928
120110103071010,30,5967
120110103071011,30,8806
120110103071012,30,11483
120110103071013,30,10987
120110103071014,30,9006
120110103071015,30,13879
120110103071016,30,15293
120110103071017,30,11677
120110103071018,30,11484
120110103071019,30,13608
120110103071020,30,10701
120110103071021,30,10871
120110103072000,30,4698
120110103072001,30,4675
120110103072002,30,5932
120110103072003,30,5480
120110103072004,30,5358
120110103072005,30,5358
120110103072006,30,5547
120110103072007,30,6002
120110103072008,30,6483
120110103072009,30,6549
120110103072010,30,10241
120110103072011,30,10933
120110103072012,30,10853
120110103072013,30,11041
120110103072014,30,8979
120110103072015,30,8120
120110103072016,30,9667
120110103072017,30,12790
120110103072018,30,12518
120110103072019,30,6295
120110103072020,30,12499
120110103072021,30,12095
120110103072022,30,12096
120110103072023,30,12697
120110103072024,30,13164
120110103072025,30,15340
120110103072026,30,14318
120110103072027,30,13867
