geoid,threshold,tot_jobs
180190501001000,30,29150
180190501001001,30,32031
180190501001002,30,30664
180190501001003,30,25411
180190501001004,30,23316
180190501001005,30,23203
180190501001006,30,30611
180190501001007,30,36068
180190501001008,30,37239
180190501001009,30,37232
180190501001010,30,46497
180190501001011,30,49360
180190501001012,30,29831
180190501001013,30,27852
180190501001014,30,22323
180190501001015,30,14278
180190501001016,30,21947
180190501001017,30,38345
180190501001018,30,52210
180190501001019,30,32678
180190501001020,30,32472
180190501001021,30,24599
180190501001022,30,26228
180190501001023,30,25992
180190501001024,30,32286
180190501001025,30,25992
180190501001026,30,22419
180190501002000,30,28595
180190501002001,30,28312
180190501002002,30,35457
180190501002003,30,31796
180190501002004,30,44158
180190501002005,30,43908
180190501002006,30,34035
180190501002007,30,36883
180190501002008,30,36621
180190501002009,30,38013
180190501002010,30,40377
180190501002011,30,41130
180190501002012,30,45962
180190501002013,30,40155
180190501002014,30,36517
180190501002015,30,28911
180190501002016,30,28666
180190501002017,30,34545
180190501002018,30,33526
180190501002019,30,34570
180190501002020,30,33123
180190501002021,30,36793
180190501002022,30,30069
180190501002023,30,27892
180190501002024,30,45988
180190501002025,30,42425
180190501002026,30,48755
180190501002027,30,50292
180190501002028,30,46695
180190501002029,30,40787
180190501002030,30,38269
180190501002031,30,37288
180190501002032,30,31856
180190501002033,30,28970
180190501002034,30,28970
180190501002035,30,27988
180190501002036,30,27071
180190501002037,30,34212
180190501002038,30,37234
180190501002039,30,40081
180190501002040,30,31732
180190501002041,30,44454
180190501002042,30,42888
180190501002043,30,34961
180190501002044,30,47097
180190501002045,30,54134
180190501002046,30,43191
180190501002047,30,33189
180190501002048,30,47220
180190501002049,30,46195
180190501002050,30,43275
180190501002051,30,38220
180190501002052,30,43513
180190501002053,30,41040
180190501002054,30,52410
180190501002055,30,52257
180190501002056,30,49177
180190501002057,30,43275
180190501002058,30,34827
180190501002059,30,40578
180190501002060,30,40338
180190501002061,30,51364
180190501002062,30,41723
180190501002063,30,45544
180190501002064,30,48552
180190501002065,30,35002
180190501002066,30,53453
180190501002067,30,23777
180190501002068,30,24927
180190501002069,30,29660
180190501002070,30,20570
180190501002071,30,25356
180190501002072,30,25281
180190501002073,30,25657
180190501002074,30,31926
180190501002075,30,22814
180190501002076,30,25655
180190501002077,30,41789
180190501002078,30,46982
180190501002079,30,45144
180190501002080,30,46030
180190501002081,30,48732
180190501002082,30,46821
180190501002083,30,42822
180190501002084,30,40383
180190501002085,30,55181
180190502001000,30,7718
180190502001001,30,6041
180190502001002,30,7402
180190502001003,30,5237
180190502001004,30,7718
180190502001005,30,11463
180190502001006,30,5730
180190502001007,30,13842
180190502001008,30,13959
180190502001009,30,18001
180190502001010,30,11336
180190502001011,30,16943
180190502001012,30,7673
180190502001013,30,8940
180190502001014,30,13689
180190502001015,30,7716
180190502001016,30,11541
180190502001017,30,16697
180190502001018,30,17343
180190502001019,30,18070
180190502001020,30,9915
180190502001021,30,13785
180190502001022,30,13485
180190502001023,30,15792
180190502001024,30,13753
180190502001025,30,19028
180190502001026,30,20902
180190502001027,30,18790
180190502001028,30,20550
180190502001029,30,20587
180190502001030,30,18280
180190502001031,30,14967
180190502001032,30,15616
180190502001033,30,20902
180190502001034,30,20261
180190502001035,30,26290
180190502001036,30,16726
180190502001037,30,15792
180190502001038,30,19388
180190502001039,30,26581
180190502001040,30,7754
180190502001041,30,7400
180190502001042,30,7195
180190502001043,30,7839
180190502001044,30,6054
180190502001045,30,11155
180190502001046,30,11159
180190502002000,30,9659
180190502002001,30,8349
180190502002002,30,14074
180190502002003,30,19333
180190502002004,30,18479
180190502002005,30,21190
180190502002006,30,22030
180190502002007,30,22935
180190502002008,30,26248
180190502002009,30,23044
180190502002010,30,25983
180190502002011,30,24419
180190502002012,30,27814
180190502002013,30,25850
180190502002014,30,22599
180190502002015,30,20787
180190502002016,30,19039
180190502002017,30,15466
180190502002018,30,13796
180190502002019,30,20770
180190502002020,30,20267
180190502002021,30,24608
180190502002022,30,13933
180190502002023,30,9094
180190502002024,30,22049
180190502002025,30,22594
180190502002026,30,20781
180190502002027,30,20781
180190502002028,30,19048
180190502002029,30,20949
180190502002030,30,27289
180190502002031,30,28318
180190502002032,30,30318
180190502002033,30,31109
180190502002034,30,23111
180190502002035,30,19151
180190502002036,30,19110
180190502002037,30,16575
180190502002038,30,24073
180190502002039,30,22589
180190502002040,30,27277
180190502002041,30,32072
180190502002042,30,25841
180190502002043,30,22375
180190502002044,30,22872
180190502002045,30,24992
180190502002046,30,22411
180190502002047,30,23429
180190502002048,30,23662
180190502002049,30,25763
180190502002050,30,30799
180190502002051,30,29942
180190502002052,30,27680
180190502002053,30,24263
180190502002054,30,26178
180190502002055,30,27517
180190502002056,30,30696
180190502002057,30,27970
180190502002058,30,26855
180190502002059,30,32143
180190502002060,30,27510
180190502002061,30,32986
180190502002062,30,37130
180190502002063,30,19110
180190502002064,30,23132
180190502002065,30,27239
180190502002066,30,24717
180190502002067,30,24548
