"GEOID","quantScore"
"29189214602",NA
"29189214700",NA
"29189214800",NA
"29189214900",NA
"29189215001",NA
"29189215003",NA
"29189215004",NA
"29189215005",NA
"29189215102",NA
"29189215103",NA
"29189215105",NA
"29189215141",NA
"29189215142",NA
"29189215143",NA
"29189215144",NA
"29189215201",NA
"29189215202",NA
"29189215231",NA
"29189215232",NA
"29189215301",NA
"29189215302",NA
"29189215400",NA
"29189215500",NA
"29189215600",NA
"29189215700",NA
"29189215800",NA
"29189215900",NA
"29189216000",2.5
"29189216100",3.25
"29189216200",NA
"29189216300",NA
"29189216400",3.875
"29189216500",NA
"29189216600",NA
"29189216700",NA
"29189216800",3.33333333333333
"29189216900",2.66666666666667
"29189217000",NA
"29189217200",NA
"29189217300",NA
"29189217400",NA
"29189217500",NA
"29189217600",NA
"29189217701",NA
"29189217702",NA
"29189217802",NA
"29189217806",NA
"29189217807",NA
"29189217841",NA
"29189217842",NA
"29189217851",NA
"29189217852",NA
"29189217921",NA
"29189217923",NA
"29189217931",NA
"29189217932",NA
"29189217941",NA
"29189217942",NA
"29189217943",NA
"29189217944",NA
"29189218003",NA
"29189218011",NA
"29189218012",NA
"29189218102",NA
"29189218103",NA
"29189218201",NA
"29189218300",NA
"29189218401",NA
"29189218402",NA
"29189218500",NA
"29189218600",NA
"29189218800",NA
"29189218900",NA
"29189219100",NA
"29189219200",NA
"29189219300",NA
"29189219400",NA
"29189219500",NA
"29189219600",NA
"29189219700",NA
"29189219800",NA
"29189219900",NA
"29189220001",NA
"29189220002",NA
"29189220100",NA
"29189220200",NA
"29189220300",NA
"29189220431",NA
"29189220432",NA
"29189220441",NA
"29189220442",NA
"29189220443",NA
"29189220444",NA
"29189220445",NA
"29189220446",NA
"29189220501",NA
"29189220502",NA
"29189220601",NA
"29189220602",NA
"29189220701",NA
"29189220702",NA
"29189220703",NA
"29189220801",NA
"29189220802",NA
"29189220803",NA
"29189221000",NA
"29189221100",NA
"29189221201",NA
"29189221202",NA
"29189221301",NA
"29189221302",NA
"29189221332",NA
"29189221335",NA
"29189221421",NA
"29189221422",NA
"29189221423",NA
"29189221424",NA
"29189221502",NA
"29189221503",NA
"29189221506",NA
"29189221621",NA
"29189221624",NA
"29189221625",NA
"29189221626",NA
"29189221627",NA
"29189221628",NA
"29189221629",NA
"29189221800",NA
"29189221900",NA
"29189222000",NA
"29189222100",NA
"29219820101",NA
"29219820102",NA
"29219820103",NA
"29219820201",NA
"29219820202",NA
"29510101100",NA
"29510101200",NA
"29510101300",NA
"29510101400",NA
"29510101500",NA
"29510101800",NA
"29510102100",NA
"29510102200",NA
"29510102300",NA
"29510102400",NA
"29510102500",NA
"29510103100",NA
"29510103400",NA
"29510103600",NA
"29510103700",2.5
"29510103800",NA
"29510104200",NA
"29510104500",NA
"29510105198",NA
"29510105200",NA
"29510105300",NA
"29510105400",2.33333333333333
"29510105500",2.33333333333333
"29510106100",2.33333333333333
"29510106200",NA
"29510106300",2.33333333333333
"29510106400",2.66666666666667
"29510106500",2.5
"29510106600",2.25
"29510106700",2.5
"29510107200",3
"29510107300",2.8
"29510107400",3
"29510107500",3
"29510107600",NA
"29510108100",NA
"29510108200",NA
"29510108300",NA
"29510109600",NA
"29510109700",NA
"29510110100",2.2
"29510110200",3
"29510110300",2
"29510110400",1.66666666666667
"29510110500",NA
"29510111100",1.25
"29510111200",1.75
"29510111300",1.5
"29510111400",1.5
"29510111500",1.4
"29510112100",NA
"29510112200",2.5
"29510112300",NA
"29510112400",NA
"29510113500",NA
"29510114101",3
"29510114102",NA
"29510114200",NA
"29510114300",3.33333333333333
"29510115100",NA
"29510115200",NA
"29510115300",2.5
"29510115400",2.66666666666667
"29510115500",2
"29510115600",NA
"29510115700",NA
"29510116100",3
"29510116200",NA
"29510116301",NA
"29510116302",2.5
"29510116400",2.5
"29510116500",NA
"29510117100",NA
"29510117200",NA
"29510117400",NA
"29510118100",NA
"29510118400",NA
"29510118600",NA
"29510119101",NA
"29510119102",2
"29510119200",NA
"29510119300",NA
"29510120200",1.5
"29510121100",NA
"29510121200",1
"29510123100",2
"29510123200",1.5
"29510123300",1.5
"29510124100",NA
"29510124200",1.5
"29510124300",NA
"29510124600",NA
"29510125500",NA
"29510125600",NA
"29510125700",NA
"29510126600",NA
"29510126700",NA
"29510126800",NA
"29510126900",NA
"29510127000",NA
"29510127100",1.33333333333333
"29510127200",NA
"29510127300",NA
"29510127400",NA
"29510127500",NA
"29510127600",NA
