"GEOID","quantScore"
"41067032901",NA
"41067032902",NA
"41067033000",NA
"41067033101",NA
"41067033102",NA
"41067033200",NA
"41067033301",NA
"41067033302",NA
"41067033400",NA
"41067033500",NA
"41067033600",NA
"41071030101",NA
"41071030102",NA
"41071030201",NA
"41071030202",NA
"41071030301",NA
"41071030302",NA
"41071030400",NA
"41071030501",NA
"41071030502",NA
"41071030601",NA
"41071030602",NA
"41071030701",NA
"41071030702",NA
"41071030801",NA
"41071030802",NA
"41071030900",NA
"41071031000",NA
"53011040101",NA
"53011040102",NA
"53011040201",NA
"53011040202",NA
"53011040203",NA
"53011040301",NA
"53011040302",NA
"53011040403",NA
"53011040407",NA
"53011040408",NA
"53011040409",NA
"53011040411",NA
"53011040412",NA
"53011040413",NA
"53011040414",NA
"53011040415",NA
"53011040416",NA
"53011040504",NA
"53011040505",NA
"53011040507",NA
"53011040508",NA
"53011040509",NA
"53011040510",NA
"53011040511",NA
"53011040603",NA
"53011040604",NA
"53011040605",NA
"53011040608",NA
"53011040609",NA
"53011040610",NA
"53011040703",NA
"53011040706",NA
"53011040707",NA
"53011040709",NA
"53011040710",NA
"53011040711",NA
"53011040712",NA
"53011040803",NA
"53011040805",NA
"53011040806",NA
"53011040808",NA
"53011040809",NA
"53011040810",NA
"53011040904",NA
"53011040905",NA
"53011040907",NA
"53011040908",NA
"53011040909",NA
"53011040910",NA
"53011041003",NA
"53011041005",NA
"53011041007",NA
"53011041008",NA
"53011041009",NA
"53011041010",NA
"53011041011",NA
"53011041104",NA
"53011041105",NA
"53011041107",NA
"53011041108",NA
"53011041110",NA
"53011041111",NA
"53011041112",NA
"53011041201",NA
"53011041203",NA
"53011041205",NA
"53011041206",NA
"53011041309",NA
"53011041310",NA
"53011041312",NA
"53011041313",NA
"53011041317",NA
"53011041318",NA
"53011041319",NA
"53011041320",NA
"53011041321",NA
"53011041322",NA
"53011041323",NA
"53011041325",NA
"53011041326",NA
"53011041327",NA
"53011041328",NA
"53011041329",NA
"53011041330",NA
"53011041331",NA
"53011041332",NA
"53011041333",NA
"53011041400",NA
"53011041500",NA
"53011041600",NA
"53011041700",NA
"53011041800",NA
"53011041900",NA
"53011042000",NA
"53011042100",NA
"53011042300",NA
"53011042400",NA
"53011042500",NA
"53011042600",NA
"53011042700",NA
"53011042800",NA
"53011042900",NA
"53011043000",NA
"53011043100",NA
