"GEOID","quantScore"
"51810045406",NA
"51810045407",NA
"51810045408",NA
"51810045412",NA
"51810045414",NA
"51810045415",NA
"51810045417",NA
"51810045420",NA
"51810045421",NA
"51810045422",NA
"51810045423",NA
"51810045424",NA
"51810045425",NA
"51810045426",NA
"51810045427",NA
"51810045428",NA
"51810045601",NA
"51810045603",NA
"51810045604",NA
"51810045801",NA
"51810045803",NA
"51810045805",NA
"51810045806",NA
"51810045807",NA
"51810045808",NA
"51810045809",NA
"51810045810",NA
"51810046002",NA
"51810046005",NA
"51810046006",NA
"51810046009",NA
"51810046010",NA
"51810046011",NA
"51810046012",NA
"51810046013",NA
"51810046014",NA
"51810046015",NA
"51810046016",NA
"51810046204",NA
"51810046206",NA
"51810046207",NA
"51810046211",NA
"51810046212",NA
"51810046213",NA
"51810046214",NA
"51810046216",NA
"51810046217",NA
"51810046219",NA
"51810046220",NA
"51810046221",NA
"51810046222",NA
"51810046223",NA
"51810046224",NA
"51810046225",NA
"51810046400",NA
"51830370100",NA
"51830370200",NA
"51830370300",NA
