"GEOID","quantScore"
"24013514201",NA
"24013514202",NA
"24025301102",NA
"24025301105",NA
"24025301106",NA
"24025301107",NA
"24025301108",NA
"24025301201",NA
"24025301202",NA
"24025301204",NA
"24025301205",NA
"24025301301",NA
"24025301302",NA
"24025301401",NA
"24025301402",NA
"24025301601",NA
"24025301602",NA
"24025301702",NA
"24025301703",NA
"24025301704",NA
"24025302100",NA
"24025302200",NA
"24025302400",NA
"24025302801",NA
"24025302802",NA
"24025302901",NA
"24025302902",NA
"24025303101",NA
"24025303102",NA
"24025303201",NA
"24025303203",NA
"24025303204",NA
"24025303205",NA
"24025303206",NA
"24025303300",NA
"24025303400",NA
"24025303501",NA
"24025303502",NA
"24025303602",NA
"24025303603",NA
"24025303605",NA
"24025303606",NA
"24025303700",NA
"24025303801",NA
"24025303802",NA
"24025303803",NA
"24025303900",NA
"24025304101",NA
"24025304102",NA
"24025304201",NA
"24025304202",NA
"24025305100",NA
"24025305200",NA
"24025305300",NA
"24025306100",NA
"24025306200",NA
"24025306300",NA
"24025306400",NA
"24025306500",NA
"24027601103",NA
"24027601104",NA
"24027601105",NA
"24027601107",NA
"24027601108",NA
"24027601201",NA
"24027601203",NA
"24027601204",NA
"24027602100",NA
"24027602201",NA
"24027602202",NA
"24027602302",NA
"24027602303",NA
"24027602304",NA
"24027602305",NA
"24027602306",NA
"24027602600",NA
"24027602700",NA
"24027602800",NA
"24027602900",NA
"24027603001",NA
"24027603003",NA
"24027603004",NA
"24027604001",NA
"24027604002",NA
"24027605102",NA
"24027605103",NA
"24027605104",NA
"24027605401",NA
"24027605402",NA
"24027605502",NA
"24027605503",NA
"24027605504",NA
"24027605505",NA
"24027605601",NA
"24027605602",NA
"24027606601",NA
"24027606603",NA
"24027606604",NA
"24027606606",NA
"24027606607",NA
"24027606701",NA
"24027606704",NA
"24027606705",NA
"24027606706",NA
"24027606707",NA
"24027606803",NA
"24027606804",NA
"24027606805",NA
"24027606806",NA
"24027606901",NA
"24027606904",NA
"24027606905",NA
"24027606906",NA
"24027606907",NA
"24035810100",NA
"24035810200",NA
"24035810300",NA
"24035810400",NA
"24035810500",NA
"24035810600",NA
"24035810700",NA
"24035810800",NA
"24035810901",NA
"24035810902",NA
"24035811000",NA
"24510010100",NA
"24510010200",NA
"24510010300",NA
"24510010400",NA
"24510010500",NA
"24510020100",1
"24510020200",1
"24510020300",NA
"24510030100",NA
"24510030200",NA
"24510040100",NA
"24510040200",1
"24510060100",NA
"24510060200",NA
"24510060300",NA
"24510060400",1
"24510070100",NA
"24510070200",2
"24510070300",1.5
"24510070400",1
"24510080101",NA
"24510080102",NA
"24510080200",NA
"24510080301",2
"24510080302",NA
"24510080400",1.66666666666667
"24510080500",NA
"24510080600",1.5
"24510080700",1.5
"24510080800",1
"24510090100",3.25
"24510090200",NA
"24510090300",3.25
"24510090400",NA
"24510090500",NA
