"GEOID","quantScore"
"42003551900",NA
"42003552000",NA
"42003552100",NA
"42003552200",NA
"42003552300",NA
"42003552400",NA
"42003560400",NA
"42003560500",2.66666666666667
"42003560600",2.5
"42003561000",NA
"42003561100",2
"42003561200",1.66666666666667
"42003561400",NA
"42003561500",NA
"42003561600",NA
"42003561700",NA
"42003561900",NA
"42003562000",NA
"42003562300",NA
"42003562400",NA
"42003562500",NA
"42003562600",NA
"42003562700",1
"42003562800",NA
"42003562900",NA
"42003563000",NA
"42003563100",NA
"42003563200",NA
"42003563300",NA
"42003563800",NA
"42003563900",NA
"42003564000",NA
"42003564100",NA
"42003564200",NA
"42003564400",NA
"42003564500",NA
"42003980000",NA
"42003980100",NA
"42003980300",NA
"42003980400",NA
"42003980500",NA
"42003980600",NA
"42003980700",NA
"42003980800",NA
"42003980900",NA
"42003981000",NA
"42003981100",NA
"42003981200",NA
"42003981800",NA
"42003982200",NA
"42007600601",NA
"42007600602",NA
"42007600700",NA
"42007601000",NA
"42007601100",NA
"42007601200",NA
"42007601300",NA
"42007601400",NA
"42007601600",NA
"42007601700",NA
"42007601800",NA
"42007602100",NA
"42007602300",NA
"42007602400",NA
"42007602500",NA
"42007602601",NA
"42007602602",NA
"42007602701",NA
"42007602702",NA
"42007602800",NA
"42007602900",NA
"42007603000",NA
"42007603202",NA
"42007603300",NA
"42007603400",NA
"42007603500",NA
"42007603600",NA
"42007603700",NA
"42007603801",NA
"42007603802",NA
"42007603803",NA
"42007603900",NA
"42007604000",NA
"42007604100",NA
"42007604200",NA
"42007604500",NA
"42007604600",NA
"42007604700",NA
"42007604800",NA
"42007604901",NA
"42007604902",NA
"42007605001",NA
"42007605002",NA
"42007605100",NA
"42007605200",NA
"42007605300",NA
"42007605400",NA
"42007605500",NA
"42007605600",NA
"42007605700",NA
"42007605800",NA
"42019902100",NA
"42019902200",NA
"42019902300",NA
"42019902400",NA
"42019902500",NA
"42019902600",NA
"42019902700",NA
"42019902800",NA
"42019902900",NA
"42019903000",NA
"42019903100",NA
"42019910100",NA
"42019910200",NA
"42019910301",NA
"42019910302",NA
"42019910400",NA
"42019910500",NA
"42019910600",NA
"42019910700",NA
"42019910800",NA
"42019910900",NA
"42019911000",NA
"42019911100",NA
"42019911200",NA
"42019911300",NA
"42019911400",NA
"42019911501",NA
"42019911502",NA
"42019911600",NA
"42019911700",NA
"42019911800",NA
"42019911900",NA
"42019912001",NA
"42019912002",NA
"42019912101",NA
"42019912102",NA
"42019912200",NA
"42019912301",NA
"42019912303",NA
"42019912304",NA
"42019912401",NA
"42019912402",NA
"42019912700",NA
"42019912800",NA
"42051260100",NA
"42051260200",NA
"42051260300",NA
"42051260401",NA
"42051260402",NA
"42051260500",NA
"42051260600",NA
"42051260700",NA
"42051260800",NA
"42051260900",NA
"42051261000",NA
"42051261100",NA
"42051261200",NA
"42051261300",NA
"42051261401",NA
"42051261402",NA
"42051261500",NA
"42051261600",NA
"42051261700",NA
"42051261800",NA
"42051261900",NA
"42051262000",NA
"42051262100",NA
"42051262200",NA
"42051262300",NA
"42051262400",NA
"42051262500",NA
"42051262600",NA
"42051262701",NA
"42051262702",NA
"42051262800",NA
"42051262900",NA
"42051263000",NA
"42051263100",NA
"42051263200",NA
"42051263300",NA
"42125704100",NA
"42125711000",NA
"42125712700",NA
"42125713700",NA
"42125714000",NA
"42125715700",NA
"42125721000",NA
"42125722700",NA
"42125731000",NA
"42125732000",NA
"42125741100",NA
"42125741300",NA
"42125742100",NA
"42125742200",NA
"42125743700",NA
"42125744100",NA
"42125744200",NA
"42125745100",NA
"42125745200",NA
"42125746100",NA
"42125746200",NA
"42125746301",NA
"42125746302",NA
"42125751100",NA
"42125751200",NA
"42125752700",NA
"42125753700",NA
"42125754200",NA
"42125754300",NA
"42125754400",NA
"42125754500",NA
"42125754600",NA
"42125755100",NA
"42125755200",NA
"42125755700",NA
"42125761000",NA
"42125762000",NA
"42125763700",NA
"42125764000",NA
"42125771100",NA
"42125771200",NA
"42125772700",NA
"42125773100",NA
"42125773200",NA
"42125774700",NA
"42125775200",NA
"42125775300",NA
"42125781700",NA
"42125782700",NA
"42125783200",NA
"42125783300",NA
"42125784000",NA
"42125791000",NA
"42125792100",NA
"42125792200",NA
"42125795700",NA
"42125795800",NA
"42125795900",NA
"42125796000",NA
"42129800100",NA
"42129800200",NA
"42129800300",NA
"42129800400",NA
"42129800500",NA
"42129800600",NA
"42129800700",NA
"42129800800",NA
"42129800900",NA
"42129801001",NA
"42129801002",NA
"42129801100",NA
"42129801200",NA
"42129801300",NA
"42129801400",NA
"42129801500",NA
"42129801600",NA
"42129801701",NA
"42129801702",NA
"42129801703",NA
"42129801800",NA
"42129801900",NA
"42129802001",NA
"42129802002",NA
"42129802101",NA
"42129802102",NA
"42129802103",NA
"42129802200",NA
"42129802301",NA
"42129802303",NA
"42129802304",NA
"42129802400",NA
"42129802500",NA
"42129802600",NA
"42129802700",NA
"42129802800",NA
"42129802900",NA
"42129803000",NA
"42129803100",NA
"42129803200",NA
"42129803301",NA
"42129803302",NA
"42129803400",NA
"42129803501",NA
