"GEOID","quantScore"
"39089752500",NA
"39089752800",NA
"39089753100",NA
"39089753300",NA
"39089753600",NA
"39089753900",NA
"39089754101",NA
"39089754102",NA
"39089754400",NA
"39089754700",NA
"39089755000",NA
"39089755300",NA
"39089755600",NA
"39089755900",NA
"39089756201",NA
"39089756202",NA
"39089756500",NA
"39089756800",NA
"39089757100",NA
"39089757400",NA
"39089757700",NA
"39089758300",NA
"39089758600",NA
"39089758900",NA
"39089759000",NA
"39089759100",NA
"39097040101",NA
"39097040102",NA
"39097040201",NA
"39097040202",NA
"39097040400",NA
"39097040500",NA
"39097040600",NA
"39097040700",NA
"39097041000",NA
"39097041100",NA
"39097041200",NA
"39097041300",NA
"39129020100",NA
"39129020200",NA
"39129020310",NA
"39129020320",NA
"39129020400",NA
"39129021100",NA
"39129021200",NA
"39129021300",NA
"39129021401",NA
"39129021402",NA
"39129021500",NA
"39129021600",NA
"39129021700",NA
