"GEOID","quantScore"
"37179020403",NA
"37179020404",NA
"37179020501",NA
"37179020502",NA
"37179020601",NA
"37179020602",NA
"37179020701",NA
"37179020702",NA
"37179020800",NA
"37179020901",NA
"37179020902",NA
"37179021004",NA
"37179021005",NA
"37179021006",NA
"37179021007",NA
"37179021008",NA
"37179021009",NA
"37179021010",NA
"37179021011",NA
"37179021012",NA
"37179021013",NA
"37179021014",NA
"37179021015",NA
"45091060102",NA
"45091060200",NA
"45091060300",NA
"45091060401",NA
"45091060402",NA
"45091060501",NA
"45091060502",NA
"45091060600",NA
"45091060700",NA
"45091060802",NA
"45091060803",NA
"45091060804",NA
"45091060901",NA
"45091060904",NA
"45091060905",NA
"45091060906",NA
"45091060907",NA
"45091061003",NA
"45091061004",NA
"45091061005",NA
"45091061006",NA
"45091061007",NA
"45091061008",NA
"45091061101",NA
"45091061103",NA
"45091061104",NA
"45091061201",NA
"45091061202",NA
"45091061203",NA
"45091061301",NA
"45091061302",NA
"45091061401",NA
"45091061403",NA
"45091061404",NA
"45091061501",NA
"45091061502",NA
"45091061601",NA
"45091061602",NA
"45091061701",NA
"45091061705",NA
"45091061706",NA
"45091061707",NA
"45091061708",NA
"45091061801",NA
"45091061802",NA
"45091061900",NA
