"st","cty","GEOID","NAME","popData","incomeData","pov100","pov149","pov150","medRent","medValue","medAge","tenureUniverse","tenureOwn","com10","com20","com30","com40","com60","bed0","bed1","bed2","bed3","bed4","bed5","completePlumb","completeKitch","edHighSchool","edSomeColl","edBach","zeroCar","grapi","NAME2","GEOID2","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pluWht","pctHisp","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn","comBl10","pctUnemp","edGrad","singParentHH"
39,129,"39129021300","Census Tract 213, Pickaway County, Ohio",3701,8370,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.497640767537,22.3026108839258,1.73010380622837,NA,NA,"Census Tract 213, Pickaway County, Ohio","39129021300","COLUMBUS, OH",9.03240916348352,8.37,NA,NA,NA,58.2004863550392,35.0175628208592,0,NA,4.18805728181573,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.377477194086191,NA
39,129,"39129021700","Census Tract 217, Pickaway County, Ohio",4832,32099,43,117,2052,692,167200,39,1743,1464,21.811100292113,22.7361246348588,13.4371957156767,18.159688412853,16.3096397273612,1.80032733224223,2.67321331151118,18.2214948172395,60.6655755591926,11.5657392253137,5.07364975450082,100,102.581755593804,45.3998797354179,17.0475045099218,12.086590499098,3.15547905909352,24.7,"Census Tract 217, Pickaway County, Ohio","39129021700","COLUMBUS, OH",10.3765801559849,32.099,1.94394213381555,5.28933092224232,92.7667269439421,97.5372516556291,0.765728476821192,0,NA,0.70364238410596,0,0,0,6.53958595561767,6.92,12.0269459796327,167.2,83.9931153184165,7.54625121713729,6.1954261954262,4.57005411906194,9.5811818703385
39,129,"39129021402","Census Tract 214.02, Pickaway County, Ohio",6529,32259,96,146,3036,1014,162000,19,2070,1837,18.7363152955896,30.1219893650297,30.5286205817954,11.9487019080388,5.09852987175477,0,0.79295154185022,18.8105726872247,53.0837004405286,20.7488986784141,6.56387665198238,99.5169082125604,102.270531400966,35.9619952494062,25.1068883610451,12.0665083135392,1.06280193236715,22.8,"Census Tract 214.02, Pickaway County, Ohio","39129021402","COLUMBUS, OH",10.3815523530586,32.259,2.92861500915192,4.45393532641855,92.6174496644295,97.3349670699954,0.0612651248276918,0.551386123449227,NA,0.781130341553071,0,0,0,6.92165818415113,10.14,11.9953516142145,162,88.743961352657,3.56584297779168,3.90091116173121,5.74821852731591,19.2753623188406
39,129,"39129021500","Census Tract 215, Pickaway County, Ohio",3515,27240,21,43,1706,671,177000,29,1193,1055,17.6402544823597,16.1943319838057,16.8883747831116,37.7674956622325,6.47773279352227,0,0.161681487469685,12.0452708164915,61.4389652384802,21.9078415521423,4.44624090541633,100,98.826487845767,44.5399828030954,21.3671539122958,12.5537403267412,1.84409052808047,23.4,"Census Tract 215, Pickaway County, Ohio","39129021500","COLUMBUS, OH",10.2124417602634,27.24,1.1864406779661,2.42937853107345,96.3841807909604,98.5775248933144,0,0,NA,0.625889046941679,0,0,0,6.50876913697168,6.71,12.083905011556,177,88.4325230511316,5.03181029496819,4.39958592132505,7.82459157351677,9.97485331098072
39,129,"39129020100","Census Tract 201, Pickaway County, Ohio",1813,21495,88,43,602,703,94800,79,683,288,20.3784570596798,7.86026200873363,17.1761280931587,19.2139737991266,9.02474526928675,5.86166471277843,25.3223915592028,25.3223915592028,28.7221570926143,12.3094958968347,2.46189917936694,100,104.392386530015,41.1764705882353,19.7138314785374,6.27980922098569,14.0556368960469,25.4,"Census Tract 201, Pickaway County, Ohio","39129020100","COLUMBUS, OH",9.97557562893038,21.495,12.0054570259209,5.86630286493861,82.1282401091405,91.3954771097628,4.08163265306122,0,NA,0,0,0,0,6.55535689181067,7.03,11.4595246882431,94.8,42.1669106881406,26.3464337700146,13.4703196347032,2.86168521462639,24.3045387994143
39,129,"39129020320","Census Tract 203.20, Pickaway County, Ohio",3672,30377,102,126,1381,1048,160800,40,1261,1177,25.0466128029832,10.2548166563083,17.27781230578,17.7128651336234,8.51460534493474,0,2.45098039215686,15.4761904761905,59.3837535014006,21.3585434173669,1.33053221288515,100,107.61300555115,41.864406779661,16.3135593220339,15.8898305084746,4.75812846946868,42,"Census Tract 203.20, Pickaway County, Ohio","39129020320","COLUMBUS, OH",10.3214410220967,30.377,6.33934120571784,7.83095090118086,85.8297078931013,93.4912854030501,5.93681917211329,0,NA,0.408496732026144,0,0,0,6.95463886488099,10.48,11.987916635727,160.8,93.3386201427438,21.1932877563704,2.82621767889357,14.1101694915254,10.4678826328311
39,129,"39129021600","Census Tract 216, Pickaway County, Ohio",3384,25227,117,50,1213,853,113400,73,1195,860,22.2391469916222,15.3846153846154,14.013709063214,25.8948971820259,12.3381568926123,0.427046263345196,4.05693950177936,23.55871886121,51.1032028469751,13.0960854092527,7.75800711743772,99.8326359832636,109.539748953975,49.0852298081214,15.975011155734,8.29986613119143,3.01255230125523,23.8,"Census Tract 216, Pickaway County, Ohio","39129021600","COLUMBUS, OH",10.135670128501,25.227,8.47826086956522,3.6231884057971,87.8985507246377,96.5721040189125,0,0,NA,0.384160756501182,0,0,0,6.74875954749168,8.53,11.6386766702758,113.4,71.9665271966527,10.1294744859101,6.22134905042567,8.12137438643463,17.2384937238494
39,129,"39129021200","Census Tract 212, Pickaway County, Ohio",7732,29015,139,118,3531,756,136500,26,2760,2035,16.7905312413983,18.9099917423617,24.9380677126342,21.2771813927883,4.54170107349298,0.447713463383435,7.03549728173969,28.8455388551327,48.4170131116086,14.6466261592581,0.607611128877518,100,107.898550724638,41.715438950555,23.4510595358224,12.4924318869828,1.77536231884058,23.1,"Census Tract 212, Pickaway County, Ohio","39129021200","COLUMBUS, OH",10.2755682166247,29.015,3.66948257655755,3.11510031678986,93.2154171066526,94.5809622348681,0.517330574236937,0,NA,1.00879461976203,0,0,0,6.62804137617953,7.56,11.8240798936072,136.5,73.731884057971,13.5425268373245,6.80337756332931,6.17558022199798,17.536231884058
39,129,"39129020400","Census Tract 204, Pickaway County, Ohio",2393,22890,73,114,839,754,103600,45,975,450,22.6720647773279,8.29959514170041,16.497975708502,11.5384615384615,3.74493927125506,0,9.70464135021097,24.5569620253165,54.8523206751055,10.379746835443,0.506329113924051,99.1794871794872,114.25641025641,48.1963335304554,18.3914843287995,8.45653459491425,9.12820512820513,29.3,"Census Tract 204, Pickaway County, Ohio","39129020400","COLUMBUS, OH",10.0384554129466,22.89,7.11500974658869,11.1111111111111,81.7738791423002,92.8123694107814,0.125365649811952,5.68324279147514,NA,0,0,0,0,6.62539236800796,7.54,11.5482926088075,103.6,46.1538461538462,37.246963562753,10.9294320137694,0.0591366055588409,16.6153846153846
39,129,"39129021401","Census Tract 214.01, Pickaway County, Ohio",3397,31314,55,31,1528,775,151100,42,1280,1093,16.3901791639018,30.1924353019244,29.3297942932979,16.5892501658925,2.98606502986065,0,1.82232346241458,13.8192862566439,65.9832953682612,12.1488230827639,6.22627182991648,100,101.875,41.6222859483818,24.3752560426055,9.38140106513724,3.125,23.5,"Census Tract 214.01, Pickaway County, Ohio","39129021401","COLUMBUS, OH",10.3518205608715,31.314,3.40768277571252,1.92069392812887,94.6716232961586,98.7047394760082,0,0,NA,0.794818957904033,0,0,0,6.65286302935335,7.75,11.9256971482608,151.1,85.390625,4.51227604512276,6.40608034744843,5.40761982793937,11.796875
