"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
20,103,"20103071102","Census Tract 711.02, Leavenworth County, Kansas",5545,12829,1492,171,46,1275,5545,4213,765,70,5545,485,738,135500,37,1125,670,"KANSAS CITY, MO-KS",9.45946351224934,12.829,11.4611260053619,11.4611260053619,11.4611260053619,75.9783588818756,13.7962128043282,1.26239855725879,8.74661857529306,1,0,0,0,6.60394382460047,7.38,11.8167269193019,135.5,59.5555555555556
20,103,"20103071400","Census Tract 714, Leavenworth County, Kansas",4143,38369,2120,56,16,2048,4143,3928,0,0,4143,208,1021,214300,39,1706,1527,"KANSAS CITY, MO-KS",10.5550051208738,38.369,2.64150943396226,2.64150943396226,2.64150943396226,94.8105237750422,0,0,5.02051653391262,1,0,0,0,6.92853781816467,10.21,12.2751321814617,214.3,89.5076201641266
20,103,"20103981900","Census Tract 9819, Leavenworth County, Kansas",8039,29049,1852,80,87,1685,8039,5986,1245,201,8039,1086,1629,82500,38,1499,27,"KANSAS CITY, MO-KS",10.2767393382796,29.049,4.31965442764579,4.31965442764579,4.31965442764579,74.4619977609155,15.4870008707551,2.50031098395323,13.5091429282249,1,0,0,0,7.39572160860205,16.29,11.3205535723228,82.5,1.80120080053369
20,103,"20103070400","Census Tract 704, Leavenworth County, Kansas",3447,29706,1847,75,67,1705,3447,2724,452,49,3447,190,803,87400,79,1507,993,"KANSAS CITY, MO-KS",10.2991043245895,29.706,4.06063887384949,4.06063887384949,4.06063887384949,79.0252393385553,13.1128517551494,1.4215259646069,5.5120394545982,1,0,0,0,6.68835471394676,8.03,11.3782505616436,87.4,65.892501658925
20,103,"20103070100","Census Tract 701, Leavenworth County, Kansas",1805,17196,636,85,82,469,1805,1354,274,27,1805,78,631,58100,69,973,178,"KANSAS CITY, MO-KS",9.75243207761617,17.196,13.3647798742138,13.3647798742138,13.3647798742138,75.0138504155125,15.180055401662,1.49584487534626,4.3213296398892,1,0,0,0,6.44730586254121,6.31,10.96992094284,58.1,18.2939362795478
20,103,"20103071800","Census Tract 718, Leavenworth County, Kansas",5997,29475,3123,83,178,2862,5997,5645,53,22,5997,333,792,149700,35,2306,1569,"KANSAS CITY, MO-KS",10.2912977254056,29.475,2.6577009285943,2.6577009285943,2.6577009285943,94.1303985325996,0.883775220943805,0.366850091712523,5.5527763881941,1,0,0,0,6.67456139181443,7.92,11.9163885704077,149.7,68.0398959236774
20,121,"20121100700","Census Tract 1007, Miami County, Kansas",5490,20458,2280,240,91,1949,5490,5168,138,54,5490,306,628,91800,58,2118,1466,"KANSAS CITY, MO-KS",9.92612928301695,20.458,10.5263157894737,10.5263157894737,10.5263157894737,94.1347905282332,2.51366120218579,0.983606557377049,5.57377049180328,1,0,0,0,6.4425401664682,6.28,11.4273675766086,91.8,69.2162417374882
20,121,"20121100400","Census Tract 1004, Miami County, Kansas",3742,36779,1741,47,102,1592,3742,3643,0,21,3742,110,908,174200,33,1568,1065,"KANSAS CITY, MO-KS",10.5126823090992,36.779,2.69959793222286,2.69959793222286,2.69959793222286,97.35435595938,0,0.561197220737573,2.93960448957777,1,0,0,0,6.81124437860129,9.08,12.0679593434005,174.2,67.9209183673469
20,121,"20121100200","Census Tract 1002, Miami County, Kansas",4638,40000,2450,0,29,2421,4638,4394,44,22,4638,159,1225,197200,17,1687,1471,"KANSAS CITY, MO-KS",10.5966347330961,40,0,0,0,94.7391116860716,0.948684777921518,0.474342388960759,3.42820181112549,1,0,0,0,7.11069612297883,12.25,12.1919737211507,197.2,87.1962062833432
20,121,"20121100300","Census Tract 1003, Miami County, Kansas",3084,36048,1429,7,39,1383,3084,3028,0,0,3084,57,858,192900,27,1111,873,"KANSAS CITY, MO-KS",10.492606662672,36.048,0.489853044086774,0.489853044086774,0.489853044086774,98.1841763942931,0,0,1.84824902723735,1,0,0,0,6.75460409948796,8.58,12.1699271988938,192.9,78.5778577857786
