"st","cty","GEOID","NAME","popData","incomeData","pov100","pov149","pov150","medRent","medValue","medAge","tenureUniverse","tenureOwn","com10","com20","com30","com40","com60","bed0","bed1","bed2","bed3","bed4","bed5","completePlumb","completeKitch","edHighSchool","edSomeColl","edBach","zeroCar","grapi","NAME2","GEOID2","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pluWht","pctHisp","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn","comBl10","pctUnemp","edGrad","singParentHH"
17,119,"17119403531","Census Tract 4035.31, Madison County, Illinois",7944,35677,129,188,3818,729,164500,32,3165,2278,18.3589743589744,22.5897435897436,21.7435897435897,18.4871794871795,3.84615384615385,1.22925629993854,8.02089735709895,26.5519360786724,44.3761524277812,16.5642286416718,3.25752919483712,99.0521327014218,98.3886255924171,28.3860354596966,27.8011332480351,21.5499908609029,4.86571879936809,26.2,"Census Tract 4035.31, Madison County, Illinois","17119403531","ST. LOUIS, MO-IL",10.4822615024415,35.677,3.11970979443773,4.546553808948,92.3337363966143,92.0317220543807,2.47985901309164,0.251762336354481,NA,6.48288016112789,0,0,0,6.59167373200866,7.29,12.0106658491876,164.5,71.9747235387046,14.974358974359,5.85247349823322,6.87260098702248,16.3981042654028
17,119,"17119401100","Census Tract 4011, Madison County, Illinois",6295,24246,342,335,2145,763,83000,69,2735,1693,32.9907866761162,27.0021261516655,9.3905031892275,12.2253720765415,2.83486888731396,1.38888888888889,12.8306878306878,48.5119047619048,29.4312169312169,5.45634920634921,2.38095238095238,99.3418647166362,104.424131627057,37.9596412556054,27.5336322869955,10.8744394618834,7.38574040219378,31.7,"Census Tract 4011, Madison County, Illinois","17119401100","ST. LOUIS, MO-IL",10.0960069343065,24.246,12.1190644932672,11.8710134656272,76.0099220411056,98.3637807783956,0.222398729150119,1.03256552819698,NA,0.476568705321684,0,0,0,6.63725803128446,7.63,11.3265958867787,83,61.9012797074954,15.5563430191354,6.66666666666667,1.83856502242152,16.9652650822669
17,119,"17119403402","Census Tract 4034.02, Madison County, Illinois",5787,24766,166,196,2444,801,121200,53,2682,1650,29.1385767790262,28.9513108614232,12.6966292134831,10.4494382022472,5.65543071161049,0,15.2420185375901,36.5945760384483,35.9766563680055,10.8135942327497,1.37315482320632,100,106.599552572707,31.6914944738107,27.0783277270543,18.7409899086977,5.70469798657718,29.2,"Census Tract 4034.02, Madison County, Illinois","17119403402","ST. LOUIS, MO-IL",10.117227023775,24.766,5.91589451176051,6.98503207412687,87.0990734141126,78.7800241921548,14.3597719025402,0.345602211854156,NA,3.71522377743218,0,0,0,6.68586094706836,8.01,11.7051973526174,121.2,61.5212527964206,13.1086142322097,14.775804995486,11.9173474291206,18.2326621923937
17,119,"17119401300","Census Tract 4013, Madison County, Illinois",5071,23743,292,225,1735,867,74800,68,2200,1155,26.6873889875666,27.0426287744227,17.0515097690941,12.6998223801066,4.08525754884547,0,12.1477532368621,49.6191926884996,24.9047981721249,12.3000761614623,1.02817974105103,100,101.181818181818,32.9103214890017,20.7557811618725,13.649182177101,13.6818181818182,32.2,"Census Tract 4013, Madison County, Illinois","17119401300","ST. LOUIS, MO-IL",10.0750430291772,23.743,12.9662522202487,9.9911190053286,77.0426287744227,95.168605797673,0.236639716032341,2.22835732597121,NA,0,0,0,0,6.76503897678054,8.67,11.2225731639626,74.8,52.5,12.4333925399645,9.72972972972973,3.41229554427524,20.7272727272727
17,119,"17119400904","Census Tract 4009.04, Madison County, Illinois",3856,29824,127,32,1529,798,81100,60,1575,1288,32.1407274895647,25.2832438878951,14.1920095408468,11.6279069767442,4.59153249850924,0.3584229390681,0.41816009557945,39.6654719235364,48.9247311827957,7.76583034647551,2.8673835125448,100,104.380952380952,40.9341669731519,29.9374770136079,8.42221404928283,6.28571428571429,28.7,"Census Tract 4009.04, Madison County, Illinois","17119400904","ST. LOUIS, MO-IL",10.3030687174853,29.824,7.52369668246445,1.8957345971564,90.5805687203791,97.4066390041494,0.855809128630705,0.311203319502075,NA,1.63381742738589,0,0,0,6.68210859744981,7.98,11.3034382401035,81.1,81.7777777777778,12.1645796064401,12.987012987013,4.85472600220669,27.1746031746032
17,119,"17119400951","Census Tract 4009.51, Madison County, Illinois",5472,33175,37,156,2223,423,118500,48,2361,1639,33.6452573373033,24.2024670353041,22.5861335601872,5.57209698000851,1.14844746916206,1.51639344262295,16.0655737704918,21.3524590163934,47.3360655737705,12.0901639344262,1.63934426229508,100,96.4421855146125,39.2244593586875,22.5702212279393,14.3922445935869,14.1889030072003,26.2,"Census Tract 4009.51, Madison County, Illinois","17119400951","ST. LOUIS, MO-IL",10.4095518592004,33.175,1.53145695364238,6.45695364238411,92.0115894039735,93.6220760233918,2.08333333333333,1.38888888888889,NA,3.16154970760234,0,0,0,6.04737217904628,4.23,11.6826682395573,118.5,69.419737399407,12.8455976180349,1.695599515543,8.79940343027591,11.986446421008
17,119,"17119403401","Census Tract 4034.01, Madison County, Illinois",3984,30763,170,56,1912,854,147700,39,1654,894,21.1624441132638,31.544957774466,14.6547441629409,17.0889220069548,5.16641828117238,2.23495702005731,7.16332378223496,39.3696275071633,39.4269340974212,11.5186246418338,0.286532951289398,100,104.232164449819,29.3639575971731,25.9010600706714,18.5865724381625,3.32527206771463,24.2,"Census Tract 4034.01, Madison County, Illinois","17119403401","ST. LOUIS, MO-IL",10.3340679481227,30.763,7.95135640785781,2.61927034611787,89.4293732460243,82.7309236947791,15.3614457831325,1.10441767068273,NA,3.76506024096386,0,0,0,6.74993119378857,8.54,11.9029384685195,147.7,54.0507859733978,10.3825136612022,7.84395973154362,10.1413427561837,14.8730350665054
17,119,"17119402801","Census Tract 4028.01, Madison County, Illinois",3536,36016,18,26,1562,878,170500,40,1464,1343,33.0146590184831,22.1159974506055,14.4040790312301,13.5117909496495,7.45697896749522,0,1.30548302872063,20.822454308094,58.1592689295039,15.4046997389034,4.30809399477807,99.6584699453552,102.66393442623,32.4363114459993,25.1524937208468,14.3882310728382,0.341530054644809,27.9,"Census Tract 4028.01, Madison County, Illinois","17119402801","ST. LOUIS, MO-IL",10.4917185631465,36.016,1.12079701120797,1.61892901618929,97.2602739726027,94.5418552036199,2.40384615384615,1.47058823529412,NA,1.21606334841629,0,0,0,6.77764659363512,8.78,12.0464905757057,170.5,91.7349726775956,9.49649458253665,5.66588785046729,11.5177610333692,13.6612021857924
17,119,"17119401000","Census Tract 4010, Madison County, Illinois",2628,23088,159,97,900,706,76800,66,1062,648,25.2640845070423,32.4823943661972,11.3556338028169,10.5633802816901,5.63380281690141,0.240963855421687,8.43373493975904,50.6024096385542,34.0562248995984,4.8995983935743,1.76706827309237,100,111.95856873823,39.5775430794886,27.9043913285158,9.06058921623124,6.21468926553672,26,"Census Tract 4010, Madison County, Illinois","17119401000","ST. LOUIS, MO-IL",10.0470682810137,23.088,13.7543252595156,8.39100346020761,77.8546712802768,98.4018264840183,0,0,NA,4.22374429223744,0,0,0,6.55961523749324,7.06,11.2489599191358,76.8,61.0169491525424,14.7007042253521,5.45171339563863,2.77932184546971,25.7062146892655
17,119,"17119400802","Census Tract 4008.02, Madison County, Illinois",6224,24258,212,173,2102,720,77800,62,2709,1948,39.6351575456053,11.2769485903814,21.9734660033167,10.0746268656716,6.13598673300166,0.669568128557081,8.00133913625711,26.8162035487111,54.7371945095413,4.41914964847673,5.35654502845665,100,105.721668512366,45.4104046242775,21.9190751445087,7.09826589595376,9.04392764857881,33.1,"Census Tract 4008.02, Madison County, Illinois","17119400802","ST. LOUIS, MO-IL",10.0965017388688,24.258,8.5243264977885,6.95617209489345,84.5195014073181,96.7062982005141,3.29370179948586,0,NA,4.65938303341902,0,0,0,6.5792512120101,7.2,11.2618967101665,77.8,71.9084533038021,10.9038142620232,6.78966789667897,5.01734104046243,16.1683277962348
17,119,"17119403534","Census Tract 4035.34, Madison County, Illinois",3940,41966,94,99,1795,1014,200500,26,1707,1449,27.9575596816976,25.6763925729443,27.6923076923077,9.81432360742706,3.18302387267904,0,0.61867266591676,20.3037120359955,46.3442069741282,30.4836895388077,2.24971878515186,100,101.464557703574,21.4689265536723,23.3964772349618,22.0671319375208,4.86233157586409,21.5,"Census Tract 4035.34, Madison County, Illinois","17119403534","ST. LOUIS, MO-IL",10.6446150456146,41.966,4.72837022132797,4.97987927565392,90.2917505030181,95.6852791878173,2.91878172588833,0.989847715736041,NA,2.56345177664975,0,0,0,6.92165818415113,10.14,12.2085695257288,200.5,84.8857644991213,5.6763925729443,4.95599814729041,19.707544034563,10.3690685413005
17,119,"17119402722","Census Tract 4027.22, Madison County, Illinois",2939,36905,16,78,1156,804,141100,54,1204,1118,38.6938775510204,13.9591836734694,12.8163265306122,17.1428571428571,5.71428571428571,2.1209740769835,0.628436763550668,26.865671641791,44.1476826394344,20.5027494108405,5.73448546739984,100,104.900332225914,20.5511443250817,25.8757589911256,19.3367585240542,2.24252491694352,15.5,"Census Tract 4027.22, Madison County, Illinois","17119402722","ST. LOUIS, MO-IL",10.5161023222042,36.905,1.28,6.24,92.48,97.2439605307928,1.29295678802314,0.476352500850629,NA,2.14358625382783,0,0,0,6.68959926917897,8.04,11.8572241378409,141.1,92.8571428571429,11.6734693877551,8.72675250357654,14.4325081737506,13.7873754152824
17,119,"17119403122","Census Tract 4031.22, Madison County, Illinois",5501,43370,87,32,2451,881,233000,21,2123,1328,21.1538461538462,19.5652173913043,27.0484949832776,21.6555183946488,1.54682274247492,0,9.00473933649289,24.989228780698,33.3907798362775,30.0732442912538,2.5420077552779,100,104.757418747056,17.4677286459764,17.275473770942,29.9642955232079,8.3843617522374,26.7,"Census Tract 4031.22, Madison County, Illinois","17119403122","ST. LOUIS, MO-IL",10.6775232368294,43.37,3.3852140077821,1.24513618677043,95.3696498054475,77.3495728049446,11.1797854935466,1.36338847482276,NA,5.28994728231231,0,0,0,6.78105762593618,8.81,12.3587937325478,233,62.5529910504004,9.03010033444816,4.34142752023547,17.742378467454,18.0405087140838
17,119,"17119402721","Census Tract 4027.21, Madison County, Illinois",7782,28107,88,104,3325,915,165200,46,3059,2397,34.5004527618473,11.8623603984304,17.0540295804407,17.4766073045578,6.88198007847872,2.83251231527094,3.41748768472906,25,41.0098522167488,22.3214285714286,5.41871921182266,98.888525661981,99.3135011441648,25.4442205532149,35.1346400439641,18.666422421689,6.47270349787512,22.9,"Census Tract 4027.21, Madison County, Illinois","17119402721","ST. LOUIS, MO-IL",10.2437739346193,28.107,2.50213249928917,2.95706568097811,94.5408018197327,90.6193780519147,6.77203803649447,0.321254176304292,NA,1.05371369827808,0,0,0,6.81892406527552,9.15,12.014912140069,165.2,78.3589408303367,12.2245698762451,6.20216415940881,9.19582341088111,16.1490683229814
17,119,"17119403200","Census Tract 4032, Madison County, Illinois",4489,23076,82,212,1873,967,105300,60,1857,1183,21.3564213564214,31.8903318903319,15.3439153439153,14.1895141895142,6.97450697450697,0,11.2594570538496,31.820204717401,50.3337783711616,5.82999554962172,0.756564307966177,100,113.085621970921,34.4815940560621,29.2131036811888,8.34177642688281,5.54658050619278,24.9,"Census Tract 4032, Madison County, Illinois","17119403200","ST. LOUIS, MO-IL",10.0465483953768,23.076,3.78403322565759,9.7831102907245,86.4328564836179,93.8293606593896,2.98507462686567,0.86879037647583,NA,0.311873468478503,0,0,0,6.87419849545329,9.67,11.5645686981221,105.3,63.7049003769521,10.2453102453102,9.53346855983773,8.91590678824721,25.255788906839
17,119,"17119403603","Census Tract 4036.03, Madison County, Illinois",1936,31311,24,41,950,868,178400,33,713,582,23.5112936344969,9.03490759753593,20.2258726899384,14.2710472279261,8.11088295687885,0.540540540540541,0,18.3783783783784,59.8648648648649,17.7027027027027,3.51351351351351,100,101.963534361851,29.7112462006079,22.7963525835866,16.3373860182371,2.945301542777,24.5,"Census Tract 4036.03, Madison County, Illinois","17119403603","ST. LOUIS, MO-IL",10.3517247524882,31.311,2.36453201970443,4.03940886699507,93.5960591133005,98.0888429752066,0,1.91115702479339,NA,0,0,0,0,6.76619171466035,8.68,12.091783499128,178.4,81.6269284712482,24.8459958932238,2.77777777777778,13.8297872340426,10.3786816269285
17,119,"17119400101","Census Tract 4001.01, Madison County, Illinois",2516,27865,124,63,1117,711,85500,62,1165,779,28.2208588957055,15.9509202453988,16.9478527607362,14.4938650306748,2.99079754601227,3.38345864661654,4.13533834586466,46.8421052631579,34.3609022556391,10,1.2781954887218,100,107.381974248927,45.6751054852321,27.0569620253165,11.2869198312236,8.32618025751073,24.7,"Census Tract 4001.01, Madison County, Illinois","17119400101","ST. LOUIS, MO-IL",10.2351267000036,27.865,9.50920245398773,4.83128834355828,85.659509202454,97.2178060413355,2.50397456279809,0.278219395866455,NA,7.79014308426073,0,0,0,6.56667242980324,7.11,11.3562716549249,85.5,66.8669527896996,21.3957055214724,7.86206896551724,4.4831223628692,19.7424892703863
17,119,"17119403702","Census Tract 4037.02, Madison County, Illinois",5902,35400,36,58,3043,1105,198300,29,2078,1871,15.371506475801,14.2467620995228,24.2672119972733,31.4587593728698,6.27130197682345,0,0.647109577221743,13.5461604831752,55.090595340811,24.8490077653149,5.86712683347714,100,106.063522617902,31.2866927592955,25.3180039138943,17.7103718199609,0.866217516843118,20.2,"Census Tract 4037.02, Madison County, Illinois","17119403702","ST. LOUIS, MO-IL",10.4744670991219,35.4,1.14759324195091,1.84890022314313,97.003506534906,98.8309047780413,0,0.101660454083362,NA,0.711623178583531,0,0,0,7.00760061395185,11.05,12.1975363145079,198.3,90.0384985563041,8.38445807770961,6.14475627769572,8.92857142857143,7.5553416746872
17,119,"17119403604","Census Tract 4036.04, Madison County, Illinois",6371,31904,127,156,3016,668,151600,45,2542,1785,23.5780108039403,12.6787416587226,11.0581506196378,18.3031458531935,6.86367969494757,3.09963099630996,12.5830258302583,24.169741697417,43.4317343173432,10.2952029520295,6.42066420664207,100,103.225806451613,27.0591027771184,25.5874673629243,20.7453121291241,5.0354051927616,25.3,"Census Tract 4036.04, Madison County, Illinois","17119403604","ST. LOUIS, MO-IL",10.3704866727616,31.904,3.84965140951804,4.72870566838436,91.4216429220976,96.3428033275781,0.125568984460838,2.04049599748862,NA,5.22680897818239,0,0,0,6.50428817353665,6.68,11.9290007521904,151.6,70.2202989771833,27.5182713695583,3.61480624638519,7.88037028245906,15.3422501966955
17,119,"17119403101","Census Tract 4031.01, Madison County, Illinois",6321,12836,438,85,1371,995,296600,27,1412,868,29.3688278231,21.2966938600258,16.0154572778016,16.616573636754,3.56376127093173,0,0.192554557124519,37.9332477535302,33.6970474967908,19.191270860077,8.98587933247754,100,108.99433427762,21.4623655913979,21.6344086021505,23.1827956989247,1.8413597733711,32.5,"Census Tract 4031.01, Madison County, Illinois","17119403101","ST. LOUIS, MO-IL",9.46000900222975,12.836,23.1256599788807,4.48785638859557,72.3864836325238,81.9965195380478,14.0009492168961,1.74023097611137,NA,4.71444391710172,0,0,0,6.90274273715859,9.95,12.600139708686,296.6,61.4730878186969,13.1386861313869,13.2036847492323,19.6989247311828,11.5439093484419
17,119,"17119403701","Census Tract 4037.01, Madison County, Illinois",6054,44453,36,58,2928,762,238100,31,2310,2047,29.0765533813938,14.5897699965671,23.9958805355304,18.7092344661861,6.65980089255063,0,2.05623164078892,12.9248845992446,52.0352496852707,28.1997482165338,4.78388585816198,100,101.688311688312,27.8967979728173,18.5671504261691,20.4791522690624,1.47186147186147,15.5,"Census Tract 4037.01, Madison County, Illinois","17119403701","ST. LOUIS, MO-IL",10.7021877302282,44.453,1.19126406353408,1.91925876902713,96.8894771674388,94.8463825569871,0.941526263627354,1.45358440700363,NA,1.86653452262967,0,0,0,6.63594655568665,7.62,12.380446032475,238.1,88.6147186147186,6.96876072777206,4.67289719626168,18.728403593642,9.30735930735931
