"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
1,117,"01117030408","Census Tract 304.08, Shelby County, Alabama",2896,22279,1102,63,85,954,2896,2296,481,0,2896,59,718,84000,39,1194,914,"BIRMINGHAM, AL",10.0113998097305,22.279,5.71687840290381,5.71687840290381,5.71687840290381,79.2817679558011,16.6091160220994,0,2.03729281767956,1,0,0,0,6.57646956904822,7.18,11.3385720778255,84,76.5494137353434
1,117,"01117030501","Census Tract 305.01, Shelby County, Alabama",7293,28771,3331,169,351,2811,7293,5169,1653,26,7293,634,632,140100,24,2584,2032,"BIRMINGHAM, AL",10.2671232143705,28.771,5.07355148604023,5.07355148604023,5.07355148604023,70.8761826408885,22.6655697243933,0.35650623885918,8.69326751679693,1,0,0,0,6.44888939414686,6.32,11.8501117323251,140.1,78.6377708978328
1,117,"01117030216","Census Tract 302.16, Shelby County, Alabama",7059,47179,3468,82,50,3336,7059,5745,719,426,7059,53,1049,372500,18,2668,2327,"BIRMINGHAM, AL",10.7617041573153,47.179,2.36447520184544,2.36447520184544,2.36447520184544,81.3854653633659,10.185578693866,6.03484912877178,0.750814562969259,1,0,0,0,6.9555926083963,10.49,12.8279923168018,372.5,87.2188905547226
1,117,"01117030407","Census Tract 304.07, Shelby County, Alabama",2246,5532,530,188,37,305,2246,1730,480,9,2246,96,744,146400,25,553,144,"BIRMINGHAM, AL",8.61830469278465,5.532,35.4716981132075,35.4716981132075,35.4716981132075,77.0258236865539,21.3713268032057,0.400712377560107,4.27426536064114,1,0,0,0,6.61204103483309,7.44,11.8940978805093,146.4,26.0397830018083
1,117,"01117030704","Census Tract 307.04, Shelby County, Alabama",3997,24068,1605,101,94,1410,3997,3494,420,21,3997,82,592,156300,35,1508,1351,"BIRMINGHAM, AL",10.0886384363402,24.068,6.29283489096573,6.29283489096573,6.29283489096573,87.4155616712534,10.507880910683,0.525394045534151,2.05153865399049,1,0,0,0,6.38350663488401,5.92,11.9595325164096,156.3,89.5888594164456
1,117,"01117030211","Census Tract 302.11, Shelby County, Alabama",3160,54278,1447,0,29,1418,3160,2750,254,11,3160,12,2076,297400,16,1040,971,"BIRMINGHAM, AL",10.9018742672862,54.278,0,0,0,87.0253164556962,8.0379746835443,0.348101265822785,0.379746835443038,1,0,0,0,7.63819824428578,20.76,12.6028333130082,297.4,93.3653846153846
1,117,"01117030215","Census Tract 302.15, Shelby County, Alabama",4205,41144,2264,42,83,2139,4205,3550,430,81,4205,126,1571,167600,15,1624,1490,"BIRMINGHAM, AL",10.6248333874548,41.144,1.85512367491166,1.85512367491166,1.85512367491166,84.423305588585,10.2259215219976,1.92627824019025,2.99643281807372,1,0,0,0,7.35946763825562,15.71,12.0293354670301,167.6,91.7487684729064
1,117,"01117030703","Census Tract 307.03, Shelby County, Alabama",3808,18412,1319,126,200,993,3808,3008,607,0,3808,162,533,118000,38,1510,1098,"BIRMINGHAM, AL",9.82075790493713,18.412,9.55269143290371,9.55269143290371,9.55269143290371,78.9915966386555,15.9401260504202,0,4.25420168067227,1,0,0,0,6.27852142416584,5.33,11.6784399034478,118,72.7152317880795
1,117,"01117030604","Census Tract 306.04, Shelby County, Alabama",7148,33863,3525,179,129,3217,7148,5326,975,0,7148,937,868,225000,23,2324,2132,"BIRMINGHAM, AL",10.4300782518805,33.863,5.07801418439716,5.07801418439716,5.07801418439716,74.5103525461668,13.6401790710688,0,13.1085618354785,1,0,0,0,6.76619171466035,8.68,12.3238556811866,225,91.7383820998279
1,117,"01117030319","Census Tract 303.19, Shelby County, Alabama",2532,18750,1077,104,58,915,2532,1136,876,0,2532,521,762,125300,30,803,530,"BIRMINGHAM, AL",9.83894903139856,18.75,9.65645311049211,9.65645311049211,9.65645311049211,44.8657187993681,34.5971563981043,0,20.5766192733017,1,0,0,0,6.63594655568665,7.62,11.7384661408842,125.3,66.0024906600249
1,117,"01117030214","Census Tract 302.14, Shelby County, Alabama",8493,33704,3967,45,90,3832,8493,7906,428,0,8493,186,1358,229600,17,2719,2480,"BIRMINGHAM, AL",10.4253718036589,33.704,1.1343584572725,1.1343584572725,1.1343584572725,93.0884257623926,5.0394442482044,0,2.19003885552808,1,0,0,0,7.21376830811864,13.58,12.3440939434275,229.6,91.2100036778227
1,117,"01117030701","Census Tract 307.01, Shelby County, Alabama",4558,21250,1550,121,26,1403,4558,3629,850,6,4558,66,651,204000,24,1313,974,"BIRMINGHAM, AL",9.96411217435256,21.25,7.80645161290323,7.80645161290323,7.80645161290323,79.6182536200088,18.6485300570426,0.131636682755595,1.44800351031154,1,0,0,0,6.47850964220857,6.51,12.2258752728264,204,74.1812642802742
