"st","cty","GEOID","NAME","popData","incomeData","povUniverse","pov100","pov149","pov150","racUniverse","racWhite","racBlack","racAsian","hispUniverse","hisp","medRent","medValue","medAge","tenureUniverse","tenureOwn","city","logInc","thouInc","pct100","pct149","pct150","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","logMedRent","hunMedRent","logHousVal","thouHousVal","pctOwn"
37,119,"37119006214","Census Tract 62.14, Mecklenburg County, North Carolina",4131,45229,2208,10,91,2107,4131,3536,481,28,4131,141,1326,207200,NA,1496,1309,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.7194937530079,45.229,0.452898550724638,0.452898550724638,0.452898550724638,85.59670781893,11.6436698136045,0.677801984991528,3.41321713870733,1,0,0,0,7.18992217074581,13.26,12.2414397893675,207.2,87.5
37,119,"37119004400","Census Tract 44, Mecklenburg County, North Carolina",4513,20085,2171,137,256,1778,4513,646,3616,62,4513,378,1030,94100,24,1544,1005,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",9.90772854679338,20.085,6.31045601105481,6.31045601105481,6.31045601105481,14.3142034123643,80.1240859738533,1.3738089962331,8.3758032350986,0,1,0,0,6.93731408122368,10.3,11.4521133255735,94.1,65.0906735751295
37,119,"37119002400","Census Tract 24, Mecklenburg County, North Carolina",3096,39951,2051,123,133,1795,3096,2896,70,44,3096,28,1056,384900,57,1458,626,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.5954089821703,39.951,5.99707459775719,5.99707459775719,5.99707459775719,93.5400516795866,2.2609819121447,1.42118863049096,0.904392764857881,1,0,0,0,6.96224346426621,10.56,12.8607388392718,384.9,42.9355281207133
37,119,"37119002600","Census Tract 26, Mecklenburg County, North Carolina",905,33462,536,74,27,435,905,524,259,85,905,45,973,256300,38,463,169,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.4181657456176,33.462,13.8059701492537,13.8059701492537,13.8059701492537,57.9005524861878,28.6187845303867,9.39226519337017,4.97237569060773,1,0,0,0,6.880384082186,9.73,12.4541039123522,256.3,36.5010799136069
37,119,"37119002200","Census Tract 22, Mecklenburg County, North Carolina",4997,53294,2523,135,44,2344,4997,4704,100,84,4997,122,1081,539600,41,2150,1337,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.8835790334609,53.294,5.35077288941736,5.35077288941736,5.35077288941736,94.1364818891335,2.00120072043226,1.6810086051631,2.44146487892736,1,0,0,0,6.98564181763921,10.81,13.1985834033157,539.6,62.1860465116279
37,119,"37119004303","Census Tract 43.03, Mecklenburg County, North Carolina",2851,27283,1397,129,113,1155,2851,1007,1423,123,2851,610,1010,108900,33,993,735,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.2140190765856,27.283,9.23407301360057,9.23407301360057,9.23407301360057,35.3209400210453,49.9123114696598,4.31427569273939,21.3960014030165,0,1,0,0,6.9177056098353,10.1,11.5981853089211,108.9,74.0181268882175
37,119,"37119002500","Census Tract 25, Mecklenburg County, North Carolina",1812,50410,1330,52,54,1224,1812,1524,146,47,1812,73,1307,420000,23,1026,238,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.8279448470767,50.41,3.90977443609023,3.90977443609023,3.90977443609023,84.1059602649007,8.05739514348786,2.59381898454746,4.02869757174393,1,0,0,0,7.17548971362422,13.07,12.9480099902596,420,23.1968810916179
37,119,"37119005610","Census Tract 56.10, Mecklenburg County, North Carolina",3676,19146,1784,347,318,1119,3676,1493,1624,289,3676,219,1053,137700,29,1274,439,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",9.8598490955063,19.146,19.4506726457399,19.4506726457399,19.4506726457399,40.6147986942329,44.1784548422198,7.86180631120784,5.95756256800871,0,1,0,0,6.95939851213398,10.53,11.8328326847167,137.7,34.458398744113
37,119,"37119005615","Census Tract 56.15, Mecklenburg County, North Carolina",1424,34671,782,30,54,698,1424,422,828,82,1424,139,1228,219200,20,456,405,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.4536588816436,34.671,3.83631713554987,3.83631713554987,3.83631713554987,29.6348314606742,58.1460674157303,5.75842696629214,9.76123595505618,0,1,0,0,7.11314210870709,12.28,12.297739834056,219.2,88.8157894736842
37,119,"37119002702","Census Tract 27.02, Mecklenburg County, North Carolina",5931,53490,2517,52,67,2398,5931,5586,198,20,5931,109,1279,726500,61,2185,1790,"CHARLOTTE-GASTONIA-ROCK HILL, NC-SC",10.8872499995253,53.49,2.06595152959873,2.06595152959873,2.06595152959873,94.1831057157309,3.33839150227618,0.337211262856179,1.83780138256618,1,0,0,0,7.15383380157884,12.79,13.4959937619925,726.5,81.9221967963387
