"GEOID","NAME","variable","estimate","moe","pct100","pct149","pct150","universe","white","black","asian","hispuniverse","hisp","pctWht","pctBlk","pctAsn","pctHisp","pluWht","pluBlk","pluAsn","pluHisp","loginc","pctOwn","medAge","logHousVal","thouHousVal","medRent","logMedRent"
"36091060502","Census Tract 605.02, Saratoga County, New York","B01001_001",2192,128,6.36871508379888,8.71508379888268,84.9162011173184,2192,2172,11,0,2192,16,0.990875912408759,0.00501824817518248,0,0.0072992700729927,1,0,0,0,10.1729420067136,90.5263157894737,45,12.1960223096767,198,775,6.65286302935335
"36091060503","Census Tract 605.03, Saratoga County, New York","B01001_001",2216,119,2.05724508050089,3.30948121645796,94.6332737030411,2216,2164,6,0,2216,58,0.976534296028881,0.00270758122743682,0,0.026173285198556,1,0,0,0,10.3328319344342,87.1462264150943,34,12.116694834379,182.9,1059,6.96508034560141
"36091060601","Census Tract 606.01, Saratoga County, New York","B01001_001",2833,235,2.1630615640599,1.33111480865225,96.5058236272879,2833,2625,17,40,2833,30,0.926579597599718,0.0060007059654077,0.0141193081539005,0.0105894811154253,1,0,0,0,10.3518524949595,63.9225181598063,29,12.3639307301458,234.2,2254,7.72046169459972
"36091060602","Census Tract 606.02, Saratoga County, New York","B01001_001",4939,236,3.44965904532692,2.76774969915764,93.7825912555154,4939,4811,3,10,4939,17,0.974083822636161,0.000607410406964973,0.00202470135654991,0.00344199230613484,1,0,0,0,10.5340143711144,86.5792129162462,34,12.3579349948394,232.8,1110,7.01211529430638
"36091060701","Census Tract 607.01, Saratoga County, New York","B01001_001",7314,394,2.43702081051479,4.16210295728368,93.4008762322015,7314,6981,78,114,7314,222,0.954470877768663,0.0106644790812141,0.0155865463494668,0.0303527481542248,1,0,0,0,10.3689182418117,66.8849069607167,24,12.3013828253345,220,1284,7.15773548424991
"36091060702","Census Tract 607.02, Saratoga County, New York","B01001_001",9339,392,1.26930399830759,2.05204146393061,96.6786545377618,9339,8842,174,194,9339,177,0.946782310739908,0.0186315451333119,0.0207731020451869,0.0189527786700932,1,0,0,0,10.7130835457393,82.194046306505,26,12.5357360402221,278.1,1257,7.13648320859025
"36091060800","Census Tract 608, Saratoga County, New York","B01001_001",5151,25,2.90143084260731,2.06677265500795,95.0317965023847,5151,4943,63,10,5151,213,0.959619491360901,0.0122306348281887,0.001941370607649,0.0413511939429237,1,0,0,0,10.4926621427131,88.7760555852485,30,12.1745819784388,193.8,1111,7.01301578963963
"36091060901","Census Tract 609.01, Saratoga County, New York","B01001_001",3833,164,0.642609985170539,0.642609985170539,98.7147800296589,3833,3628,90,48,3833,277,0.946517088442473,0.0234803026350117,0.0125228280720063,0.0722671536655361,1,0,0,0,10.3781988333811,88.8022678951098,32,12.4300158770149,250.2,1152,7.04925484125584
"36091060902","Census Tract 609.02, Saratoga County, New York","B01001_001",1842,160,3.90355912743972,8.84041331802526,87.256027554535,1842,1710,103,0,1842,22,0.928338762214984,0.0559174809989142,0,0.011943539630836,1,0,0,0,10.1952612428912,54.0084388185654,79,11.8740903141818,143.5,829,6.7202201551353
"36091061000","Census Tract 610, Saratoga County, New York","B01001_001",4277,456,1.77392739273927,4.66171617161716,93.5643564356436,4277,3872,42,216,4277,191,0.905307458498948,0.00981996726677578,0.0505026888005611,0.0446574701893851,1,0,0,0,10.8204380667061,28.4862932061979,79,13.2269035566783,555.1,918,6.82219739062049
"36091061100","Census Tract 611, Saratoga County, New York","B01001_001",5803,434,3.91834046756668,3.2927230819888,92.7889364504445,5803,5285,270,148,5803,242,0.910735826296743,0.0465276581078752,0.025504049629502,0.0417025676374289,1,0,0,0,10.4231440689369,52.8849687614847,59,12.6974095927123,326.9,994,6.90173720665657
"36091061200","Census Tract 612, Saratoga County, New York","B01001_001",5262,510,3.21755027422303,2.41316270566728,94.3692870201097,5262,4935,28,162,5262,115,0.937856328392246,0.00532117065754466,0.0307867730900798,0.0218548080577727,1,0,0,0,10.4328208478579,44.7937933850551,59,12.6491546172096,311.5,1171,7.06561336359772
"36091061301","Census Tract 613.01, Saratoga County, New York","B01001_001",3591,290,0.477164280845262,1.6359918200409,97.8868438991138,3591,3440,6,30,3591,44,0.957950431634642,0.00167084377610693,0.00835421888053467,0.0122528543581175,1,0,0,0,10.8630101728023,91.7331399564902,21,13.0807077021355,479.6,1674,7.42297125104942
"36091061302","Census Tract 613.02, Saratoga County, New York","B01001_001",6490,383,0.752587017873942,3.29256820319849,95.9548447789276,6490,6217,106,61,6490,181,0.957935285053929,0.0163328197226502,0.00939907550077042,0.0278890600924499,1,0,0,0,10.5311090582159,75.4535357275083,39,12.3419138684416,229.1,1376,7.22693601849329
"36091061303","Census Tract 613.03, Saratoga County, New York","B01001_001",2024,213,NA,NA,NA,2024,1488,118,258,2024,148,0.735177865612648,0.058300395256917,0.127470355731225,0.0731225296442688,1,0,0,0,7.82364593083495,NA,NA,NA,NA,NA,NA
"36091061401","Census Tract 614.01, Saratoga County, New York","B01001_001",5251,301,5.56237218813906,3.02658486707566,91.4110429447853,5251,5121,3,0,5251,65,0.975242810893163,0.000571319748619311,0,0.0123785945534184,1,0,0,0,10.1790337826434,83.2025117739403,28,10.9869862033942,59.1,987,6.89467003943348
"36091061403","Census Tract 614.03, Saratoga County, New York","B01001_001",6236,311,0.418275418275418,2.50965250965251,97.0720720720721,6236,6019,70,137,6236,43,0.965202052597819,0.0112251443232842,0.0219692110327133,0.00689544579858884,1,0,0,0,10.5837774310935,79.1921664626683,27,12.2120547172077,201.2,1167,7.06219163228656
"36091061404","Census Tract 614.04, Saratoga County, New York","B01001_001",2820,212,0.5273566249176,2.7686222808174,96.704021094265,2820,2739,27,0,2820,42,0.971276595744681,0.00957446808510638,0,0.0148936170212766,1,0,0,0,10.6760002884768,89.2756349952963,31,12.4668972638121,259.6,1646,7.40610338123702
"36091061500","Census Tract 615, Saratoga County, New York","B01001_001",3535,24,6.65068903535051,3.71479928100659,89.6345116836429,3535,3418,0,0,3535,75,0.966902404526167,0,0,0.0212164073550212,1,0,0,0,10.4330564191193,87.3417721518987,46,12.3467037752699,230.2,921,6.82546003625531
"36091061600","Census Tract 616, Saratoga County, New York","B01001_001",4181,24,0.0464468183929401,0.418021365536461,99.5355318160706,4181,4073,32,0,4181,20,0.974168859124611,0.00765367137048553,0,0.00478354460655346,1,0,0,0,10.5468928662012,94.9969493593655,52,12.4657409715268,259.3,819,6.70808408385307
"36091061701","Census Tract 617.01, Saratoga County, New York","B01001_001",5154,240,5.86124401913876,8.69218500797448,85.4465709728868,5154,4788,77,165,5154,145,0.928987194412107,0.0149398525417152,0.0320139697322468,0.0281334885525805,1,0,0,0,10.4996556614662,72.2814498933902,35,12.6303595078789,305.7,985,6.89264164117209
